Periodo,País de residencia,Medida,DATA
2021M11,Alemania,Pernoctaciones,14.09
2021M11,Francia,Viajeros,25.82
2021M11,Francia,Pernoctaciones,68.08
2021M11,Reino Unido,Viajeros,4.7
2021M11,Reino Unido,Pernoctaciones,9.39
2021M11,Resto de no residentes en Espańa,Viajeros,7.04
2021M11,Resto de no residentes en Espańa,Pernoctaciones,7.04
2021M11,Resto de UE,Viajeros,
2021M11,Resto de UE,Pernoctaciones,1549.36
2021M11,Resto de Europa,Viajeros,9.39
2021M11,Resto de Europa,Pernoctaciones,18.78
2021M11,Estados Unidos,Viajeros,2.35
2021M11,Estados Unidos,Pernoctaciones,2.35
2021M11,Paises Bajos,Viajeros,4.7
2021M11,Paises Bajos,Pernoctaciones,4.7
2021M11,Italia,Viajeros,
2021M11,Italia,Pernoctaciones,
2021M12,TOTAL,Viajeros,2230.14
2021M12,TOTAL,Pernoctaciones,7321.91
2021M12,RESIDENTES EN ESPAŃA,Viajeros,2164.41
2021M12,RESIDENTES EN ESPAŃA,Pernoctaciones,5955.65
2021M12,NO RESIDENTE EN ESPAŃA,Viajeros,65.73
2021M12,NO RESIDENTE EN ESPAŃA,Pernoctaciones,1366.26
2021M12,Alemania,Viajeros,
2021M12,Alemania,Pernoctaciones,
2021M12,Francia,Viajeros,65.73
2021M12,Francia,Pernoctaciones,230.06
2021M12,Reino Unido,Viajeros,
2021M12,Reino Unido,Pernoctaciones,
2021M12,Resto de no residentes en Espańa,Viajeros,
2021M12,Resto de no residentes en Espańa,Pernoctaciones,
2021M12,Resto de UE,Viajeros,
2021M12,Resto de UE,Pernoctaciones,1136.2
2021M12,Resto de Europa,Viajeros,
2021M12,Resto de Europa,Pernoctaciones,
2021M12,Estados Unidos,Viajeros,
2021M12,Estados Unidos,Pernoctaciones,
2021M12,Paises Bajos,Viajeros,
2021M12,Paises Bajos,Pernoctaciones,
2021M12,Italia,Viajeros,
2021M12,Italia,Pernoctaciones,
2022M01,TOTAL,Viajeros,960.21
2022M01,TOTAL,Pernoctaciones,2132.94
2022M01,RESIDENTES EN ESPAŃA,Viajeros,932.04
2022M01,RESIDENTES EN ESPAŃA,Pernoctaciones,2079.16
2022M01,NO RESIDENTE EN ESPAŃA,Viajeros,28.17
2022M01,NO RESIDENTE EN ESPAŃA,Pernoctaciones,53.77
2022M01,Alemania,Viajeros,10.24
2022M01,Alemania,Pernoctaciones,10.24
2022M01,Francia,Viajeros,
2022M01,Francia,Pernoctaciones,
2022M01,Reino Unido,Viajeros,5.12
2022M01,Reino Unido,Pernoctaciones,5.12
2022M01,Resto de no residentes en Espańa,Viajeros,
2022M01,Resto de no residentes en Espańa,Pernoctaciones,
2022M01,Resto de UE,Viajeros,12.8
2022M01,Resto de UE,Pernoctaciones,38.41
2022M01,Resto de Europa,Viajeros,
2022M01,Resto de Europa,Pernoctaciones,
2022M01,Estados Unidos,Viajeros,
2022M01,Estados Unidos,Pernoctaciones,
2022M01,Paises Bajos,Viajeros,
2022M01,Paises Bajos,Pernoctaciones,
2022M01,Italia,Viajeros,
2022M01,Italia,Pernoctaciones,
2022M02,TOTAL,Viajeros,1333.6
2022M02,TOTAL,Pernoctaciones,2704.88
2022M02,RESIDENTES EN ESPAŃA,Viajeros,1268.3
2022M02,RESIDENTES EN ESPAŃA,Pernoctaciones,2554.19
2022M02,NO RESIDENTE EN ESPAŃA,Viajeros,65.3
2022M02,NO RESIDENTE EN ESPAŃA,Pernoctaciones,150.69
2022M02,Alemania,Viajeros,15.07
2022M02,Alemania,Pernoctaciones,30.14
2022M02,Francia,Viajeros,22.6
2022M02,Francia,Pernoctaciones,92.93
2022M02,Reino Unido,Viajeros,22.6
2022M02,Reino Unido,Pernoctaciones,22.6
2022M02,Resto de no residentes en Espańa,Viajeros,5.02
2022M02,Resto de no residentes en Espańa,Pernoctaciones,5.02
2022M02,Resto de UE,Viajeros,
2022M02,Resto de UE,Pernoctaciones,
2022M02,Resto de Europa,Viajeros,
2022M02,Resto de Europa,Pernoctaciones,
2022M02,Estados Unidos,Viajeros,
2022M02,Estados Unidos,Pernoctaciones,
2022M02,Paises Bajos,Viajeros,
2022M02,Paises Bajos,Pernoctaciones,
2022M02,Italia,Viajeros,
2022M02,Italia,Pernoctaciones,
2022M03,TOTAL,Viajeros,1619.87
2022M03,TOTAL,Pernoctaciones,3476.79
2022M03,RESIDENTES EN ESPAŃA,Viajeros,1429.73
2022M03,RESIDENTES EN ESPAŃA,Pernoctaciones,3138.5
2022M03,NO RESIDENTE EN ESPAŃA,Viajeros,190.14
2022M03,NO RESIDENTE EN ESPAŃA,Pernoctaciones,338.3
2022M03,Alemania,Viajeros,49.39
2022M03,Alemania,Pernoctaciones,118.53
2022M03,Francia,Viajeros,19.75
2022M03,Francia,Pernoctaciones,29.63
2022M03,Reino Unido,Viajeros,19.75
2022M03,Reino Unido,Pernoctaciones,39.51
2022M03,Resto de no residentes en Espańa,Viajeros,44.45
2022M03,Resto de no residentes en Espańa,Pernoctaciones,79.02
2022M03,Resto de UE,Viajeros,22.22
2022M03,Resto de UE,Pernoctaciones,32.1
2022M03,Resto de Europa,Viajeros,14.82
2022M03,Resto de Europa,Pernoctaciones,19.75
2022M03,Estados Unidos,Viajeros,14.82
2022M03,Estados Unidos,Pernoctaciones,14.82
2022M03,Paises Bajos,Viajeros,4.94
2022M03,Paises Bajos,Pernoctaciones,4.94
2022M03,Italia,Viajeros,
2022M03,Italia,Pernoctaciones,
2022M04,TOTAL,Viajeros,3032.78
2022M04,TOTAL,Pernoctaciones,7179.7
2022M04,RESIDENTES EN ESPAŃA,Viajeros,2832.29
2022M04,RESIDENTES EN ESPAŃA,Pernoctaciones,6626.44
2022M04,NO RESIDENTE EN ESPAŃA,Viajeros,200.49
2022M04,NO RESIDENTE EN ESPAŃA,Pernoctaciones,553.26
2022M04,Alemania,Viajeros,2.54
2022M04,Alemania,Pernoctaciones,2.54
2022M04,Francia,Viajeros,15.23
2022M04,Francia,Pernoctaciones,76.14
2022M04,Reino Unido,Viajeros,32.99
2022M04,Reino Unido,Pernoctaciones,48.22
2022M04,Resto de no residentes en Espańa,Viajeros,20.3
2022M04,Resto de no residentes en Espańa,Pernoctaciones,58.37
2022M04,Resto de UE,Viajeros,65.99
2022M04,Resto de UE,Pernoctaciones,218.26
2022M04,Resto de Europa,Viajeros,10.15
2022M04,Resto de Europa,Pernoctaciones,10.15
2022M04,Estados Unidos,Viajeros,20.3
2022M04,Estados Unidos,Pernoctaciones,25.38
2022M04,Paises Bajos,Viajeros,22.84
2022M04,Paises Bajos,Pernoctaciones,104.05
2022M04,Italia,Viajeros,10.15
2022M04,Italia,Pernoctaciones,10.15
2022M05,TOTAL,Viajeros,2881.13
2022M05,TOTAL,Pernoctaciones,5701.93
2022M05,RESIDENTES EN ESPAŃA,Viajeros,2229.62
2022M05,RESIDENTES EN ESPAŃA,Pernoctaciones,4686.06
2022M05,NO RESIDENTE EN ESPAŃA,Viajeros,651.51
2022M05,NO RESIDENTE EN ESPAŃA,Pernoctaciones,1015.88
2022M05,Alemania,Viajeros,50.67
2022M05,Alemania,Pernoctaciones,65.15
2022M05,Francia,Viajeros,178.56
2022M05,Francia,Pernoctaciones,178.56
2022M05,Reino Unido,Viajeros,89.28
2022M05,Reino Unido,Pernoctaciones,267.84
2022M05,Resto de no residentes en Espańa,Viajeros,89.28
2022M05,Resto de no residentes en Espańa,Pernoctaciones,113.41
2022M05,Resto de UE,Viajeros,55.5
2022M05,Resto de UE,Pernoctaciones,106.17
2022M05,Resto de Europa,Viajeros,67.56
2022M05,Resto de Europa,Pernoctaciones,111
2022M05,Estados Unidos,Viajeros,82.04
2022M05,Estados Unidos,Pernoctaciones,118.24
2022M05,Paises Bajos,Viajeros,31.37
2022M05,Paises Bajos,Pernoctaciones,48.26
2022M05,Italia,Viajeros,7.24
2022M05,Italia,Pernoctaciones,7.24
2022M06,TOTAL,Viajeros,2853.64
2022M06,TOTAL,Pernoctaciones,6137.79
2022M06,RESIDENTES EN ESPAŃA,Viajeros,2233.71
2022M06,RESIDENTES EN ESPAŃA,Pernoctaciones,4959.43
2022M06,NO RESIDENTE EN ESPAŃA,Viajeros,619.93
2022M06,NO RESIDENTE EN ESPAŃA,Pernoctaciones,1178.36
2022M06,Alemania,Viajeros,88.56
2022M06,Alemania,Pernoctaciones,191.88
2022M06,Francia,Viajeros,83.64
2022M06,Francia,Pernoctaciones,108.24
2022M06,Reino Unido,Viajeros,56.58
2022M06,Reino Unido,Pernoctaciones,105.78
2022M06,Resto de no residentes en Espańa,Viajeros,39.36
2022M06,Resto de no residentes en Espańa,Pernoctaciones,68.88
2022M06,Resto de UE,Viajeros,76.26
2022M06,Resto de UE,Pernoctaciones,142.68
2022M06,Resto de Europa,Viajeros,36.9
2022M06,Resto de Europa,Pernoctaciones,150.06
2022M06,Estados Unidos,Viajeros,108.24
2022M06,Estados Unidos,Pernoctaciones,182.04
2022M06,Paises Bajos,Viajeros,91.02
2022M06,Paises Bajos,Pernoctaciones,189.42
2022M06,Italia,Viajeros,39.36
2022M06,Italia,Pernoctaciones,39.36
2022M07,TOTAL,Viajeros,3458.49
2022M07,TOTAL,Pernoctaciones,7434.22
2022M07,RESIDENTES EN ESPAŃA,Viajeros,2578.43
2022M07,RESIDENTES EN ESPAŃA,Pernoctaciones,5748.72
2022M07,NO RESIDENTE EN ESPAŃA,Viajeros,880.06
2022M07,NO RESIDENTE EN ESPAŃA,Pernoctaciones,1685.5
2022M07,Alemania,Viajeros,64.33
2022M07,Alemania,Pernoctaciones,123.52
2022M07,Francia,Viajeros,95.21
2022M07,Francia,Pernoctaciones,156.97
2022M07,Reino Unido,Viajeros,79.77
2022M07,Reino Unido,Pernoctaciones,120.94
2022M07,Resto de no residentes en Espańa,Viajeros,33.45
2022M07,Resto de no residentes en Espańa,Pernoctaciones,38.6
2022M07,Resto de UE,Viajeros,226.45
2022M07,Resto de UE,Pernoctaciones,542.96
2022M07,Resto de Europa,Viajeros,115.8
2022M07,Resto de Europa,Pernoctaciones,146.68
2022M07,Estados Unidos,Viajeros,102.93
2022M07,Estados Unidos,Pernoctaciones,249.61
2022M07,Paises Bajos,Viajeros,136.38
2022M07,Paises Bajos,Pernoctaciones,275.34
2022M07,Italia,Viajeros,25.73
2022M07,Italia,Pernoctaciones,30.88
2022M08,TOTAL,Viajeros,3753.65
2022M08,TOTAL,Pernoctaciones,10868.58
2022M08,RESIDENTES EN ESPAŃA,Viajeros,2906.45
2022M08,RESIDENTES EN ESPAŃA,Pernoctaciones,9141.7
2022M08,NO RESIDENTE EN ESPAŃA,Viajeros,847.19
2022M08,NO RESIDENTE EN ESPAŃA,Pernoctaciones,1726.88
2022M08,Alemania,Viajeros,67.48
2022M08,Alemania,Pernoctaciones,172.44
2022M08,Francia,Viajeros,197.43
2022M08,Francia,Pernoctaciones,407.35
2022M08,Reino Unido,Viajeros,147.45
2022M08,Reino Unido,Pernoctaciones,397.36
2022M08,Resto de no residentes en Espańa,Viajeros,37.49
2022M08,Resto de no residentes en Espańa,Pernoctaciones,52.48
2022M08,Resto de UE,Viajeros,117.46
2022M08,Resto de UE,Pernoctaciones,182.43
2022M08,Resto de Europa,Viajeros,72.47
2022M08,Resto de Europa,Pernoctaciones,107.46
2022M08,Estados Unidos,Viajeros,22.49
2022M08,Estados Unidos,Pernoctaciones,37.49
2022M08,Paises Bajos,Viajeros,92.47
2022M08,Paises Bajos,Pernoctaciones,222.42
2022M08,Italia,Viajeros,92.47
2022M08,Italia,Pernoctaciones,147.45
2022M09,TOTAL,Viajeros,3393.24
2022M09,TOTAL,Pernoctaciones,6962.69
2022M09,RESIDENTES EN ESPAŃA,Viajeros,2549.97
2022M09,RESIDENTES EN ESPAŃA,Pernoctaciones,5467.45
2022M09,NO RESIDENTE EN ESPAŃA,Viajeros,843.28
2022M09,NO RESIDENTE EN ESPAŃA,Pernoctaciones,1495.24
2022M09,Alemania,Viajeros,88.1
2022M09,Alemania,Pernoctaciones,138.45
2022M09,Francia,Viajeros,196.34
2022M09,Francia,Pernoctaciones,271.86
2022M09,Reino Unido,Viajeros,125.86
2022M09,Reino Unido,Pernoctaciones,176.21
2022M09,Resto de no residentes en Espańa,Viajeros,95.66
2022M09,Resto de no residentes en Espańa,Pernoctaciones,231.59
2022M09,Resto de UE,Viajeros,158.59
2022M09,Resto de UE,Pernoctaciones,375.07
2022M09,Resto de Europa,Viajeros,50.34
2022M09,Resto de Europa,Pernoctaciones,73
2022M09,Estados Unidos,Viajeros,62.93
2022M09,Estados Unidos,Pernoctaciones,108.24
2022M09,Paises Bajos,Viajeros,45.31
2022M09,Paises Bajos,Pernoctaciones,85.59
2022M09,Italia,Viajeros,20.14
2022M09,Italia,Pernoctaciones,35.24
2022M10,TOTAL,Viajeros,3084.81
2022M10,TOTAL,Pernoctaciones,7129.23
2022M10,RESIDENTES EN ESPAŃA,Viajeros,2599.8
2022M10,RESIDENTES EN ESPAŃA,Pernoctaciones,6229.6
2022M10,NO RESIDENTE EN ESPAŃA,Viajeros,485.02
2022M10,NO RESIDENTE EN ESPAŃA,Pernoctaciones,899.63
2022M10,Alemania,Viajeros,59.98
2022M10,Alemania,Pernoctaciones,112.13
2022M10,Francia,Viajeros,59.98
2022M10,Francia,Pernoctaciones,65.19
2022M10,Reino Unido,Viajeros,57.37
2022M10,Reino Unido,Pernoctaciones,78.23
2022M10,Resto de no residentes en Espańa,Viajeros,44.33
2022M10,Resto de no residentes en Espańa,Pernoctaciones,73.01
2022M10,Resto de UE,Viajeros,73.01
2022M10,Resto de UE,Pernoctaciones,146.03
2022M10,Resto de Europa,Viajeros,73.01
2022M10,Resto de Europa,Pernoctaciones,140.81
2022M10,Estados Unidos,Viajeros,101.7
2022M10,Estados Unidos,Pernoctaciones,252.94
2022M10,Paises Bajos,Viajeros,15.65
2022M10,Paises Bajos,Pernoctaciones,31.29
2022M10,Italia,Viajeros,
2022M10,Italia,Pernoctaciones,
2022M11,TOTAL,Viajeros,2139.84
2022M11,TOTAL,Pernoctaciones,4655.1
2022M11,RESIDENTES EN ESPAŃA,Viajeros,1947.13
2022M11,RESIDENTES EN ESPAŃA,Pernoctaciones,4227.13
2022M11,NO RESIDENTE EN ESPAŃA,Viajeros,192.71
2022M11,NO RESIDENTE EN ESPAŃA,Pernoctaciones,427.97
2022M11,Alemania,Viajeros,20.02
2022M11,Alemania,Pernoctaciones,30.03
2022M11,Francia,Viajeros,20.02
2022M11,Francia,Pernoctaciones,25.03
2022M11,Reino Unido,Viajeros,7.51
2022M11,Reino Unido,Pernoctaciones,7.51
2022M11,Resto de no residentes en Espańa,Viajeros,20.02
2022M11,Resto de no residentes en Espańa,Pernoctaciones,30.03
2022M11,Resto de UE,Viajeros,90.1
2022M11,Resto de UE,Pernoctaciones,275.3
2022M11,Resto de Europa,Viajeros,
2022M11,Resto de Europa,Pernoctaciones,
2022M11,Estados Unidos,Viajeros,15.02
2022M11,Estados Unidos,Pernoctaciones,25.03
2022M11,Paises Bajos,Viajeros,15.02
2022M11,Paises Bajos,Pernoctaciones,25.03
2022M11,Italia,Viajeros,5.01
2022M11,Italia,Pernoctaciones,10.01
2022M12,TOTAL,Viajeros,2634.4
2022M12,TOTAL,Pernoctaciones,7200.2
2022M12,RESIDENTES EN ESPAŃA,Viajeros,2582.6
2022M12,RESIDENTES EN ESPAŃA,Pernoctaciones,7044.8
2022M12,NO RESIDENTE EN ESPAŃA,Viajeros,51.8
2022M12,NO RESIDENTE EN ESPAŃA,Pernoctaciones,155.4
2022M12,Alemania,Viajeros,
2022M12,Alemania,Pernoctaciones,
2022M12,Francia,Viajeros,4.93
2022M12,Francia,Pernoctaciones,4.93
2022M12,Reino Unido,Viajeros,2.47
2022M12,Reino Unido,Pernoctaciones,2.47
2022M12,Resto de no residentes en Espańa,Viajeros,2.47
2022M12,Resto de no residentes en Espańa,Pernoctaciones,2.47
2022M12,Resto de UE,Viajeros,37
2022M12,Resto de UE,Pernoctaciones,135.67
2022M12,Resto de Europa,Viajeros,
2022M12,Resto de Europa,Pernoctaciones,
2022M12,Estados Unidos,Viajeros,4.93
2022M12,Estados Unidos,Pernoctaciones,9.87
2022M12,Paises Bajos,Viajeros,
2022M12,Paises Bajos,Pernoctaciones,
2022M12,Italia,Viajeros,
2022M12,Italia,Pernoctaciones,
2023M01,TOTAL,Viajeros,1075.46
2023M01,TOTAL,Pernoctaciones,2650.13
2023M01,RESIDENTES EN ESPAŃA,Viajeros,990.48
2023M01,RESIDENTES EN ESPAŃA,Pernoctaciones,2384.59
2023M01,NO RESIDENTE EN ESPAŃA,Viajeros,84.97
2023M01,NO RESIDENTE EN ESPAŃA,Pernoctaciones,265.54
2023M01,Alemania,Viajeros,
2023M01,Alemania,Pernoctaciones,
2023M01,Francia,Viajeros,
2023M01,Francia,Pernoctaciones,
2023M01,Reino Unido,Viajeros,
2023M01,Reino Unido,Pernoctaciones,
2023M01,Resto de no residentes en Espańa,Viajeros,39.83
2023M01,Resto de no residentes en Espańa,Pernoctaciones,151.36
2023M01,Resto de UE,Viajeros,39.83
2023M01,Resto de UE,Pernoctaciones,108.87
2023M01,Resto de Europa,Viajeros,5.31
2023M01,Resto de Europa,Pernoctaciones,5.31
2023M01,Estados Unidos,Viajeros,
2023M01,Estados Unidos,Pernoctaciones,
2023M01,Paises Bajos,Viajeros,
2023M01,Paises Bajos,Pernoctaciones,
2023M01,Italia,Viajeros,
2023M01,Italia,Pernoctaciones,
2023M02,TOTAL,Viajeros,1941.13
2023M02,TOTAL,Pernoctaciones,3922.09
2023M02,RESIDENTES EN ESPAŃA,Viajeros,1885.37
2023M02,RESIDENTES EN ESPAŃA,Pernoctaciones,3829.15
2023M02,NO RESIDENTE EN ESPAŃA,Viajeros,55.76
2023M02,NO RESIDENTE EN ESPAŃA,Pernoctaciones,92.94
2023M02,Alemania,Viajeros,10.62
2023M02,Alemania,Pernoctaciones,10.62
2023M02,Francia,Viajeros,7.97
2023M02,Francia,Pernoctaciones,13.28
2023M02,Reino Unido,Viajeros,
2023M02,Reino Unido,Pernoctaciones,
2023M02,Resto de no residentes en Espańa,Viajeros,13.28
2023M02,Resto de no residentes en Espańa,Pernoctaciones,13.28
2023M02,Resto de UE,Viajeros,13.28
2023M02,Resto de UE,Pernoctaciones,39.83
2023M02,Resto de Europa,Viajeros,5.31
2023M02,Resto de Europa,Pernoctaciones,5.31
2023M02,Estados Unidos,Viajeros,5.31
2023M02,Estados Unidos,Pernoctaciones,10.62
2023M02,Paises Bajos,Viajeros,
2023M02,Paises Bajos,Pernoctaciones,
2023M02,Italia,Viajeros,
2023M02,Italia,Pernoctaciones,
2023M03,TOTAL,Viajeros,2254.61
2023M03,TOTAL,Pernoctaciones,4736.62
2023M03,RESIDENTES EN ESPAŃA,Viajeros,2193.6
2023M03,RESIDENTES EN ESPAŃA,Pernoctaciones,4528.63
2023M03,NO RESIDENTE EN ESPAŃA,Viajeros,61.01
2023M03,NO RESIDENTE EN ESPAŃA,Pernoctaciones,207.99
2023M03,Alemania,Viajeros,
2023M03,Alemania,Pernoctaciones,
2023M03,Francia,Viajeros,2.77
2023M03,Francia,Pernoctaciones,2.77
2023M03,Reino Unido,Viajeros,11.09
2023M03,Reino Unido,Pernoctaciones,16.64
2023M03,Resto de no residentes en Espańa,Viajeros,5.55
2023M03,Resto de no residentes en Espańa,Pernoctaciones,5.55
2023M03,Resto de UE,Viajeros,13.87
2023M03,Resto de UE,Pernoctaciones,127.57
2023M03,Resto de Europa,Viajeros,
2023M03,Resto de Europa,Pernoctaciones,
2023M03,Estados Unidos,Viajeros,16.64
2023M03,Estados Unidos,Pernoctaciones,38.82
2023M03,Paises Bajos,Viajeros,5.55
2023M03,Paises Bajos,Pernoctaciones,5.55
2023M03,Italia,Viajeros,5.55
2023M03,Italia,Pernoctaciones,11.09
2023M04,TOTAL,Viajeros,3851.33
2023M04,TOTAL,Pernoctaciones,9401.93
2023M04,RESIDENTES EN ESPAŃA,Viajeros,3500.03
2023M04,RESIDENTES EN ESPAŃA,Pernoctaciones,8785.2
2023M04,NO RESIDENTE EN ESPAŃA,Viajeros,351.3
2023M04,NO RESIDENTE EN ESPAŃA,Pernoctaciones,616.73
2023M04,Alemania,Viajeros,23.42
2023M04,Alemania,Pernoctaciones,23.42
2023M04,Francia,Viajeros,39.03
2023M04,Francia,Pernoctaciones,49.44
2023M04,Reino Unido,Viajeros,20.82
2023M04,Reino Unido,Pernoctaciones,20.82
2023M04,Resto de no residentes en Espańa,Viajeros,91.08
2023M04,Resto de no residentes en Espańa,Pernoctaciones,179.56
2023M04,Resto de UE,Viajeros,67.66
2023M04,Resto de UE,Pernoctaciones,137.92
2023M04,Resto de Europa,Viajeros,18.22
2023M04,Resto de Europa,Pernoctaciones,33.83
2023M04,Estados Unidos,Viajeros,46.84
2023M04,Estados Unidos,Pernoctaciones,104.09
2023M04,Paises Bajos,Viajeros,26.02
2023M04,Paises Bajos,Pernoctaciones,39.03
2023M04,Italia,Viajeros,18.22
2023M04,Italia,Pernoctaciones,28.62
2023M05,TOTAL,Viajeros,3166.04
2023M05,TOTAL,Pernoctaciones,6259.07
2023M05,RESIDENTES EN ESPAŃA,Viajeros,2579.33
2023M05,RESIDENTES EN ESPAŃA,Pernoctaciones,5269.52
2023M05,NO RESIDENTE EN ESPAŃA,Viajeros,586.7
2023M05,NO RESIDENTE EN ESPAŃA,Pernoctaciones,989.56
2023M05,Alemania,Viajeros,67.59
2023M05,Alemania,Pernoctaciones,121.67
2023M05,Francia,Viajeros,56.78
2023M05,Francia,Pernoctaciones,100.04
2023M05,Reino Unido,Viajeros,78.41
2023M05,Reino Unido,Pernoctaciones,89.22
2023M05,Resto de no residentes en Espańa,Viajeros,78.41
2023M05,Resto de no residentes en Espańa,Pernoctaciones,108.15
2023M05,Resto de UE,Viajeros,86.52
2023M05,Resto de UE,Pernoctaciones,183.85
2023M05,Resto de Europa,Viajeros,21.63
2023M05,Resto de Europa,Pernoctaciones,48.67
2023M05,Estados Unidos,Viajeros,116.26
2023M05,Estados Unidos,Pernoctaciones,143.3
2023M05,Paises Bajos,Viajeros,56.78
2023M05,Paises Bajos,Pernoctaciones,164.93
2023M05,Italia,Viajeros,24.33
2023M05,Italia,Pernoctaciones,29.74
2023M06,TOTAL,Viajeros,2933.9
2023M06,TOTAL,Pernoctaciones,6414.08
2023M06,RESIDENTES EN ESPAŃA,Viajeros,2337
2023M06,RESIDENTES EN ESPAŃA,Pernoctaciones,5238.92
2023M06,NO RESIDENTE EN ESPAŃA,Viajeros,596.91
2023M06,NO RESIDENTE EN ESPAŃA,Pernoctaciones,1175.16
2023M06,Alemania,Viajeros,109.26
2023M06,Alemania,Pernoctaciones,215.85
2023M06,Francia,Viajeros,37.31
2023M06,Francia,Pernoctaciones,47.97
2023M06,Reino Unido,Viajeros,109.26
2023M06,Reino Unido,Pernoctaciones,226.5
2023M06,Resto de no residentes en Espańa,Viajeros,39.97
2023M06,Resto de no residentes en Espańa,Pernoctaciones,55.96
2023M06,Resto de UE,Viajeros,53.3
2023M06,Resto de UE,Pernoctaciones,85.27
2023M06,Resto de Europa,Viajeros,53.3
2023M06,Resto de Europa,Pernoctaciones,101.26
2023M06,Estados Unidos,Viajeros,98.6
2023M06,Estados Unidos,Pernoctaciones,194.53
2023M06,Paises Bajos,Viajeros,93.27
2023M06,Paises Bajos,Pernoctaciones,245.16
2023M06,Italia,Viajeros,2.66
2023M06,Italia,Pernoctaciones,2.66
2023M07,TOTAL,Viajeros,3435.22
2023M07,TOTAL,Pernoctaciones,8426.5
2023M07,RESIDENTES EN ESPAŃA,Viajeros,2783.33
2023M07,RESIDENTES EN ESPAŃA,Pernoctaciones,6921.47
2023M07,NO RESIDENTE EN ESPAŃA,Viajeros,651.9
2023M07,NO RESIDENTE EN ESPAŃA,Pernoctaciones,1505.04
2023M07,Alemania,Viajeros,53.85
2023M07,Alemania,Pernoctaciones,79.36
2023M07,Francia,Viajeros,110.54
2023M07,Francia,Pernoctaciones,306.11
2023M07,Reino Unido,Viajeros,62.36
2023M07,Reino Unido,Pernoctaciones,113.37
2023M07,Resto de no residentes en Espańa,Viajeros,53.85
2023M07,Resto de no residentes en Espańa,Pernoctaciones,90.7
2023M07,Resto de UE,Viajeros,136.05
2023M07,Resto de UE,Pernoctaciones,354.29
2023M07,Resto de Europa,Viajeros,28.34
2023M07,Resto de Europa,Pernoctaciones,39.68
2023M07,Estados Unidos,Viajeros,39.68
2023M07,Estados Unidos,Pernoctaciones,56.69
2023M07,Paises Bajos,Viajeros,155.89
2023M07,Paises Bajos,Pernoctaciones,430.82
2023M07,Italia,Viajeros,11.34
2023M07,Italia,Pernoctaciones,34.01
2023M08,TOTAL,Viajeros,3734.98
2023M08,TOTAL,Pernoctaciones,11733.44
2023M08,RESIDENTES EN ESPAŃA,Viajeros,3418.96
2023M08,RESIDENTES EN ESPAŃA,Pernoctaciones,11079.61
2023M08,NO RESIDENTE EN ESPAŃA,Viajeros,316.02
2023M08,NO RESIDENTE EN ESPAŃA,Pernoctaciones,653.83
2023M08,Alemania,Viajeros,38.14
2023M08,Alemania,Pernoctaciones,98.07
2023M08,Francia,Viajeros,62.66
2023M08,Francia,Pernoctaciones,89.9
2023M08,Reino Unido,Viajeros,24.52
2023M08,Reino Unido,Pernoctaciones,51.76
2023M08,Resto de no residentes en Espańa,Viajeros,43.59
2023M08,Resto de no residentes en Espańa,Pernoctaciones,59.93
2023M08,Resto de UE,Viajeros,35.42
2023M08,Resto de UE,Pernoctaciones,68.11
2023M08,Resto de Europa,Viajeros,35.42
2023M08,Resto de Europa,Pernoctaciones,84.45
2023M08,Estados Unidos,Viajeros,29.97
2023M08,Estados Unidos,Pernoctaciones,111.7
2023M08,Paises Bajos,Viajeros,29.97
2023M08,Paises Bajos,Pernoctaciones,68.11
2023M08,Italia,Viajeros,16.35
2023M08,Italia,Pernoctaciones,21.79
2023M09,TOTAL,Viajeros,3550.51
2023M09,TOTAL,Pernoctaciones,7326.45
2023M09,RESIDENTES EN ESPAŃA,Viajeros,2669.56
2023M09,RESIDENTES EN ESPAŃA,Pernoctaciones,5594.2
2023M09,NO RESIDENTE EN ESPAŃA,Viajeros,880.95
2023M09,NO RESIDENTE EN ESPAŃA,Pernoctaciones,1732.25
2023M09,Alemania,Viajeros,109.75
2023M09,Alemania,Pernoctaciones,240.26
2023M09,Francia,Viajeros,109.75
2023M09,Francia,Pernoctaciones,189.84
2023M09,Reino Unido,Viajeros,91.95
2023M09,Reino Unido,Pernoctaciones,195.77
2023M09,Resto de no residentes en Espańa,Viajeros,91.95
2023M09,Resto de no residentes en Espańa,Pernoctaciones,183.9
2023M09,Resto de UE,Viajeros,121.61
2023M09,Resto de UE,Pernoctaciones,261.02
2023M09,Resto de Europa,Viajeros,151.27
2023M09,Resto de Europa,Pernoctaciones,305.52
2023M09,Estados Unidos,Viajeros,133.48
2023M09,Estados Unidos,Pernoctaciones,225.43
2023M09,Paises Bajos,Viajeros,71.19
2023M09,Paises Bajos,Pernoctaciones,130.51
2023M09,Italia,Viajeros,
2023M09,Italia,Pernoctaciones,
2023M10,TOTAL,Viajeros,3613.28
2023M10,TOTAL,Pernoctaciones,8504.81
2023M10,RESIDENTES EN ESPAŃA,Viajeros,3314.39
2023M10,RESIDENTES EN ESPAŃA,Pernoctaciones,7845.66
2023M10,NO RESIDENTE EN ESPAŃA,Viajeros,298.88
2023M10,NO RESIDENTE EN ESPAŃA,Pernoctaciones,659.14
2023M10,Alemania,Viajeros,37.36
2023M10,Alemania,Pernoctaciones,82.73
2023M10,Francia,Viajeros,
2023M10,Francia,Pernoctaciones,
2023M10,Reino Unido,Viajeros,66.71
