Periodo,CCAA de residencia,Medida,DATA
2019M02,NO RESIDENTE EN ESPAŃA,Pernoctaciones,81.89
2019M02,RESIDENTES EN ESPAŃA,Viajeros,1840.02
2019M02,RESIDENTES EN ESPAŃA,Pernoctaciones,3456.05
2019M02,Andalucía,Viajeros,19.27
2019M02,Andalucía,Pernoctaciones,38.53
2019M02,Aragón,Viajeros,151.73
2019M02,Aragón,Pernoctaciones,293.82
2019M02,"Asturias, Principado de",Viajeros,
2019M02,"Asturias, Principado de",Pernoctaciones,
2019M02,"Balears, Illes",Viajeros,4.82
2019M02,"Balears, Illes",Pernoctaciones,4.82
2019M02,Cantabria,Viajeros,43.35
2019M02,Cantabria,Pernoctaciones,86.7
2019M02,Castilla y León,Viajeros,101.15
2019M02,Castilla y León,Pernoctaciones,185.45
2019M02,Castilla - La Mancha,Viajeros,24.08
2019M02,Castilla - La Mancha,Pernoctaciones,48.17
2019M02,Cataluńa,Viajeros,21.68
2019M02,Cataluńa,Pernoctaciones,45.76
2019M02,Comunitat Valenciana,Viajeros,4.82
2019M02,Comunitat Valenciana,Pernoctaciones,9.63
2019M02,Extremadura,Viajeros,
2019M02,Extremadura,Pernoctaciones,
2019M02,Galicia,Viajeros,
2019M02,Galicia,Pernoctaciones,
2019M02,"Madrid, Comunidad de",Viajeros,515.4
2019M02,"Madrid, Comunidad de",Pernoctaciones,975.4
2019M02,"Murcia, Región de",Viajeros,
2019M02,"Murcia, Región de",Pernoctaciones,
2019M02,"Navarra, Comunidad Foral de",Viajeros,178.22
2019M02,"Navarra, Comunidad Foral de",Pernoctaciones,341.99
2019M02,País Vasco,Viajeros,515.4
2019M02,País Vasco,Pernoctaciones,972.99
2019M02,"Rioja, La",Viajeros,260.11
2019M02,"Rioja, La",Pernoctaciones,452.78
2019M02,Canarias,Viajeros,
2019M02,Canarias,Pernoctaciones,
2019M02,Ceuta,Viajeros,
2019M02,Ceuta,Pernoctaciones,
2019M02,Melilla,Viajeros,
2019M02,Melilla,Pernoctaciones,
2019M03,TOTAL,Viajeros,3308.2
2019M03,TOTAL,Pernoctaciones,6322.28
2019M03,NO RESIDENTE EN ESPAŃA,Viajeros,63.2
2019M03,NO RESIDENTE EN ESPAŃA,Pernoctaciones,150.7
2019M03,RESIDENTES EN ESPAŃA,Viajeros,3245
2019M03,RESIDENTES EN ESPAŃA,Pernoctaciones,6171.58
2019M03,Andalucía,Viajeros,4.86
2019M03,Andalucía,Pernoctaciones,58.34
2019M03,Aragón,Viajeros,279.53
2019M03,Aragón,Pernoctaciones,554.2
2019M03,"Asturias, Principado de",Viajeros,
2019M03,"Asturias, Principado de",Pernoctaciones,
2019M03,"Balears, Illes",Viajeros,9.72
2019M03,"Balears, Illes",Pernoctaciones,9.72
2019M03,Cantabria,Viajeros,77.78
2019M03,Cantabria,Pernoctaciones,140.98
2019M03,Castilla y León,Viajeros,272.24
2019M03,Castilla y León,Pernoctaciones,456.97
2019M03,Castilla - La Mancha,Viajeros,14.58
2019M03,Castilla - La Mancha,Pernoctaciones,29.17
2019M03,Cataluńa,Viajeros,384.05
2019M03,Cataluńa,Pernoctaciones,748.66
2019M03,Comunitat Valenciana,Viajeros,51.04
2019M03,Comunitat Valenciana,Pernoctaciones,123.97
2019M03,Extremadura,Viajeros,
2019M03,Extremadura,Pernoctaciones,
2019M03,Galicia,Viajeros,4.86
2019M03,Galicia,Pernoctaciones,4.86
2019M03,"Madrid, Comunidad de",Viajeros,882.35
2019M03,"Madrid, Comunidad de",Pernoctaciones,1737.96
2019M03,"Murcia, Región de",Viajeros,4.86
2019M03,"Murcia, Región de",Pernoctaciones,4.86
2019M03,"Navarra, Comunidad Foral de",Viajeros,218.76
2019M03,"Navarra, Comunidad Foral de",Pernoctaciones,425.37
2019M03,País Vasco,Viajeros,804.57
2019M03,País Vasco,Pernoctaciones,1473.01
2019M03,"Rioja, La",Viajeros,235.78
2019M03,"Rioja, La",Pernoctaciones,403.5
2019M03,Canarias,Viajeros,
2019M03,Canarias,Pernoctaciones,
2019M03,Ceuta,Viajeros,
2019M03,Ceuta,Pernoctaciones,
2019M03,Melilla,Viajeros,
2019M03,Melilla,Pernoctaciones,
2019M04,TOTAL,Viajeros,3022.67
2019M04,TOTAL,Pernoctaciones,7553.05
2019M04,NO RESIDENTE EN ESPAŃA,Viajeros,135.52
2019M04,NO RESIDENTE EN ESPAŃA,Pernoctaciones,198.45
2019M04,RESIDENTES EN ESPAŃA,Viajeros,2887.15
2019M04,RESIDENTES EN ESPAŃA,Pernoctaciones,7354.61
2019M04,Andalucía,Viajeros,24.2
2019M04,Andalucía,Pernoctaciones,58.08
2019M04,Aragón,Viajeros,205.71
2019M04,Aragón,Pernoctaciones,488.86
2019M04,"Asturias, Principado de",Viajeros,19.36
2019M04,"Asturias, Principado de",Pernoctaciones,33.88
2019M04,"Balears, Illes",Viajeros,
2019M04,"Balears, Illes",Pernoctaciones,
2019M04,Cantabria,Viajeros,60.5
2019M04,Cantabria,Pernoctaciones,116.16
2019M04,Castilla y León,Viajeros,239.59
2019M04,Castilla y León,Pernoctaciones,563.88
2019M04,Castilla - La Mancha,Viajeros,4.84
2019M04,Castilla - La Mancha,Pernoctaciones,4.84
2019M04,Cataluńa,Viajeros,401.73
2019M04,Cataluńa,Pernoctaciones,1023.69
2019M04,Comunitat Valenciana,Viajeros,159.72
2019M04,Comunitat Valenciana,Pernoctaciones,379.95
2019M04,Extremadura,Viajeros,
2019M04,Extremadura,Pernoctaciones,
2019M04,Galicia,Viajeros,43.56
2019M04,Galicia,Pernoctaciones,77.44
2019M04,"Madrid, Comunidad de",Viajeros,573.56
2019M04,"Madrid, Comunidad de",Pernoctaciones,1531.91
2019M04,"Murcia, Región de",Viajeros,4.84
2019M04,"Murcia, Región de",Pernoctaciones,19.36
2019M04,"Navarra, Comunidad Foral de",Viajeros,53.24
2019M04,"Navarra, Comunidad Foral de",Pernoctaciones,183.93
2019M04,País Vasco,Viajeros,672.78
2019M04,País Vasco,Pernoctaciones,1873.14
2019M04,"Rioja, La",Viajeros,423.51
2019M04,"Rioja, La",Pernoctaciones,999.49
2019M04,Canarias,Viajeros,
2019M04,Canarias,Pernoctaciones,
2019M04,Ceuta,Viajeros,
2019M04,Ceuta,Pernoctaciones,
2019M04,Melilla,Viajeros,
2019M04,Melilla,Pernoctaciones,
2019M05,TOTAL,Viajeros,3184.82
2019M05,TOTAL,Pernoctaciones,6267.99
2019M05,NO RESIDENTE EN ESPAŃA,Viajeros,314.61
2019M05,NO RESIDENTE EN ESPAŃA,Pernoctaciones,614.7
2019M05,RESIDENTES EN ESPAŃA,Viajeros,2870.21
2019M05,RESIDENTES EN ESPAŃA,Pernoctaciones,5653.29
2019M05,Andalucía,Viajeros,4.84
2019M05,Andalucía,Pernoctaciones,14.52
2019M05,Aragón,Viajeros,99.22
2019M05,Aragón,Pernoctaciones,176.67
2019M05,"Asturias, Principado de",Viajeros,16.94
2019M05,"Asturias, Principado de",Pernoctaciones,16.94
2019M05,"Balears, Illes",Viajeros,2.42
2019M05,"Balears, Illes",Pernoctaciones,4.84
2019M05,Cantabria,Viajeros,41.14
2019M05,Cantabria,Pernoctaciones,70.18
2019M05,Castilla y León,Viajeros,242.01
2019M05,Castilla y León,Pernoctaciones,503.38
2019M05,Castilla - La Mancha,Viajeros,29.04
2019M05,Castilla - La Mancha,Pernoctaciones,77.44
2019M05,Cataluńa,Viajeros,157.3
2019M05,Cataluńa,Pernoctaciones,326.71
2019M05,Comunitat Valenciana,Viajeros,50.82
2019M05,Comunitat Valenciana,Pernoctaciones,104.06
2019M05,Extremadura,Viajeros,
2019M05,Extremadura,Pernoctaciones,
2019M05,Galicia,Viajeros,38.72
2019M05,Galicia,Pernoctaciones,62.92
2019M05,"Madrid, Comunidad de",Viajeros,893.01
2019M05,"Madrid, Comunidad de",Pernoctaciones,1928.8
2019M05,"Murcia, Región de",Viajeros,
2019M05,"Murcia, Región de",Pernoctaciones,
2019M05,"Navarra, Comunidad Foral de",Viajeros,137.94
2019M05,"Navarra, Comunidad Foral de",Pernoctaciones,217.81
2019M05,País Vasco,Viajeros,871.23
2019M05,País Vasco,Pernoctaciones,1652.91
2019M05,"Rioja, La",Viajeros,285.57
2019M05,"Rioja, La",Pernoctaciones,496.12
2019M05,Canarias,Viajeros,
2019M05,Canarias,Pernoctaciones,
2019M05,Ceuta,Viajeros,
2019M05,Ceuta,Pernoctaciones,
2019M05,Melilla,Viajeros,
2019M05,Melilla,Pernoctaciones,
2019M06,TOTAL,Viajeros,3227.22
2019M06,TOTAL,Pernoctaciones,6579.57
2019M06,NO RESIDENTE EN ESPAŃA,Viajeros,271.94
2019M06,NO RESIDENTE EN ESPAŃA,Pernoctaciones,502.97
2019M06,RESIDENTES EN ESPAŃA,Viajeros,2955.27
2019M06,RESIDENTES EN ESPAŃA,Pernoctaciones,6076.6
2019M06,Andalucía,Viajeros,55.35
2019M06,Andalucía,Pernoctaciones,81.82
2019M06,Aragón,Viajeros,120.33
2019M06,Aragón,Pernoctaciones,221.4
2019M06,"Asturias, Principado de",Viajeros,36.1
2019M06,"Asturias, Principado de",Pernoctaciones,67.38
2019M06,"Balears, Illes",Viajeros,12.03
2019M06,"Balears, Illes",Pernoctaciones,14.44
2019M06,Cantabria,Viajeros,33.69
2019M06,Cantabria,Pernoctaciones,57.76
2019M06,Castilla y León,Viajeros,185.31
2019M06,Castilla y León,Pernoctaciones,363.39
2019M06,Castilla - La Mancha,Viajeros,4.81
2019M06,Castilla - La Mancha,Pernoctaciones,4.81
2019M06,Cataluńa,Viajeros,221.4
2019M06,Cataluńa,Pernoctaciones,433.18
2019M06,Comunitat Valenciana,Viajeros,40.91
2019M06,Comunitat Valenciana,Pernoctaciones,79.42
2019M06,Extremadura,Viajeros,31.29
2019M06,Extremadura,Pernoctaciones,91.45
2019M06,Galicia,Viajeros,33.69
2019M06,Galicia,Pernoctaciones,57.76
2019M06,"Madrid, Comunidad de",Viajeros,529.45
2019M06,"Madrid, Comunidad de",Pernoctaciones,1145.53
2019M06,"Murcia, Región de",Viajeros,7.22
2019M06,"Murcia, Región de",Pernoctaciones,7.22
2019M06,"Navarra, Comunidad Foral de",Viajeros,74.6
2019M06,"Navarra, Comunidad Foral de",Pernoctaciones,168.46
2019M06,País Vasco,Viajeros,989.1
2019M06,País Vasco,Pernoctaciones,2153.88
2019M06,"Rioja, La",Viajeros,579.98
2019M06,"Rioja, La",Pernoctaciones,1128.68
2019M06,Canarias,Viajeros,
2019M06,Canarias,Pernoctaciones,
2019M06,Ceuta,Viajeros,
2019M06,Ceuta,Pernoctaciones,
2019M06,Melilla,Viajeros,
2019M06,Melilla,Pernoctaciones,
2019M07,TOTAL,Viajeros,3682.53
2019M07,TOTAL,Pernoctaciones,8494.36
2019M07,NO RESIDENTE EN ESPAŃA,Viajeros,513.1
2019M07,NO RESIDENTE EN ESPAŃA,Pernoctaciones,1033.56
2019M07,RESIDENTES EN ESPAŃA,Viajeros,3169.43
2019M07,RESIDENTES EN ESPAŃA,Pernoctaciones,7460.8
2019M07,Andalucía,Viajeros,66.29
2019M07,Andalucía,Pernoctaciones,319.15
2019M07,Aragón,Viajeros,78.56
2019M07,Aragón,Pernoctaciones,211.13
2019M07,"Asturias, Principado de",Viajeros,19.64
2019M07,"Asturias, Principado de",Pernoctaciones,31.92
2019M07,"Balears, Illes",Viajeros,2.46
2019M07,"Balears, Illes",Pernoctaciones,19.64
2019M07,Cantabria,Viajeros,29.46
2019M07,Cantabria,Pernoctaciones,34.37
2019M07,Castilla y León,Viajeros,100.66
2019M07,Castilla y León,Pernoctaciones,218.5
2019M07,Castilla - La Mancha,Viajeros,63.83
2019M07,Castilla - La Mancha,Pernoctaciones,142.39
2019M07,Cataluńa,Viajeros,341.25
2019M07,Cataluńa,Pernoctaciones,552.38
2019M07,Comunitat Valenciana,Viajeros,373.16
2019M07,Comunitat Valenciana,Pernoctaciones,1475.47
2019M07,Extremadura,Viajeros,9.82
2019M07,Extremadura,Pernoctaciones,19.64
2019M07,Galicia,Viajeros,27.01
2019M07,Galicia,Pernoctaciones,49.1
2019M07,"Madrid, Comunidad de",Viajeros,611.3
2019M07,"Madrid, Comunidad de",Pernoctaciones,1180.86
2019M07,"Murcia, Región de",Viajeros,31.92
2019M07,"Murcia, Región de",Pernoctaciones,95.75
2019M07,"Navarra, Comunidad Foral de",Viajeros,247.96
2019M07,"Navarra, Comunidad Foral de",Pernoctaciones,522.92
2019M07,País Vasco,Viajeros,913.27
2019M07,País Vasco,Pernoctaciones,1907.55
2019M07,"Rioja, La",Viajeros,252.87
2019M07,"Rioja, La",Pernoctaciones,680.04
2019M07,Canarias,Viajeros,
2019M07,Canarias,Pernoctaciones,
2019M07,Ceuta,Viajeros,
2019M07,Ceuta,Pernoctaciones,
2019M07,Melilla,Viajeros,
2019M07,Melilla,Pernoctaciones,
2019M08,TOTAL,Viajeros,4674.8
2019M08,TOTAL,Pernoctaciones,13830.79
2019M08,NO RESIDENTE EN ESPAŃA,Viajeros,817.77
2019M08,NO RESIDENTE EN ESPAŃA,Pernoctaciones,1357.86
2019M08,RESIDENTES EN ESPAŃA,Viajeros,3857.03
2019M08,RESIDENTES EN ESPAŃA,Pernoctaciones,12472.93
2019M08,Andalucía,Viajeros,249.66
2019M08,Andalucía,Pernoctaciones,906.94
2019M08,Aragón,Viajeros,224.19
2019M08,Aragón,Pernoctaciones,1080.17
2019M08,"Asturias, Principado de",Viajeros,22.93
2019M08,"Asturias, Principado de",Pernoctaciones,63.69
2019M08,"Balears, Illes",Viajeros,12.74
2019M08,"Balears, Illes",Pernoctaciones,61.14
2019M08,Cantabria,Viajeros,20.38
2019M08,Cantabria,Pernoctaciones,30.57
2019M08,Castilla y León,Viajeros,96.81
2019M08,Castilla y León,Pernoctaciones,285.33
2019M08,Castilla - La Mancha,Viajeros,81.52
2019M08,Castilla - La Mancha,Pernoctaciones,310.8
2019M08,Cataluńa,Viajeros,601.23
2019M08,Cataluńa,Pernoctaciones,1332.38
2019M08,Comunitat Valenciana,Viajeros,494.23
2019M08,Comunitat Valenciana,Pernoctaciones,2231.68
2019M08,Extremadura,Viajeros,7.64
2019M08,Extremadura,Pernoctaciones,15.29
2019M08,Galicia,Viajeros,25.48
2019M08,Galicia,Pernoctaciones,96.81
2019M08,"Madrid, Comunidad de",Viajeros,534.99
2019M08,"Madrid, Comunidad de",Pernoctaciones,1182.08
2019M08,"Murcia, Región de",Viajeros,193.62
2019M08,"Murcia, Región de",Pernoctaciones,1457.21
2019M08,"Navarra, Comunidad Foral de",Viajeros,152.85
2019M08,"Navarra, Comunidad Foral de",Pernoctaciones,277.69
2019M08,País Vasco,Viajeros,934.96
2019M08,País Vasco,Pernoctaciones,2272.44
2019M08,"Rioja, La",Viajeros,157.95
2019M08,"Rioja, La",Pernoctaciones,524.8
2019M08,Canarias,Viajeros,45.86
2019M08,Canarias,Pernoctaciones,343.92
2019M08,Ceuta,Viajeros,
2019M08,Ceuta,Pernoctaciones,
2019M08,Melilla,Viajeros,
2019M08,Melilla,Pernoctaciones,
2019M09,TOTAL,Viajeros,3944.23
2019M09,TOTAL,Pernoctaciones,7825.15
2019M09,NO RESIDENTE EN ESPAŃA,Viajeros,628.15
2019M09,NO RESIDENTE EN ESPAŃA,Pernoctaciones,1426.74
2019M09,RESIDENTES EN ESPAŃA,Viajeros,3316.07
2019M09,RESIDENTES EN ESPAŃA,Pernoctaciones,6398.41
2019M09,Andalucía,Viajeros,19.48
2019M09,Andalucía,Pernoctaciones,29.22
2019M09,Aragón,Viajeros,126.6
2019M09,Aragón,Pernoctaciones,241.04
2019M09,"Asturias, Principado de",Viajeros,124.17
2019M09,"Asturias, Principado de",Pernoctaciones,236.17
2019M09,"Balears, Illes",Viajeros,12.17
2019M09,"Balears, Illes",Pernoctaciones,36.52
2019M09,Cantabria,Viajeros,104.69
2019M09,Cantabria,Pernoctaciones,124.17
2019M09,Castilla y León,Viajeros,243.47
2019M09,Castilla y León,Pernoctaciones,465.03
2019M09,Castilla - La Mancha,Viajeros,31.65
2019M09,Castilla - La Mancha,Pernoctaciones,63.3
2019M09,Cataluńa,Viajeros,406.6
2019M09,Cataluńa,Pernoctaciones,842.41
2019M09,Comunitat Valenciana,Viajeros,82.78
2019M09,Comunitat Valenciana,Pernoctaciones,177.73
2019M09,Extremadura,Viajeros,9.74
2019M09,Extremadura,Pernoctaciones,19.48
2019M09,Galicia,Viajeros,19.48
2019M09,Galicia,Pernoctaciones,34.09
2019M09,"Madrid, Comunidad de",Viajeros,764.5
2019M09,"Madrid, Comunidad de",Pernoctaciones,1421.87
2019M09,"Murcia, Región de",Viajeros,
2019M09,"Murcia, Región de",Pernoctaciones,
2019M09,"Navarra, Comunidad Foral de",Viajeros,99.82
2019M09,"Navarra, Comunidad Foral de",Pernoctaciones,189.91
2019M09,País Vasco,Viajeros,808.32
2019M09,País Vasco,Pernoctaciones,1665.34
2019M09,"Rioja, La",Viajeros,438.25
2019M09,"Rioja, La",Pernoctaciones,818.06
2019M09,Canarias,Viajeros,24.35
2019M09,Canarias,Pernoctaciones,34.09
2019M09,Ceuta,Viajeros,
2019M09,Ceuta,Pernoctaciones,
2019M09,Melilla,Viajeros,
2019M09,Melilla,Pernoctaciones,
2019M10,TOTAL,Viajeros,4452.05
2019M10,TOTAL,Pernoctaciones,8441.77
2019M10,NO RESIDENTE EN ESPAŃA,Viajeros,384.05
2019M10,NO RESIDENTE EN ESPAŃA,Pernoctaciones,1208.41
2019M10,RESIDENTES EN ESPAŃA,Viajeros,4068
2019M10,RESIDENTES EN ESPAŃA,Pernoctaciones,7233.36
2019M10,Andalucía,Viajeros,46.48
2019M10,Andalucía,Pernoctaciones,112.52
2019M10,Aragón,Viajeros,565.07
2019M10,Aragón,Pernoctaciones,1005.38
2019M10,"Asturias, Principado de",Viajeros,19.57
2019M10,"Asturias, Principado de",Pernoctaciones,39.14
2019M10,"Balears, Illes",Viajeros,4.89
2019M10,"Balears, Illes",Pernoctaciones,9.78
2019M10,Cantabria,Viajeros,61.15
2019M10,Cantabria,Pernoctaciones,122.31
2019M10,Castilla y León,Viajeros,261.74
2019M10,Castilla y León,Pernoctaciones,511.25
2019M10,Castilla - La Mancha,Viajeros,53.82
2019M10,Castilla - La Mancha,Pernoctaciones,95.4
2019M10,Cataluńa,Viajeros,552.84
2019M10,Cataluńa,Pernoctaciones,1144.81
2019M10,Comunitat Valenciana,Viajeros,141.88
2019M10,Comunitat Valenciana,Pernoctaciones,205.48
2019M10,Extremadura,Viajeros,9.78
2019M10,Extremadura,Pernoctaciones,19.57
2019M10,Galicia,Viajeros,83.17
2019M10,Galicia,Pernoctaciones,85.62
2019M10,"Madrid, Comunidad de",Viajeros,909.98
2019M10,"Madrid, Comunidad de",Pernoctaciones,1548.43
2019M10,"Murcia, Región de",Viajeros,4.89
2019M10,"Murcia, Región de",Pernoctaciones,9.78
2019M10,"Navarra, Comunidad Foral de",Viajeros,163.89
2019M10,"Navarra, Comunidad Foral de",Pernoctaciones,295.99
2019M10,País Vasco,Viajeros,941.78
2019M10,País Vasco,Pernoctaciones,1614.48
2019M10,"Rioja, La",Viajeros,247.06
2019M10,"Rioja, La",Pernoctaciones,413.4
2019M10,Canarias,Viajeros,
2019M10,Canarias,Pernoctaciones,
2019M10,Ceuta,Viajeros,
2019M10,Ceuta,Pernoctaciones,
2019M10,Melilla,Viajeros,
2019M10,Melilla,Pernoctaciones,
2019M11,TOTAL,Viajeros,3495.55
2019M11,TOTAL,Pernoctaciones,7866.28
2019M11,NO RESIDENTE EN ESPAŃA,Viajeros,105.23
2019M11,NO RESIDENTE EN ESPAŃA,Pernoctaciones,205.32
2019M11,RESIDENTES EN ESPAŃA,Viajeros,3390.33
2019M11,RESIDENTES EN ESPAŃA,Pernoctaciones,7660.96
2019M11,Andalucía,Viajeros,10.27
2019M11,Andalucía,Pernoctaciones,30.8
2019M11,Aragón,Viajeros,236.12
2019M11,Aragón,Pernoctaciones,723.75
2019M11,"Asturias, Principado de",Viajeros,2.57
2019M11,"Asturias, Principado de",Pernoctaciones,15.4
2019M11,"Balears, Illes",Viajeros,10.27
2019M11,"Balears, Illes",Pernoctaciones,10.27
2019M11,Cantabria,Viajeros,25.66
2019M11,Cantabria,Pernoctaciones,46.2
2019M11,Castilla y León,Viajeros,143.72
2019M11,Castilla y León,Pernoctaciones,343.91
2019M11,Castilla - La Mancha,Viajeros,51.33
2019M11,Castilla - La Mancha,Pernoctaciones,118.06
2019M11,Cataluńa,Viajeros,290.01
2019M11,Cataluńa,Pernoctaciones,767.38
2019M11,Comunitat Valenciana,Viajeros,120.62
2019M11,Comunitat Valenciana,Pernoctaciones,325.94
2019M11,Extremadura,Viajeros,
2019M11,Extremadura,Pernoctaciones,
2019M11,Galicia,Viajeros,76.99
2019M11,Galicia,Pernoctaciones,169.39
2019M11,"Madrid, Comunidad de",Viajeros,1095.89
2019M11,"Madrid, Comunidad de",Pernoctaciones,2476.66
2019M11,"Murcia, Región de",Viajeros,5.13
2019M11,"Murcia, Región de",Pernoctaciones,15.4
2019M11,"Navarra, Comunidad Foral de",Viajeros,153.99
2019M11,"Navarra, Comunidad Foral de",Pernoctaciones,318.24
2019M11,País Vasco,Viajeros,872.6
2019M11,País Vasco,Pernoctaciones,1693.88
2019M11,"Rioja, La",Viajeros,295.15
2019M11,"Rioja, La",Pernoctaciones,605.69
2019M11,Canarias,Viajeros,
2019M11,Canarias,Pernoctaciones,
2019M11,Ceuta,Viajeros,
2019M11,Ceuta,Pernoctaciones,
2019M11,Melilla,Viajeros,
2019M11,Melilla,Pernoctaciones,
2019M12,TOTAL,Viajeros,3524.76
2019M12,TOTAL,Pernoctaciones,10074.85
2019M12,NO RESIDENTE EN ESPAŃA,Viajeros,36.02
2019M12,NO RESIDENTE EN ESPAŃA,Pernoctaciones,88.84
2019M12,RESIDENTES EN ESPAŃA,Viajeros,3488.74
2019M12,RESIDENTES EN ESPAŃA,Pernoctaciones,9986.01
2019M12,Andalucía,Viajeros,57.63
2019M12,Andalucía,Pernoctaciones,249.71
2019M12,Aragón,Viajeros,492.22
2019M12,Aragón,Pernoctaciones,1603.91
2019M12,"Asturias, Principado de",Viajeros,88.84
2019M12,"Asturias, Principado de",Pernoctaciones,266.52
2019M12,"Balears, Illes",Viajeros,4.8
2019M12,"Balears, Illes",Pernoctaciones,14.41
2019M12,Cantabria,Viajeros,45.62
2019M12,Cantabria,Pernoctaciones,141.66
2019M12,Castilla y León,Viajeros,261.72
2019M12,Castilla y León,Pernoctaciones,734.72
2019M12,Castilla - La Mancha,Viajeros,24.01
2019M12,Castilla - La Mancha,Pernoctaciones,72.03
2019M12,Cataluńa,Viajeros,218.5
2019M12,Cataluńa,Pernoctaciones,451.4
2019M12,Comunitat Valenciana,Viajeros,153.67
2019M12,Comunitat Valenciana,Pernoctaciones,485.01
2019M12,Extremadura,Viajeros,24.01
2019M12,Extremadura,Pernoctaciones,24.01
2019M12,Galicia,Viajeros,9.6
2019M12,Galicia,Pernoctaciones,14.41
2019M12,"Madrid, Comunidad de",Viajeros,876.39
2019M12,"Madrid, Comunidad de",Pernoctaciones,2792.43
2019M12,"Murcia, Región de",Viajeros,91.24
2019M12,"Murcia, Región de",Pernoctaciones,249.71
2019M12,"Navarra, Comunidad Foral de",Viajeros,57.63
2019M12,"Navarra, Comunidad Foral de",Pernoctaciones,139.26
2019M12,País Vasco,Viajeros,506.62
2019M12,País Vasco,Pernoctaciones,1234.14
2019M12,"Rioja, La",Viajeros,566.65
2019M12,"Rioja, La",Pernoctaciones,1493.46
2019M12,Canarias,Viajeros,9.6
2019M12,Canarias,Pernoctaciones,19.21
2019M12,Ceuta,Viajeros,
2019M12,Ceuta,Pernoctaciones,
2019M12,Melilla,Viajeros,
2019M12,Melilla,Pernoctaciones,
2020M01,TOTAL,Viajeros,1176.28
2020M01,TOTAL,Pernoctaciones,2901.49
2020M01,NO RESIDENTE EN ESPAŃA,Viajeros,25.3
2020M01,NO RESIDENTE EN ESPAŃA,Pernoctaciones,35.41
2020M01,RESIDENTES EN ESPAŃA,Viajeros,1150.98
2020M01,RESIDENTES EN ESPAŃA,Pernoctaciones,2866.08
2020M01,Andalucía,Viajeros,30.36
2020M01,Andalucía,Pernoctaciones,313.67
2020M01,Aragón,Viajeros,20.24
2020M01,Aragón,Pernoctaciones,30.36
2020M01,"Asturias, Principado de",Viajeros,10.12
2020M01,"Asturias, Principado de",Pernoctaciones,106.24
2020M01,"Balears, Illes",Viajeros,
2020M01,"Balears, Illes",Pernoctaciones,
2020M01,Cantabria,Viajeros,
2020M01,Cantabria,Pernoctaciones,
2020M01,Castilla y León,Viajeros,118.89
2020M01,Castilla y León,Pernoctaciones,414.86
2020M01,Castilla - La Mancha,Viajeros,
2020M01,Castilla - La Mancha,Pernoctaciones,
2020M01,Cataluńa,Viajeros,55.65
2020M01,Cataluńa,Pernoctaciones,116.36
2020M01,Comunitat Valenciana,Viajeros,
2020M01,Comunitat Valenciana,Pernoctaciones,
2020M01,Extremadura,Viajeros,
2020M01,Extremadura,Pernoctaciones,
2020M01,Galicia,Viajeros,
2020M01,Galicia,Pernoctaciones,
2020M01,"Madrid, Comunidad de",Viajeros,265.61
2020M01,"Madrid, Comunidad de",Pernoctaciones,594.46
2020M01,"Murcia, Región de",Viajeros,
2020M01,"Murcia, Región de",Pernoctaciones,
2020M01,"Navarra, Comunidad Foral de",Viajeros,25.3
2020M01,"Navarra, Comunidad Foral de",Pernoctaciones,25.3
2020M01,País Vasco,Viajeros,569.17
2020M01,País Vasco,Pernoctaciones,1133.28
2020M01,"Rioja, La",Viajeros,55.65
2020M01,"Rioja, La",Pernoctaciones,131.54
2020M01,Canarias,Viajeros,
2020M01,Canarias,Pernoctaciones,
2020M01,Ceuta,Viajeros,
2020M01,Ceuta,Pernoctaciones,
2020M01,Melilla,Viajeros,
2020M01,Melilla,Pernoctaciones,
2020M02,TOTAL,Viajeros,2081.71
2020M02,TOTAL,Pernoctaciones,3743.53
2020M02,NO RESIDENTE EN ESPAŃA,Viajeros,37.94
2020M02,NO RESIDENTE EN ESPAŃA,Pernoctaciones,58.18
2020M02,RESIDENTES EN ESPAŃA,Viajeros,2043.76
2020M02,RESIDENTES EN ESPAŃA,Pernoctaciones,3685.35
2020M02,Andalucía,Viajeros,25.29
2020M02,Andalucía,Pernoctaciones,172
2020M02,Aragón,Viajeros,101.18
2020M02,Aragón,Pernoctaciones,192.24
2020M02,"Asturias, Principado de",Viajeros,43
2020M02,"Asturias, Principado de",Pernoctaciones,108.76
2020M02,"Balears, Illes",Viajeros,5.06
2020M02,"Balears, Illes",Pernoctaciones,5.06
2020M02,Cantabria,Viajeros,86
2020M02,Cantabria,Pernoctaciones,134.06
2020M02,Castilla y León,Viajeros,121.41
2020M02,Castilla y León,Pernoctaciones,318.71
2020M02,Castilla - La Mancha,Viajeros,5.06
2020M02,Castilla - La Mancha,Pernoctaciones,10.12
2020M02,Cataluńa,Viajeros,184.65
2020M02,Cataluńa,Pernoctaciones,295.94
2020M02,Comunitat Valenciana,Viajeros,5.06
2020M02,Comunitat Valenciana,Pernoctaciones,5.06
2020M02,Extremadura,Viajeros,
2020M02,Extremadura,Pernoctaciones,
2020M02,Galicia,Viajeros,75.88
2020M02,Galicia,Pernoctaciones,106.24
2020M02,"Madrid, Comunidad de",Viajeros,693.06
2020M02,"Madrid, Comunidad de",Pernoctaciones,1252.06
2020M02,"Murcia, Región de",Viajeros,
2020M02,"Murcia, Región de",Pernoctaciones,
2020M02,"Navarra, Comunidad Foral de",Viajeros,50.59
2020M02,"Navarra, Comunidad Foral de",Pernoctaciones,91.06
