Periodo,País de residencia,Medida,DATA,Fecha
2020M06,Francia,Pernoctaciones,19136,2020-06-01
2020M06,Italia,Viajeros,4728,2020-06-01
2020M06,Italia,Pernoctaciones,7107,2020-06-01
2020M06,Paises Bajos,Viajeros,1332,2020-06-01
2020M06,Paises Bajos,Pernoctaciones,1738,2020-06-01
2020M06,Reino Unido,Viajeros,2923,2020-06-01
2020M06,Reino Unido,Pernoctaciones,3996,2020-06-01
2020M06,Paises Nordicos,Viajeros,242,2020-06-01
2020M06,Paises Nordicos,Pernoctaciones,248,2020-06-01
2020M06,Resto de UE,Viajeros,2593,2020-06-01
2020M06,Resto de UE,Pernoctaciones,44963,2020-06-01
2020M06,Estados Unidos,Viajeros,854,2020-06-01
2020M06,Estados Unidos,Pernoctaciones,876,2020-06-01
2020M06,Resto de America,Viajeros,5723,2020-06-01
2020M06,Resto de America,Pernoctaciones,7612,2020-06-01
2020M06,Resto de no residentes en Espańa,Viajeros,1345,2020-06-01
2020M06,Resto de no residentes en Espańa,Pernoctaciones,2007,2020-06-01
2020M06,Resto de Europa,Viajeros,2525,2020-06-01
2020M06,Resto de Europa,Pernoctaciones,7628,2020-06-01
2020M07,TOTAL,Viajeros,2820176,2020-07-01
2020M07,TOTAL,Pernoctaciones,4932113,2020-07-01
2020M07,RESIDENTES EN ESPAŃA,Viajeros,2475143,2020-07-01
2020M07,RESIDENTES EN ESPAŃA,Pernoctaciones,4352528,2020-07-01
2020M07,NO RESIDENTE EN ESPAŃA,Viajeros,345033,2020-07-01
2020M07,NO RESIDENTE EN ESPAŃA,Pernoctaciones,579585,2020-07-01
2020M07,Alemania,Viajeros,24377,2020-07-01
2020M07,Alemania,Pernoctaciones,55137,2020-07-01
2020M07,Francia,Viajeros,91125,2020-07-01
2020M07,Francia,Pernoctaciones,16364,2020-07-01
2020M07,Italia,Viajeros,27898,2020-07-01
2020M07,Italia,Pernoctaciones,51543,2020-07-01
2020M07,Paises Bajos,Viajeros,18459,2020-07-01
2020M07,Paises Bajos,Pernoctaciones,32899,2020-07-01
2020M07,Reino Unido,Viajeros,34614,2020-07-01
2020M07,Reino Unido,Pernoctaciones,54739,2020-07-01
2020M07,Paises Nordicos,Viajeros,6719,2020-07-01
2020M07,Paises Nordicos,Pernoctaciones,11061,2020-07-01
2020M07,Resto de UE,Viajeros,84987,2020-07-01
2020M07,Resto de UE,Pernoctaciones,125325,2020-07-01
2020M07,Estados Unidos,Viajeros,8836,2020-07-01
2020M07,Estados Unidos,Pernoctaciones,13539,2020-07-01
2020M07,Resto de America,Viajeros,18158,2020-07-01
2020M07,Resto de America,Pernoctaciones,26082,2020-07-01
2020M07,Resto de no residentes en Espańa,Viajeros,8535,2020-07-01
2020M07,Resto de no residentes en Espańa,Pernoctaciones,1161,2020-07-01
2020M07,Resto de Europa,Viajeros,21325,2020-07-01
2020M07,Resto de Europa,Pernoctaciones,34009,2020-07-01
2020M08,TOTAL,Viajeros,372714,2020-08-01
2020M08,TOTAL,Pernoctaciones,6544945,2020-08-01
2020M08,RESIDENTES EN ESPAŃA,Viajeros,3390603,2020-08-01
2020M08,RESIDENTES EN ESPAŃA,Pernoctaciones,5981963,2020-08-01
2020M08,NO RESIDENTE EN ESPAŃA,Viajeros,336537,2020-08-01
2020M08,NO RESIDENTE EN ESPAŃA,Pernoctaciones,562983,2020-08-01
2020M08,Alemania,Viajeros,24964,2020-08-01
2020M08,Alemania,Pernoctaciones,47811,2020-08-01
2020M08,Francia,Viajeros,88988,2020-08-01
2020M08,Francia,Pernoctaciones,15407,2020-08-01
2020M08,Italia,Viajeros,17169,2020-08-01
2020M08,Italia,Pernoctaciones,35178,2020-08-01
2020M08,Paises Bajos,Viajeros,15866,2020-08-01
2020M08,Paises Bajos,Pernoctaciones,24602,2020-08-01
2020M08,Reino Unido,Viajeros,35618,2020-08-01
2020M08,Reino Unido,Pernoctaciones,58802,2020-08-01
2020M08,Paises Nordicos,Viajeros,6734,2020-08-01
2020M08,Paises Nordicos,Pernoctaciones,10973,2020-08-01
2020M08,Resto de UE,Viajeros,63926,2020-08-01
2020M08,Resto de UE,Pernoctaciones,101165,2020-08-01
2020M08,Estados Unidos,Viajeros,6236,2020-08-01
2020M08,Estados Unidos,Pernoctaciones,9211,2020-08-01
2020M08,Resto de America,Viajeros,25287,2020-08-01
2020M08,Resto de America,Pernoctaciones,43843,2020-08-01
2020M08,Resto de no residentes en Espańa,Viajeros,24859,2020-08-01
2020M08,Resto de no residentes en Espańa,Pernoctaciones,29669,2020-08-01
2020M08,Resto de Europa,Viajeros,2689,2020-08-01
2020M08,Resto de Europa,Pernoctaciones,47658,2020-08-01
2020M09,TOTAL,Viajeros,224823,2020-09-01
2020M09,TOTAL,Pernoctaciones,391259,2020-09-01
2020M09,RESIDENTES EN ESPAŃA,Viajeros,1989681,2020-09-01
2020M09,RESIDENTES EN ESPAŃA,Pernoctaciones,3474124,2020-09-01
2020M09,NO RESIDENTE EN ESPAŃA,Viajeros,258549,2020-09-01
2020M09,NO RESIDENTE EN ESPAŃA,Pernoctaciones,438466,2020-09-01
2020M09,Alemania,Viajeros,12796,2020-09-01
2020M09,Alemania,Pernoctaciones,27374,2020-09-01
2020M09,Francia,Viajeros,73003,2020-09-01
2020M09,Francia,Pernoctaciones,12561,2020-09-01
2020M09,Italia,Viajeros,15959,2020-09-01
2020M09,Italia,Pernoctaciones,40321,2020-09-01
2020M09,Paises Bajos,Viajeros,4908,2020-09-01
2020M09,Paises Bajos,Pernoctaciones,9406,2020-09-01
2020M09,Reino Unido,Viajeros,46653,2020-09-01
2020M09,Reino Unido,Pernoctaciones,56739,2020-09-01
2020M09,Paises Nordicos,Viajeros,4983,2020-09-01
2020M09,Paises Nordicos,Pernoctaciones,6586,2020-09-01
2020M09,Resto de UE,Viajeros,43867,2020-09-01
2020M09,Resto de UE,Pernoctaciones,83129,2020-09-01
2020M09,Estados Unidos,Viajeros,7251,2020-09-01
2020M09,Estados Unidos,Pernoctaciones,975,2020-09-01
2020M09,Resto de America,Viajeros,29539,2020-09-01
2020M09,Resto de America,Pernoctaciones,37614,2020-09-01
2020M09,Resto de no residentes en Espańa,Viajeros,9984,2020-09-01
2020M09,Resto de no residentes en Espańa,Pernoctaciones,20049,2020-09-01
2020M09,Resto de Europa,Viajeros,9604,2020-09-01
2020M09,Resto de Europa,Pernoctaciones,21888,2020-09-01
2020M10,TOTAL,Viajeros,1690898,2020-10-01
2020M10,TOTAL,Pernoctaciones,2956407,2020-10-01
2020M10,RESIDENTES EN ESPAŃA,Viajeros,1497757,2020-10-01
2020M10,RESIDENTES EN ESPAŃA,Pernoctaciones,2605887,2020-10-01
2020M10,NO RESIDENTE EN ESPAŃA,Viajeros,193141,2020-10-01
2020M10,NO RESIDENTE EN ESPAŃA,Pernoctaciones,35052,2020-10-01
2020M10,Alemania,Viajeros,10003,2020-10-01
2020M10,Alemania,Pernoctaciones,25592,2020-10-01
2020M10,Francia,Viajeros,58444,2020-10-01
2020M10,Francia,Pernoctaciones,841,2020-10-01
2020M10,Italia,Viajeros,13264,2020-10-01
2020M10,Italia,Pernoctaciones,23616,2020-10-01
2020M10,Paises Bajos,Viajeros,4716,2020-10-01
2020M10,Paises Bajos,Pernoctaciones,13321,2020-10-01
2020M10,Reino Unido,Viajeros,25684,2020-10-01
2020M10,Reino Unido,Pernoctaciones,3913,2020-10-01
2020M10,Paises Nordicos,Viajeros,2915,2020-10-01
2020M10,Paises Nordicos,Pernoctaciones,3159,2020-10-01
2020M10,Resto de UE,Viajeros,38017,2020-10-01
2020M10,Resto de UE,Pernoctaciones,71572,2020-10-01
2020M10,Estados Unidos,Viajeros,6023,2020-10-01
2020M10,Estados Unidos,Pernoctaciones,15591,2020-10-01
2020M10,Resto de America,Viajeros,13611,2020-10-01
2020M10,Resto de America,Pernoctaciones,17858,2020-10-01
2020M10,Resto de no residentes en Espańa,Viajeros,9746,2020-10-01
2020M10,Resto de no residentes en Espańa,Pernoctaciones,36234,2020-10-01
2020M10,Resto de Europa,Viajeros,10717,2020-10-01
2020M10,Resto de Europa,Pernoctaciones,20348,2020-10-01
2020M11,TOTAL,Viajeros,581843,2020-11-01
2020M11,TOTAL,Pernoctaciones,1092941,2020-11-01
2020M11,RESIDENTES EN ESPAŃA,Viajeros,515644,2020-11-01
2020M11,RESIDENTES EN ESPAŃA,Pernoctaciones,930325,2020-11-01
2020M11,NO RESIDENTE EN ESPAŃA,Viajeros,66199,2020-11-01
2020M11,NO RESIDENTE EN ESPAŃA,Pernoctaciones,162616,2020-11-01
2020M11,Alemania,Viajeros,1862,2020-11-01
2020M11,Alemania,Pernoctaciones,12477,2020-11-01
2020M11,Francia,Viajeros,9973,2020-11-01
2020M11,Francia,Pernoctaciones,17802,2020-11-01
2020M11,Italia,Viajeros,4942,2020-11-01
2020M11,Italia,Pernoctaciones,17186,2020-11-01
2020M11,Paises Bajos,Viajeros,776,2020-11-01
2020M11,Paises Bajos,Pernoctaciones,4005,2020-11-01
2020M11,Reino Unido,Viajeros,7136,2020-11-01
2020M11,Reino Unido,Pernoctaciones,16944,2020-11-01
2020M11,Paises Nordicos,Viajeros,465,2020-11-01
2020M11,Paises Nordicos,Pernoctaciones,1232,2020-11-01
2020M11,Resto de UE,Viajeros,21379,2020-11-01
2020M11,Resto de UE,Pernoctaciones,41736,2020-11-01
2020M11,Estados Unidos,Viajeros,1862,2020-11-01
2020M11,Estados Unidos,Pernoctaciones,12169,2020-11-01
2020M11,Resto de America,Viajeros,7417,2020-11-01
2020M11,Resto de America,Pernoctaciones,8289,2020-11-01
2020M11,Resto de no residentes en Espańa,Viajeros,9301,2020-11-01
2020M11,Resto de no residentes en Espańa,Pernoctaciones,25145,2020-11-01
2020M11,Resto de Europa,Viajeros,1086,2020-11-01
2020M11,Resto de Europa,Pernoctaciones,5633,2020-11-01
2020M12,TOTAL,Viajeros,688476,2020-12-01
2020M12,TOTAL,Pernoctaciones,1137716,2020-12-01
2020M12,RESIDENTES EN ESPAŃA,Viajeros,602774,2020-12-01
2020M12,RESIDENTES EN ESPAŃA,Pernoctaciones,997797,2020-12-01
2020M12,NO RESIDENTE EN ESPAŃA,Viajeros,85702,2020-12-01
2020M12,NO RESIDENTE EN ESPAŃA,Pernoctaciones,13992,2020-12-01
2020M12,Alemania,Viajeros,1403,2020-12-01
2020M12,Alemania,Pernoctaciones,8071,2020-12-01
2020M12,Francia,Viajeros,20768,2020-12-01
2020M12,Francia,Pernoctaciones,29034,2020-12-01
2020M12,Italia,Viajeros,5495,2020-12-01
2020M12,Italia,Pernoctaciones,7785,2020-12-01
2020M12,Paises Bajos,Viajeros,468,2020-12-01
2020M12,Paises Bajos,Pernoctaciones,824,2020-12-01
2020M12,Reino Unido,Viajeros,6857,2020-12-01
2020M12,Reino Unido,Pernoctaciones,11201,2020-12-01
2020M12,Resto de UE,Viajeros,32219,2020-12-01
2020M12,Resto de UE,Pernoctaciones,49746,2020-12-01
2020M12,Estados Unidos,Pernoctaciones,2965,2020-12-01
2020M12,Resto de America,Viajeros,10367,2020-12-01
2020M12,Resto de America,Pernoctaciones,16975,2020-12-01
2020M12,Resto de no residentes en Espańa,Viajeros,5499,2020-12-01
2020M12,Resto de no residentes en Espańa,Pernoctaciones,9718,2020-12-01
2020M12,Resto de Europa,Viajeros,2627,2020-12-01
2020M12,Resto de Europa,Pernoctaciones,36,2020-12-01
2021M01,TOTAL,Viajeros,461459,2021-01-01
2021M01,TOTAL,Pernoctaciones,841956,2021-01-01
2021M01,RESIDENTES EN ESPAŃA,Viajeros,412736,2021-01-01
2021M01,RESIDENTES EN ESPAŃA,Pernoctaciones,760229,2021-01-01
2021M01,NO RESIDENTE EN ESPAŃA,Viajeros,48724,2021-01-01
2021M01,NO RESIDENTE EN ESPAŃA,Pernoctaciones,81728,2021-01-01
2021M01,Alemania,Viajeros,827,2021-01-01
2021M01,Alemania,Pernoctaciones,2153,2021-01-01
2021M01,Francia,Viajeros,9088,2021-01-01
2021M01,Francia,Pernoctaciones,1519,2021-01-01
2021M01,Italia,Viajeros,3476,2021-01-01
2021M01,Italia,Pernoctaciones,14335,2021-01-01
2021M01,Paises Bajos,Viajeros,664,2021-01-01
2021M01,Paises Bajos,Pernoctaciones,1078,2021-01-01
2021M01,Reino Unido,Viajeros,1489,2021-01-01
2021M01,Reino Unido,Pernoctaciones,2326,2021-01-01
2021M01,Paises Nordicos,Viajeros,2542,2021-01-01
2021M01,Paises Nordicos,Pernoctaciones,3289,2021-01-01
2021M01,Resto de UE,Viajeros,15768,2021-01-01
2021M01,Resto de UE,Pernoctaciones,23335,2021-01-01
2021M01,Estados Unidos,Viajeros,824,2021-01-01
2021M01,Estados Unidos,Pernoctaciones,1785,2021-01-01
2021M01,Resto de America,Viajeros,9585,2021-01-01
2021M01,Resto de America,Pernoctaciones,11802,2021-01-01
2021M01,Resto de no residentes en Espańa,Viajeros,215,2021-01-01
2021M01,Resto de no residentes en Espańa,Pernoctaciones,2684,2021-01-01
2021M01,Resto de Europa,Viajeros,231,2021-01-01
2021M01,Resto de Europa,Pernoctaciones,375,2021-01-01
2021M02,TOTAL,Viajeros,494637,2021-02-01
2021M02,TOTAL,Pernoctaciones,923593,2021-02-01
2021M02,RESIDENTES EN ESPAŃA,Viajeros,449296,2021-02-01
2021M02,RESIDENTES EN ESPAŃA,Pernoctaciones,812632,2021-02-01
2021M02,NO RESIDENTE EN ESPAŃA,Viajeros,45341,2021-02-01
2021M02,NO RESIDENTE EN ESPAŃA,Pernoctaciones,110962,2021-02-01
2021M02,Alemania,Viajeros,819,2021-02-01
2021M02,Alemania,Pernoctaciones,2137,2021-02-01
2021M02,Francia,Viajeros,4503,2021-02-01
2021M02,Francia,Pernoctaciones,7541,2021-02-01
2021M02,Italia,Viajeros,423,2021-02-01
2021M02,Italia,Pernoctaciones,21367,2021-02-01
2021M02,Paises Bajos,Viajeros,682,2021-02-01
2021M02,Paises Bajos,Pernoctaciones,1508,2021-02-01
2021M02,Reino Unido,Viajeros,2593,2021-02-01
2021M02,Reino Unido,Pernoctaciones,2891,2021-02-01
2021M02,Paises Nordicos,Viajeros,136,2021-02-01
2021M02,Paises Nordicos,Pernoctaciones,377,2021-02-01
2021M02,Resto de UE,Viajeros,20089,2021-02-01
2021M02,Resto de UE,Pernoctaciones,53768,2021-02-01
2021M02,Estados Unidos,Viajeros,1228,2021-02-01
2021M02,Estados Unidos,Pernoctaciones,2639,2021-02-01
2021M02,Resto de America,Viajeros,5874,2021-02-01
2021M02,Resto de America,Pernoctaciones,10312,2021-02-01
2021M02,Resto de no residentes en Espańa,Viajeros,423,2021-02-01
2021M02,Resto de no residentes en Espańa,Pernoctaciones,729,2021-02-01
2021M02,Resto de Europa,Viajeros,955,2021-02-01
2021M02,Resto de Europa,Pernoctaciones,1131,2021-02-01
2021M03,TOTAL,Viajeros,990708,2021-03-01
2021M03,TOTAL,Pernoctaciones,1740443,2021-03-01
2021M03,RESIDENTES EN ESPAŃA,Viajeros,897812,2021-03-01
2021M03,RESIDENTES EN ESPAŃA,Pernoctaciones,1522925,2021-03-01
2021M03,NO RESIDENTE EN ESPAŃA,Viajeros,92895,2021-03-01
2021M03,NO RESIDENTE EN ESPAŃA,Pernoctaciones,217518,2021-03-01
2021M03,Alemania,Viajeros,8181,2021-03-01
2021M03,Alemania,Pernoctaciones,14644,2021-03-01
2021M03,Francia,Viajeros,17105,2021-03-01
2021M03,Francia,Pernoctaciones,2556,2021-03-01
2021M03,Italia,Viajeros,7295,2021-03-01
2021M03,Italia,Pernoctaciones,21265,2021-03-01
2021M03,Paises Bajos,Viajeros,3081,2021-03-01
2021M03,Paises Bajos,Pernoctaciones,10598,2021-03-01
2021M03,Reino Unido,Viajeros,4123,2021-03-01
2021M03,Reino Unido,Pernoctaciones,4157,2021-03-01
2021M03,Paises Nordicos,Viajeros,2822,2021-03-01
2021M03,Paises Nordicos,Pernoctaciones,3644,2021-03-01
2021M03,Resto de UE,Viajeros,31438,2021-03-01
2021M03,Resto de UE,Pernoctaciones,91144,2021-03-01
2021M03,Estados Unidos,Viajeros,111,2021-03-01
2021M03,Estados Unidos,Pernoctaciones,1759,2021-03-01
2021M03,Resto de America,Viajeros,7612,2021-03-01
2021M03,Resto de America,Pernoctaciones,1455,2021-03-01
2021M03,Resto de no residentes en Espańa,Viajeros,7431,2021-03-01
2021M03,Resto de no residentes en Espańa,Pernoctaciones,246,2021-03-01
2021M03,Resto de Europa,Viajeros,2696,2021-03-01
2021M03,Resto de Europa,Pernoctaciones,5596,2021-03-01
2021M04,TOTAL,Viajeros,960837,2021-04-01
2021M04,TOTAL,Pernoctaciones,1679685,2021-04-01
2021M04,RESIDENTES EN ESPAŃA,Viajeros,855801,2021-04-01
2021M04,RESIDENTES EN ESPAŃA,Pernoctaciones,1482053,2021-04-01
2021M04,NO RESIDENTE EN ESPAŃA,Viajeros,105036,2021-04-01
2021M04,NO RESIDENTE EN ESPAŃA,Pernoctaciones,197632,2021-04-01
2021M04,Alemania,Viajeros,6244,2021-04-01
2021M04,Alemania,Pernoctaciones,11832,2021-04-01
2021M04,Francia,Viajeros,21272,2021-04-01
2021M04,Francia,Pernoctaciones,35158,2021-04-01
2021M04,Italia,Viajeros,15359,2021-04-01
2021M04,Italia,Pernoctaciones,37292,2021-04-01
2021M04,Paises Bajos,Viajeros,2574,2021-04-01
2021M04,Paises Bajos,Pernoctaciones,3611,2021-04-01
2021M04,Reino Unido,Viajeros,4439,2021-04-01
2021M04,Reino Unido,Pernoctaciones,635,2021-04-01
2021M04,Paises Nordicos,Viajeros,772,2021-04-01
2021M04,Paises Nordicos,Pernoctaciones,6348,2021-04-01
2021M04,Resto de UE,Viajeros,3349,2021-04-01
2021M04,Resto de UE,Pernoctaciones,47032,2021-04-01
2021M04,Estados Unidos,Viajeros,772,2021-04-01
2021M04,Estados Unidos,Pernoctaciones,934,2021-04-01
2021M04,Resto de America,Viajeros,6558,2021-04-01
2021M04,Resto de America,Pernoctaciones,1723,2021-04-01
2021M04,Resto de no residentes en Espańa,Viajeros,4822,2021-04-01
2021M04,Resto de no residentes en Espańa,Pernoctaciones,21097,2021-04-01
2021M04,Resto de Europa,Viajeros,8734,2021-04-01
2021M04,Resto de Europa,Pernoctaciones,10748,2021-04-01
2021M05,TOTAL,Viajeros,1941253,2021-05-01
2021M05,TOTAL,Pernoctaciones,3207981,2021-05-01
2021M05,RESIDENTES EN ESPAŃA,Viajeros,1753116,2021-05-01
2021M05,RESIDENTES EN ESPAŃA,Pernoctaciones,2872716,2021-05-01
2021M05,NO RESIDENTE EN ESPAŃA,Viajeros,188138,2021-05-01
2021M05,NO RESIDENTE EN ESPAŃA,Pernoctaciones,335265,2021-05-01
2021M05,Alemania,Viajeros,10853,2021-05-01
2021M05,Alemania,Pernoctaciones,25083,2021-05-01
2021M05,Francia,Viajeros,44798,2021-05-01
2021M05,Francia,Pernoctaciones,69986,2021-05-01
2021M05,Italia,Viajeros,16596,2021-05-01
2021M05,Italia,Pernoctaciones,45953,2021-05-01
2021M05,Paises Bajos,Viajeros,3632,2021-05-01
2021M05,Paises Bajos,Pernoctaciones,4471,2021-05-01
2021M05,Reino Unido,Viajeros,4667,2021-05-01
2021M05,Reino Unido,Pernoctaciones,4965,2021-05-01
2021M05,Paises Nordicos,Viajeros,13453,2021-05-01
2021M05,Paises Nordicos,Pernoctaciones,15363,2021-05-01
2021M05,Resto de UE,Viajeros,42143,2021-05-01
2021M05,Resto de UE,Pernoctaciones,57727,2021-05-01
2021M05,Estados Unidos,Viajeros,2247,2021-05-01
2021M05,Estados Unidos,Pernoctaciones,3972,2021-05-01
2021M05,Resto de America,Viajeros,23765,2021-05-01
2021M05,Resto de America,Pernoctaciones,51715,2021-05-01
2021M05,Resto de no residentes en Espańa,Viajeros,15959,2021-05-01
2021M05,Resto de no residentes en Espańa,Pernoctaciones,40971,2021-05-01
2021M05,Resto de Europa,Viajeros,10025,2021-05-01
2021M05,Resto de Europa,Pernoctaciones,1506,2021-05-01
2021M06,TOTAL,Viajeros,2757941,2021-06-01
2021M06,TOTAL,Pernoctaciones,469727,2021-06-01
2021M06,RESIDENTES EN ESPAŃA,Viajeros,2385392,2021-06-01
2021M06,RESIDENTES EN ESPAŃA,Pernoctaciones,404089,2021-06-01
2021M06,NO RESIDENTE EN ESPAŃA,Viajeros,372548,2021-06-01
2021M06,NO RESIDENTE EN ESPAŃA,Pernoctaciones,65638,2021-06-01
2021M06,Alemania,Viajeros,34215,2021-06-01
2021M06,Alemania,Pernoctaciones,73654,2021-06-01
2021M06,Francia,Viajeros,92515,2021-06-01
2021M06,Francia,Pernoctaciones,156219,2021-06-01
2021M06,Italia,Viajeros,25419,2021-06-01
2021M06,Italia,Pernoctaciones,59829,2021-06-01
2021M06,Paises Bajos,Viajeros,14114,2021-06-01
2021M06,Paises Bajos,Pernoctaciones,18376,2021-06-01
2021M06,Reino Unido,Viajeros,32488,2021-06-01
2021M06,Reino Unido,Pernoctaciones,5282,2021-06-01
2021M06,Paises Nordicos,Viajeros,15323,2021-06-01
2021M06,Paises Nordicos,Pernoctaciones,206,2021-06-01
2021M06,Resto de UE,Viajeros,66697,2021-06-01
2021M06,Resto de UE,Pernoctaciones,110891,2021-06-01
2021M06,Estados Unidos,Viajeros,26269,2021-06-01
2021M06,Estados Unidos,Pernoctaciones,37733,2021-06-01
2021M06,Resto de America,Viajeros,2262,2021-06-01
2021M06,Resto de America,Pernoctaciones,3068,2021-06-01
2021M06,Resto de no residentes en Espańa,Viajeros,21922,2021-06-01
2021M06,Resto de no residentes en Espańa,Pernoctaciones,62485,2021-06-01
2021M06,Resto de Europa,Viajeros,20967,2021-06-01
2021M06,Resto de Europa,Pernoctaciones,33092,2021-06-01
2021M07,TOTAL,Viajeros,426806,2021-07-01
2021M07,TOTAL,Pernoctaciones,7404884,2021-07-01
2021M07,RESIDENTES EN ESPAŃA,Viajeros,3669484,2021-07-01
2021M07,RESIDENTES EN ESPAŃA,Pernoctaciones,6446009,2021-07-01
2021M07,NO RESIDENTE EN ESPAŃA,Viajeros,598576,2021-07-01
2021M07,NO RESIDENTE EN ESPAŃA,Pernoctaciones,958874,2021-07-01
2021M07,Alemania,Viajeros,36223,2021-07-01
2021M07,Alemania,Pernoctaciones,71598,2021-07-01
2021M07,Francia,Viajeros,134273,2021-07-01
2021M07,Francia,Pernoctaciones,211785,2021-07-01
2021M07,Italia,Viajeros,31454,2021-07-01
2021M07,Italia,Pernoctaciones,45438,2021-07-01
2021M07,Paises Bajos,Viajeros,28463,2021-07-01
2021M07,Paises Bajos,Pernoctaciones,46641,2021-07-01
2021M07,Reino Unido,Viajeros,54907,2021-07-01
2021M07,Reino Unido,Pernoctaciones,90809,2021-07-01
2021M07,Paises Nordicos,Viajeros,34938,2021-07-01
2021M07,Paises Nordicos,Pernoctaciones,51042,2021-07-01
2021M07,Resto de UE,Viajeros,122891,2021-07-01
2021M07,Resto de UE,Pernoctaciones,183411,2021-07-01
2021M07,Estados Unidos,Viajeros,43334,2021-07-01
2021M07,Estados Unidos,Pernoctaciones,75052,2021-07-01
2021M07,Resto de America,Viajeros,55591,2021-07-01
2021M07,Resto de America,Pernoctaciones,90221,2021-07-01
2021M07,Resto de no residentes en Espańa,Viajeros,24769,2021-07-01
2021M07,Resto de no residentes en Espańa,Pernoctaciones,42135,2021-07-01
2021M07,Resto de Europa,Viajeros,31733,2021-07-01
2021M07,Resto de Europa,Pernoctaciones,50741,2021-07-01
2021M08,TOTAL,Viajeros,7119676,2021-08-01
2021M08,TOTAL,Pernoctaciones,12222611,2021-08-01
2021M08,RESIDENTES EN ESPAŃA,Viajeros,6196312,2021-08-01
2021M08,RESIDENTES EN ESPAŃA,Pernoctaciones,10699138,2021-08-01
2021M08,NO RESIDENTE EN ESPAŃA,Viajeros,923364,2021-08-01
2021M08,NO RESIDENTE EN ESPAŃA,Pernoctaciones,1523473,2021-08-01
2021M08,Alemania,Viajeros,74032,2021-08-01
2021M08,Alemania,Pernoctaciones,106719,2021-08-01
2021M08,Francia,Viajeros,206596,2021-08-01
2021M08,Francia,Pernoctaciones,338165,2021-08-01
2021M08,Italia,Viajeros,65765,2021-08-01
2021M08,Italia,Pernoctaciones,142758,2021-08-01
2021M08,Paises Bajos,Viajeros,62788,2021-08-01
2021M08,Paises Bajos,Pernoctaciones,10439,2021-08-01
2021M08,Reino Unido,Viajeros,8259,2021-08-01
2021M08,Reino Unido,Pernoctaciones,118268,2021-08-01
2021M08,Paises Nordicos,Viajeros,23251,2021-08-01
2021M08,Paises Nordicos,Pernoctaciones,39579,2021-08-01
2021M08,Resto de UE,Viajeros,162618,2021-08-01
2021M08,Resto de UE,Pernoctaciones,251998,2021-08-01
2021M08,Estados Unidos,Viajeros,96598,2021-08-01
2021M08,Estados Unidos,Pernoctaciones,132123,2021-08-01
2021M08,Resto de America,Viajeros,78973,2021-08-01
2021M08,Resto de America,Pernoctaciones,146845,2021-08-01
2021M08,Resto de no residentes en Espańa,Viajeros,32887,2021-08-01
2021M08,Resto de no residentes en Espańa,Pernoctaciones,6725,2021-08-01
2021M08,Resto de Europa,Viajeros,37266,2021-08-01
2021M08,Resto de Europa,Pernoctaciones,75378,2021-08-01
2021M09,TOTAL,Viajeros,5344322,2021-09-01
2021M09,TOTAL,Pernoctaciones,8526249,2021-09-01
2021M09,RESIDENTES EN ESPAŃA,Viajeros,4071551,2021-09-01
2021M09,RESIDENTES EN ESPAŃA,Pernoctaciones,659091,2021-09-01
2021M09,NO RESIDENTE EN ESPAŃA,Viajeros,1272771,2021-09-01
2021M09,NO RESIDENTE EN ESPAŃA,Pernoctaciones,1935339,2021-09-01
2021M09,Alemania,Viajeros,81761,2021-09-01
2021M09,Alemania,Pernoctaciones,134447,2021-09-01
2021M09,Francia,Viajeros,245847,2021-09-01
2021M09,Francia,Pernoctaciones,362535,2021-09-01
2021M09,Italia,Viajeros,51972,2021-09-01
2021M09,Italia,Pernoctaciones,77799,2021-09-01
2021M09,Paises Bajos,Viajeros,10458,2021-09-01
2021M09,Paises Bajos,Pernoctaciones,169876,2021-09-01
2021M09,Reino Unido,Viajeros,116162,2021-09-01
2021M09,Reino Unido,Pernoctaciones,19009,2021-09-01
2021M09,Paises Nordicos,Viajeros,92685,2021-09-01
2021M09,Paises Nordicos,Pernoctaciones,114661,2021-09-01
2021M09,Resto de UE,Viajeros,211581,2021-09-01
2021M09,Resto de UE,Pernoctaciones,315876,2021-09-01
2021M09,Estados Unidos,Viajeros,174994,2021-09-01
2021M09,Estados Unidos,Pernoctaciones,26448,2021-09-01
2021M09,Resto de America,Viajeros,117464,2021-09-01
2021M09,Resto de America,Pernoctaciones,184799,2021-09-01
2021M09,Resto de no residentes en Espańa,Viajeros,43378,2021-09-01
2021M09,Resto de no residentes en Espańa,Pernoctaciones,63221,2021-09-01
2021M09,Resto de Europa,Viajeros,32346,2021-09-01
2021M09,Resto de Europa,Pernoctaciones,57556,2021-09-01
2021M10,TOTAL,Viajeros,5382957,2021-10-01
2021M10,TOTAL,Pernoctaciones,9365604,2021-10-01
2021M10,RESIDENTES EN ESPAŃA,Viajeros,4428457,2021-10-01
2021M10,RESIDENTES EN ESPAŃA,Pernoctaciones,7824182,2021-10-01
2021M10,NO RESIDENTE EN ESPAŃA,Viajeros,954501,2021-10-01
2021M10,NO RESIDENTE EN ESPAŃA,Pernoctaciones,1541421,2021-10-01
2021M10,Alemania,Viajeros,72759,2021-10-01
2021M10,Alemania,Pernoctaciones,122562,2021-10-01
2021M10,Francia,Viajeros,173089,2021-10-01
2021M10,Francia,Pernoctaciones,263086,2021-10-01
2021M10,Italia,Viajeros,40182,2021-10-01
