Periodo,Categoría,Residencia viajero,DATA
2023M08,TOTAL,No residentes en Espańa,22172.97
2023M08,4 y 5 estrellas,TOTAL,41436.87
2023M08,4 y 5 estrellas,Residentes en Espańa,31416.41
2023M08,4 y 5 estrellas,No residentes en Espańa,10020.46
2023M08,3 estrellas,TOTAL,55693.22
2023M08,3 estrellas,Residentes en Espańa,47295.33
2023M08,3 estrellas,No residentes en Espańa,8397.89
2023M08,1 y 2 estrellas,TOTAL,6010.85
2023M08,1 y 2 estrellas,Residentes en Espańa,5538.98
2023M08,1 y 2 estrellas,No residentes en Espańa,471.87
2023M08,Hostales y pensiones,TOTAL,14692.55
2023M08,Hostales y pensiones,Residentes en Espańa,11409.81
2023M08,Hostales y pensiones,No residentes en Espańa,3282.74
2023M09,TOTAL,TOTAL,104707.72
2023M09,TOTAL,Residentes en Espańa,70292.18
2023M09,TOTAL,No residentes en Espańa,34415.54
2023M09,4 y 5 estrellas,TOTAL,41391.96
2023M09,4 y 5 estrellas,Residentes en Espańa,24492.07
2023M09,4 y 5 estrellas,No residentes en Espańa,16899.89
2023M09,3 estrellas,TOTAL,44984.79
2023M09,3 estrellas,Residentes en Espańa,32058.81
2023M09,3 estrellas,No residentes en Espańa,12925.97
2023M09,1 y 2 estrellas,TOTAL,6695.47
2023M09,1 y 2 estrellas,Residentes en Espańa,5369.13
2023M09,1 y 2 estrellas,No residentes en Espańa,1326.34
2023M09,Hostales y pensiones,TOTAL,11635.5
2023M09,Hostales y pensiones,Residentes en Espańa,8372.17
2023M09,Hostales y pensiones,No residentes en Espańa,3263.33
2023M10,TOTAL,TOTAL,96798.48
2023M10,TOTAL,Residentes en Espańa,74298.63
2023M10,TOTAL,No residentes en Espańa,22499.85
2023M10,4 y 5 estrellas,TOTAL,40105
2023M10,4 y 5 estrellas,Residentes en Espańa,26816.65
2023M10,4 y 5 estrellas,No residentes en Espańa,13288.35
2023M10,3 estrellas,TOTAL,41737.68
2023M10,3 estrellas,Residentes en Espańa,34809.18
2023M10,3 estrellas,No residentes en Espańa,6928.5
2023M10,1 y 2 estrellas,TOTAL,5529.29
2023M10,1 y 2 estrellas,Residentes en Espańa,4840.66
2023M10,1 y 2 estrellas,No residentes en Espańa,688.63
2023M10,Hostales y pensiones,TOTAL,9426.51
2023M10,Hostales y pensiones,Residentes en Espańa,7832.14
2023M10,Hostales y pensiones,No residentes en Espańa,1594.38
2023M11,TOTAL,TOTAL,69472.22
2023M11,TOTAL,Residentes en Espańa,59301.56
2023M11,TOTAL,No residentes en Espańa,10170.66
2023M11,4 y 5 estrellas,TOTAL,29287.56
2023M11,4 y 5 estrellas,Residentes en Espańa,23305.64
2023M11,4 y 5 estrellas,No residentes en Espańa,5981.92
2023M11,3 estrellas,TOTAL,31085.65
2023M11,3 estrellas,Residentes en Espańa,27704.72
2023M11,3 estrellas,No residentes en Espańa,3380.93
2023M11,1 y 2 estrellas,TOTAL,3027.13
2023M11,1 y 2 estrellas,Residentes en Espańa,2655.27
2023M11,1 y 2 estrellas,No residentes en Espańa,371.86
2023M11,Hostales y pensiones,TOTAL,6071.88
2023M11,Hostales y pensiones,Residentes en Espańa,5635.93
2023M11,Hostales y pensiones,No residentes en Espańa,435.95
2023M12,TOTAL,TOTAL,62757.41
2023M12,TOTAL,Residentes en Espańa,56746.93
2023M12,TOTAL,No residentes en Espańa,6010.48
2023M12,4 y 5 estrellas,TOTAL,27075.73
2023M12,4 y 5 estrellas,Residentes en Espańa,24293.59
2023M12,4 y 5 estrellas,No residentes en Espańa,2782.14
2023M12,3 estrellas,TOTAL,28261
2023M12,3 estrellas,Residentes en Espańa,25542.1
2023M12,3 estrellas,No residentes en Espańa,2718.9
2023M12,1 y 2 estrellas,TOTAL,2383.81
2023M12,1 y 2 estrellas,Residentes en Espańa,2219.7
2023M12,1 y 2 estrellas,No residentes en Espańa,164.11
2023M12,Hostales y pensiones,TOTAL,5036.87
2023M12,Hostales y pensiones,Residentes en Espańa,4691.54
2023M12,Hostales y pensiones,No residentes en Espańa,345.33
2024M01,TOTAL,TOTAL,43247.51
2024M01,TOTAL,Residentes en Espańa,37333.56
2024M01,TOTAL,No residentes en Espańa,5913.95
2024M01,4 y 5 estrellas,TOTAL,19115.8
2024M01,4 y 5 estrellas,Residentes en Espańa,16033.31
2024M01,4 y 5 estrellas,No residentes en Espańa,3082.49
2024M01,3 estrellas,TOTAL,19985.75
2024M01,3 estrellas,Residentes en Espańa,17389.94
2024M01,3 estrellas,No residentes en Espańa,2595.82
2024M01,1 y 2 estrellas,TOTAL,1031.68
2024M01,1 y 2 estrellas,Residentes en Espańa,885.71
2024M01,1 y 2 estrellas,No residentes en Espańa,145.97
2024M01,Hostales y pensiones,TOTAL,3114.27
2024M01,Hostales y pensiones,Residentes en Espańa,3024.61
2024M01,Hostales y pensiones,No residentes en Espańa,89.66
2024M02,TOTAL,TOTAL,57159.96
2024M02,TOTAL,Residentes en Espańa,50040.24
2024M02,TOTAL,No residentes en Espańa,7119.72
2024M02,4 y 5 estrellas,TOTAL,25537
2024M02,4 y 5 estrellas,Residentes en Espańa,21848.41
2024M02,4 y 5 estrellas,No residentes en Espańa,3688.59
2024M02,3 estrellas,TOTAL,24947.52
2024M02,3 estrellas,Residentes en Espańa,22313.73
2024M02,3 estrellas,No residentes en Espańa,2633.79
2024M02,1 y 2 estrellas,TOTAL,2000.79
2024M02,1 y 2 estrellas,Residentes en Espańa,1798.68
2024M02,1 y 2 estrellas,No residentes en Espańa,202.1
2024M02,Hostales y pensiones,TOTAL,4674.65
2024M02,Hostales y pensiones,Residentes en Espańa,4079.42
2024M02,Hostales y pensiones,No residentes en Espańa,595.24
2024M03,TOTAL,TOTAL,80438.97
2024M03,TOTAL,Residentes en Espańa,69200.71
2024M03,TOTAL,No residentes en Espańa,11238.27
2024M03,4 y 5 estrellas,TOTAL,33263
2024M03,4 y 5 estrellas,Residentes en Espańa,27799.17
2024M03,4 y 5 estrellas,No residentes en Espańa,5463.83
2024M03,3 estrellas,TOTAL,33606.03
2024M03,3 estrellas,Residentes en Espańa,29201.69
2024M03,3 estrellas,No residentes en Espańa,4404.34
2024M03,1 y 2 estrellas,TOTAL,4540.32
2024M03,1 y 2 estrellas,Residentes en Espańa,3979.93
2024M03,1 y 2 estrellas,No residentes en Espańa,560.39
2024M03,Hostales y pensiones,TOTAL,9029.63
2024M03,Hostales y pensiones,Residentes en Espańa,8219.92
2024M03,Hostales y pensiones,No residentes en Espańa,809.71
