Periodo,Tipo de establecimiento,Indicador,CCAA,Residencia,DATA
2020M12,Albergues,Pernoctaciones,La Rioja,TOTAL,
2020M12,Albergues,Pernoctaciones,La Rioja,Residentes en Espańa,
2020M12,Albergues,Pernoctaciones,La Rioja,No residentes en Espańa,
2020M12,Albergues,Pernoctaciones,Espańa,TOTAL,25953
2020M12,Albergues,Pernoctaciones,Espańa,Residentes en Espańa,17376
2020M12,Albergues,Pernoctaciones,Espańa,No residentes en Espańa,8577
2021M01,TOTAL,Viajeros,La Rioja,TOTAL,5004
2021M01,TOTAL,Viajeros,La Rioja,Residentes en Espańa,4487
2021M01,TOTAL,Viajeros,La Rioja,No residentes en Espańa,517
2021M01,TOTAL,Viajeros,Espańa,TOTAL,1319840
2021M01,TOTAL,Viajeros,Espańa,Residentes en Espańa,1031452
2021M01,TOTAL,Viajeros,Espańa,No residentes en Espańa,288388
2021M01,TOTAL,Pernoctaciones,La Rioja,TOTAL,10163
2021M01,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,9316
2021M01,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,847
2021M01,TOTAL,Pernoctaciones,Espańa,TOTAL,3905773
2021M01,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,2326558
2021M01,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,1579215
2021M01,HOTELES,Viajeros,La Rioja,TOTAL,4614
2021M01,HOTELES,Viajeros,La Rioja,Residentes en Espańa,4127
2021M01,HOTELES,Viajeros,La Rioja,No residentes en Espańa,487
2021M01,HOTELES,Viajeros,Espańa,TOTAL,1124601
2021M01,HOTELES,Viajeros,Espańa,Residentes en Espańa,889575
2021M01,HOTELES,Viajeros,Espańa,No residentes en Espańa,235026
2021M01,HOTELES,Pernoctaciones,La Rioja,TOTAL,8419
2021M01,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,7602
2021M01,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,817
2021M01,HOTELES,Pernoctaciones,Espańa,TOTAL,2459472
2021M01,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,1682063
2021M01,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,777409
2021M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,390
2021M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,360
2021M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,30
2021M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,195239
2021M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,141877
2021M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,53362
2021M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,1744
2021M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,1714
2021M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,30
2021M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,1446301
2021M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,644495
2021M01,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,801806
2021M01,Camping,Viajeros,La Rioja,TOTAL,
2021M01,Camping,Viajeros,La Rioja,Residentes en Espańa,
2021M01,Camping,Viajeros,La Rioja,No residentes en Espańa,
2021M01,Camping,Viajeros,Espańa,TOTAL,45048
2021M01,Camping,Viajeros,Espańa,Residentes en Espańa,31838
2021M01,Camping,Viajeros,Espańa,No residentes en Espańa,13210
2021M01,Camping,Pernoctaciones,La Rioja,TOTAL,
2021M01,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,
2021M01,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,
2021M01,Camping,Pernoctaciones,Espańa,TOTAL,546250
2021M01,Camping,Pernoctaciones,Espańa,Residentes en Espańa,147195
2021M01,Camping,Pernoctaciones,Espańa,No residentes en Espańa,399055
2021M01,Turismo Rural,Viajeros,La Rioja,TOTAL,154
2021M01,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,149
2021M01,Turismo Rural,Viajeros,La Rioja,No residentes en Espańa,5
2021M01,Turismo Rural,Viajeros,Espańa,TOTAL,33313
2021M01,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,30598
2021M01,Turismo Rural,Viajeros,Espańa,No residentes en Espańa,2715
2021M01,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,438
2021M01,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,433
2021M01,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,5
2021M01,Turismo Rural,Pernoctaciones,Espańa,TOTAL,111841
2021M01,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,92474
2021M01,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,19367
2021M01,Apartamentos,Viajeros,La Rioja,TOTAL,206
2021M01,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,206
2021M01,Apartamentos,Viajeros,La Rioja,No residentes en Espańa,
2021M01,Apartamentos,Viajeros,Espańa,TOTAL,112310
2021M01,Apartamentos,Viajeros,Espańa,Residentes en Espańa,76755
2021M01,Apartamentos,Viajeros,Espańa,No residentes en Espańa,35555
2021M01,Apartamentos,Pernoctaciones,La Rioja,TOTAL,1271
2021M01,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,1271
2021M01,Apartamentos,Pernoctaciones,La Rioja,No residentes en Espańa,
2021M01,Apartamentos,Pernoctaciones,Espańa,TOTAL,763134
2021M01,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,388882
2021M01,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,374252
2021M01,Albergues,Viajeros,La Rioja,TOTAL,30
2021M01,Albergues,Viajeros,La Rioja,Residentes en Espańa,5
2021M01,Albergues,Viajeros,La Rioja,No residentes en Espańa,25
2021M01,Albergues,Viajeros,Espańa,TOTAL,4568
2021M01,Albergues,Viajeros,Espańa,Residentes en Espańa,2686
2021M01,Albergues,Viajeros,Espańa,No residentes en Espańa,1882
2021M01,Albergues,Pernoctaciones,La Rioja,TOTAL,35
2021M01,Albergues,Pernoctaciones,La Rioja,Residentes en Espańa,10
2021M01,Albergues,Pernoctaciones,La Rioja,No residentes en Espańa,25
2021M01,Albergues,Pernoctaciones,Espańa,TOTAL,25076
2021M01,Albergues,Pernoctaciones,Espańa,Residentes en Espańa,15944
2021M01,Albergues,Pernoctaciones,Espańa,No residentes en Espańa,9132
2021M02,TOTAL,Viajeros,La Rioja,TOTAL,5197
2021M02,TOTAL,Viajeros,La Rioja,Residentes en Espańa,4739
2021M02,TOTAL,Viajeros,La Rioja,No residentes en Espańa,458
2021M02,TOTAL,Viajeros,Espańa,TOTAL,1374588
2021M02,TOTAL,Viajeros,Espańa,Residentes en Espańa,1127317
2021M02,TOTAL,Viajeros,Espańa,No residentes en Espańa,247271
2021M02,TOTAL,Pernoctaciones,La Rioja,TOTAL,9839
2021M02,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,8724
2021M02,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,1115
2021M02,TOTAL,Pernoctaciones,Espańa,TOTAL,3757893
2021M02,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,2405180
2021M02,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,1352713
2021M02,HOTELES,Viajeros,La Rioja,TOTAL,4946
2021M02,HOTELES,Viajeros,La Rioja,Residentes en Espańa,4493
2021M02,HOTELES,Viajeros,La Rioja,No residentes en Espańa,453
2021M02,HOTELES,Viajeros,Espańa,TOTAL,1179235
2021M02,HOTELES,Viajeros,Espańa,Residentes en Espańa,975226
2021M02,HOTELES,Viajeros,Espańa,No residentes en Espańa,204009
2021M02,HOTELES,Pernoctaciones,La Rioja,TOTAL,9236
2021M02,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,8126
2021M02,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,1110
2021M02,HOTELES,Pernoctaciones,Espańa,TOTAL,2436961
2021M02,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,1774784
2021M02,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,662177
2021M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,251
2021M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,246
2021M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,5
2021M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,195353
2021M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,152091
2021M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,43262
2021M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,603
2021M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,598
2021M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,5
2021M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,1320932
2021M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,630396
2021M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,690536
2021M02,Camping,Viajeros,La Rioja,TOTAL,
2021M02,Camping,Viajeros,La Rioja,Residentes en Espańa,
2021M02,Camping,Viajeros,La Rioja,No residentes en Espańa,
2021M02,Camping,Viajeros,Espańa,TOTAL,51940
2021M02,Camping,Viajeros,Espańa,Residentes en Espańa,43051
2021M02,Camping,Viajeros,Espańa,No residentes en Espańa,8889
2021M02,Camping,Pernoctaciones,La Rioja,TOTAL,
2021M02,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,
2021M02,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,
2021M02,Camping,Pernoctaciones,Espańa,TOTAL,506809
2021M02,Camping,Pernoctaciones,Espańa,Residentes en Espańa,150397
2021M02,Camping,Pernoctaciones,Espańa,No residentes en Espańa,356412
2021M02,Turismo Rural,Viajeros,La Rioja,TOTAL,251
2021M02,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,246
2021M02,Turismo Rural,Viajeros,La Rioja,No residentes en Espańa,5
2021M02,Turismo Rural,Viajeros,Espańa,TOTAL,34354
2021M02,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,31942
2021M02,Turismo Rural,Viajeros,Espańa,No residentes en Espańa,2412
2021M02,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,603
2021M02,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,598
2021M02,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,5
2021M02,Turismo Rural,Pernoctaciones,Espańa,TOTAL,114811
2021M02,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,91154
2021M02,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,23657
2021M02,Apartamentos,Viajeros,La Rioja,TOTAL,
2021M02,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,
2021M02,Apartamentos,Viajeros,La Rioja,No residentes en Espańa,
2021M02,Apartamentos,Viajeros,Espańa,TOTAL,102730
2021M02,Apartamentos,Viajeros,Espańa,Residentes en Espańa,73061
2021M02,Apartamentos,Viajeros,Espańa,No residentes en Espańa,29669
2021M02,Apartamentos,Pernoctaciones,La Rioja,TOTAL,
2021M02,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,
2021M02,Apartamentos,Pernoctaciones,La Rioja,No residentes en Espańa,
2021M02,Apartamentos,Pernoctaciones,Espańa,TOTAL,669045
2021M02,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,370833
2021M02,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,298212
2021M02,Albergues,Viajeros,La Rioja,TOTAL,
2021M02,Albergues,Viajeros,La Rioja,Residentes en Espańa,
2021M02,Albergues,Viajeros,La Rioja,No residentes en Espańa,
2021M02,Albergues,Viajeros,Espańa,TOTAL,6329
2021M02,Albergues,Viajeros,Espańa,Residentes en Espańa,4037
2021M02,Albergues,Viajeros,Espańa,No residentes en Espańa,2292
2021M02,Albergues,Pernoctaciones,La Rioja,TOTAL,
2021M02,Albergues,Pernoctaciones,La Rioja,Residentes en Espańa,
2021M02,Albergues,Pernoctaciones,La Rioja,No residentes en Espańa,
2021M02,Albergues,Pernoctaciones,Espańa,TOTAL,30267
2021M02,Albergues,Pernoctaciones,Espańa,Residentes en Espańa,18012
2021M02,Albergues,Pernoctaciones,Espańa,No residentes en Espańa,12255
2021M03,TOTAL,Viajeros,La Rioja,TOTAL,11153
2021M03,TOTAL,Viajeros,La Rioja,Residentes en Espańa,10146
2021M03,TOTAL,Viajeros,La Rioja,No residentes en Espańa,1007
2021M03,TOTAL,Viajeros,Espańa,TOTAL,2251383
2021M03,TOTAL,Viajeros,Espańa,Residentes en Espańa,1873354
2021M03,TOTAL,Viajeros,Espańa,No residentes en Espańa,378029
2021M03,TOTAL,Pernoctaciones,La Rioja,TOTAL,20545
2021M03,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,18088
2021M03,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,2457
2021M03,TOTAL,Pernoctaciones,Espańa,TOTAL,5673149
2021M03,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,3920340
2021M03,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,1752809
2021M03,HOTELES,Viajeros,La Rioja,TOTAL,9907
2021M03,HOTELES,Viajeros,La Rioja,Residentes en Espańa,8978
2021M03,HOTELES,Viajeros,La Rioja,No residentes en Espańa,929
2021M03,HOTELES,Viajeros,Espańa,TOTAL,1770721
2021M03,HOTELES,Viajeros,Espańa,Residentes en Espańa,1456708
2021M03,HOTELES,Viajeros,Espańa,No residentes en Espańa,314013
2021M03,HOTELES,Pernoctaciones,La Rioja,TOTAL,17404
2021M03,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,15229
2021M03,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,2175
2021M03,HOTELES,Pernoctaciones,Espańa,TOTAL,3588559
2021M03,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,2591447
2021M03,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,997112
2021M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,1246
2021M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,1168
2021M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,78
2021M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,480662
2021M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,416646
2021M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,64016
2021M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,3141
2021M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,2859
2021M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,282
2021M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,2084590
2021M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,1328893
2021M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,755697
2021M03,Camping,Viajeros,La Rioja,TOTAL,167
2021M03,Camping,Viajeros,La Rioja,Residentes en Espańa,162
2021M03,Camping,Viajeros,La Rioja,No residentes en Espańa,5
2021M03,Camping,Viajeros,Espańa,TOTAL,198288
2021M03,Camping,Viajeros,Espańa,Residentes en Espańa,180953
2021M03,Camping,Viajeros,Espańa,No residentes en Espańa,17335
2021M03,Camping,Pernoctaciones,La Rioja,TOTAL,390
2021M03,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,371
2021M03,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,19
2021M03,Camping,Pernoctaciones,Espańa,TOTAL,896910
2021M03,Camping,Pernoctaciones,Espańa,Residentes en Espańa,538759
2021M03,Camping,Pernoctaciones,Espańa,No residentes en Espańa,358151
2021M03,Turismo Rural,Viajeros,La Rioja,TOTAL,438
2021M03,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,401
2021M03,Turismo Rural,Viajeros,La Rioja,No residentes en Espańa,37
2021M03,Turismo Rural,Viajeros,Espańa,TOTAL,99362
2021M03,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,92575
2021M03,Turismo Rural,Viajeros,Espańa,No residentes en Espańa,6787
2021M03,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,889
2021M03,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,786
2021M03,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,103
2021M03,Turismo Rural,Pernoctaciones,Espańa,TOTAL,251494
2021M03,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,219642
2021M03,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,31852
2021M03,Apartamentos,Viajeros,La Rioja,TOTAL,455
2021M03,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,430
2021M03,Apartamentos,Viajeros,La Rioja,No residentes en Espańa,25
2021M03,Apartamentos,Viajeros,Espańa,TOTAL,166577
2021M03,Apartamentos,Viajeros,Espańa,Residentes en Espańa,129207
2021M03,Apartamentos,Viajeros,Espańa,No residentes en Espańa,37370
2021M03,Apartamentos,Pernoctaciones,La Rioja,TOTAL,1650
2021M03,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,1501
2021M03,Apartamentos,Pernoctaciones,La Rioja,No residentes en Espańa,149
2021M03,Apartamentos,Pernoctaciones,Espańa,TOTAL,882693
2021M03,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,528702
2021M03,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,353991
2021M03,Albergues,Viajeros,La Rioja,TOTAL,186
2021M03,Albergues,Viajeros,La Rioja,Residentes en Espańa,175
2021M03,Albergues,Viajeros,La Rioja,No residentes en Espańa,11
2021M03,Albergues,Viajeros,Espańa,TOTAL,16435
2021M03,Albergues,Viajeros,Espańa,Residentes en Espańa,13911
2021M03,Albergues,Viajeros,Espańa,No residentes en Espańa,2524
2021M03,Albergues,Pernoctaciones,La Rioja,TOTAL,212
2021M03,Albergues,Pernoctaciones,La Rioja,Residentes en Espańa,201
2021M03,Albergues,Pernoctaciones,La Rioja,No residentes en Espańa,11
2021M03,Albergues,Pernoctaciones,Espańa,TOTAL,53493
2021M03,Albergues,Pernoctaciones,Espańa,Residentes en Espańa,41790
2021M03,Albergues,Pernoctaciones,Espańa,No residentes en Espańa,11703
2021M04,TOTAL,Viajeros,La Rioja,TOTAL,11476
2021M04,TOTAL,Viajeros,La Rioja,Residentes en Espańa,10395
2021M04,TOTAL,Viajeros,La Rioja,No residentes en Espańa,1081
2021M04,TOTAL,Viajeros,Espańa,TOTAL,2635901
2021M04,TOTAL,Viajeros,Espańa,Residentes en Espańa,2153849
2021M04,TOTAL,Viajeros,Espańa,No residentes en Espańa,482052
2021M04,TOTAL,Pernoctaciones,La Rioja,TOTAL,21403
2021M04,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,19385
2021M04,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,2018
2021M04,TOTAL,Pernoctaciones,Espańa,TOTAL,6910432
2021M04,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,4863471
2021M04,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,2046961
2021M04,HOTELES,Viajeros,La Rioja,TOTAL,9608
2021M04,HOTELES,Viajeros,La Rioja,Residentes en Espańa,8558
2021M04,HOTELES,Viajeros,La Rioja,No residentes en Espańa,1050
2021M04,HOTELES,Viajeros,Espańa,TOTAL,1955719
2021M04,HOTELES,Viajeros,Espańa,Residentes en Espańa,1559023
2021M04,HOTELES,Viajeros,Espańa,No residentes en Espańa,396696
2021M04,HOTELES,Pernoctaciones,La Rioja,TOTAL,16797
2021M04,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,14821
2021M04,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,1976
2021M04,HOTELES,Pernoctaciones,Espańa,TOTAL,4142415
2021M04,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,2841406
2021M04,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,1301009
2021M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,1868
2021M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,1837
2021M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,31
2021M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,680182
2021M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,594826
2021M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,85356
2021M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,4606
2021M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,4564
2021M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,42
2021M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,2768017
2021M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,2022065
2021M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,745952
2021M04,Camping,Viajeros,La Rioja,TOTAL,
2021M04,Camping,Viajeros,La Rioja,Residentes en Espańa,
2021M04,Camping,Viajeros,La Rioja,No residentes en Espańa,
2021M04,Camping,Viajeros,Espańa,TOTAL,321779
2021M04,Camping,Viajeros,Espańa,Residentes en Espańa,294786
2021M04,Camping,Viajeros,Espańa,No residentes en Espańa,26993
2021M04,Camping,Pernoctaciones,La Rioja,TOTAL,
2021M04,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,
2021M04,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,
2021M04,Camping,Pernoctaciones,Espańa,TOTAL,1367430
2021M04,Camping,Pernoctaciones,Espańa,Residentes en Espańa,1043039
2021M04,Camping,Pernoctaciones,Espańa,No residentes en Espańa,324391
2021M04,Turismo Rural,Viajeros,La Rioja,TOTAL,912
2021M04,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,907
2021M04,Turismo Rural,Viajeros,La Rioja,No residentes en Espańa,5
2021M04,Turismo Rural,Viajeros,Espańa,TOTAL,127464
2021M04,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,115622
2021M04,Turismo Rural,Viajeros,Espańa,No residentes en Espańa,11842
2021M04,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,2032
2021M04,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,2027
2021M04,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,5
2021M04,Turismo Rural,Pernoctaciones,Espańa,TOTAL,330931
2021M04,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,283682
2021M04,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,47249
2021M04,Apartamentos,Viajeros,La Rioja,TOTAL,738
2021M04,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,723
2021M04,Apartamentos,Viajeros,La Rioja,No residentes en Espańa,15
2021M04,Apartamentos,Viajeros,Espańa,TOTAL,211556
2021M04,Apartamentos,Viajeros,Espańa,Residentes en Espańa,168096
2021M04,Apartamentos,Viajeros,Espańa,No residentes en Espańa,43460
2021M04,Apartamentos,Pernoctaciones,La Rioja,TOTAL,2293
2021M04,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,2278
2021M04,Apartamentos,Pernoctaciones,La Rioja,No residentes en Espańa,15
2021M04,Apartamentos,Pernoctaciones,Espańa,TOTAL,1014398
2021M04,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,652571
2021M04,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,361827
2021M04,Albergues,Viajeros,La Rioja,TOTAL,218
2021M04,Albergues,Viajeros,La Rioja,Residentes en Espańa,207
2021M04,Albergues,Viajeros,La Rioja,No residentes en Espańa,11
2021M04,Albergues,Viajeros,Espańa,TOTAL,19383
2021M04,Albergues,Viajeros,Espańa,Residentes en Espańa,16322
2021M04,Albergues,Viajeros,Espańa,No residentes en Espańa,3061
2021M04,Albergues,Pernoctaciones,La Rioja,TOTAL,281
2021M04,Albergues,Pernoctaciones,La Rioja,Residentes en Espańa,259
2021M04,Albergues,Pernoctaciones,La Rioja,No residentes en Espańa,22
2021M04,Albergues,Pernoctaciones,Espańa,TOTAL,55258
2021M04,Albergues,Pernoctaciones,Espańa,Residentes en Espańa,42773
2021M04,Albergues,Pernoctaciones,Espańa,No residentes en Espańa,12485
2021M05,TOTAL,Viajeros,La Rioja,TOTAL,27911
2021M05,TOTAL,Viajeros,La Rioja,Residentes en Espańa,25548
2021M05,TOTAL,Viajeros,La Rioja,No residentes en Espańa,2363
2021M05,TOTAL,Viajeros,Espańa,TOTAL,4512672
2021M05,TOTAL,Viajeros,Espańa,Residentes en Espańa,3507766
2021M05,TOTAL,Viajeros,Espańa,No residentes en Espańa,1004906
2021M05,TOTAL,Pernoctaciones,La Rioja,TOTAL,52051
2021M05,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,47753
2021M05,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,4298
2021M05,TOTAL,Pernoctaciones,Espańa,TOTAL,11092892
2021M05,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,7389429
2021M05,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,3703463
2021M05,HOTELES,Viajeros,La Rioja,TOTAL,19412
2021M05,HOTELES,Viajeros,La Rioja,Residentes en Espańa,17531
2021M05,HOTELES,Viajeros,La Rioja,No residentes en Espańa,1881
2021M05,HOTELES,Viajeros,Espańa,TOTAL,3404117
2021M05,HOTELES,Viajeros,Espańa,Residentes en Espańa,2580060
2021M05,HOTELES,Viajeros,Espańa,No residentes en Espańa,824057
2021M05,HOTELES,Pernoctaciones,La Rioja,TOTAL,32080
2021M05,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,28727
2021M05,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,3353
2021M05,HOTELES,Pernoctaciones,Espańa,TOTAL,7342738
2021M05,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,4695099
