Periodo,Tipo de establecimiento,CCAA,DATA
2022M05,Turismo Rural,La Rioja,1.98
2022M05,Turismo Rural,Espańa,2.32
2022M05,Apartamentos,La Rioja,2.14
2022M05,Apartamentos,Espańa,4.63
2022M05,Albergues,La Rioja,1.13
2022M05,Albergues,Espańa,1.64
2022M06,Hoteles,La Rioja,1.71
2022M06,Hoteles,Espańa,3.19
2022M06,Camping,La Rioja,3.3
2022M06,Camping,Espańa,3.95
2022M06,Turismo Rural,La Rioja,2.15
2022M06,Turismo Rural,Espańa,2.53
2022M06,Apartamentos,La Rioja,2.43
2022M06,Apartamentos,Espańa,4.91
2022M06,Albergues,La Rioja,1.43
2022M06,Albergues,Espańa,1.8
2022M07,Hoteles,La Rioja,1.72
2022M07,Hoteles,Espańa,3.43
2022M07,Camping,La Rioja,4.75
2022M07,Camping,Espańa,4.81
2022M07,Turismo Rural,La Rioja,2.15
2022M07,Turismo Rural,Espańa,3.19
2022M07,Apartamentos,La Rioja,2.72
2022M07,Apartamentos,Espańa,5.52
2022M07,Albergues,La Rioja,2.49
2022M07,Albergues,Espańa,2.28
2022M08,Hoteles,La Rioja,1.79
2022M08,Hoteles,Espańa,3.58
2022M08,Camping,La Rioja,5
2022M08,Camping,Espańa,5.33
2022M08,Turismo Rural,La Rioja,2.9
2022M08,Turismo Rural,Espańa,3.8
2022M08,Apartamentos,La Rioja,3.14
2022M08,Apartamentos,Espańa,6.17
2022M08,Albergues,La Rioja,1.47
2022M08,Albergues,Espańa,1.82
2022M09,Hoteles,La Rioja,1.74
2022M09,Hoteles,Espańa,3.26
2022M09,Camping,La Rioja,3
2022M09,Camping,Espańa,4.38
2022M09,Turismo Rural,La Rioja,2.05
2022M09,Turismo Rural,Espańa,2.55
2022M09,Apartamentos,La Rioja,2.11
2022M09,Apartamentos,Espańa,5.24
2022M09,Albergues,La Rioja,1.13
2022M09,Albergues,Espańa,1.56
2022M10,Hoteles,La Rioja,1.81
2022M10,Hoteles,Espańa,3.07
2022M10,Camping,La Rioja,2.54
2022M10,Camping,Espańa,4.34
2022M10,Turismo Rural,La Rioja,2.31
2022M10,Turismo Rural,Espańa,2.4
2022M10,Apartamentos,La Rioja,2.4
2022M10,Apartamentos,Espańa,5.25
2022M10,Albergues,La Rioja,1.28
2022M10,Albergues,Espańa,1.7
2022M11,Hoteles,La Rioja,1.74
2022M11,Hoteles,Espańa,2.81
2022M11,Camping,La Rioja,2.74
2022M11,Camping,Espańa,5.65
2022M11,Turismo Rural,La Rioja,2.18
2022M11,Turismo Rural,Espańa,2.25
2022M11,Apartamentos,La Rioja,2.05
2022M11,Apartamentos,Espańa,5.65
2022M11,Albergues,La Rioja,1.23
2022M11,Albergues,Espańa,2.04
2022M12,Hoteles,La Rioja,1.83
2022M12,Hoteles,Espańa,2.75
2022M12,Camping,La Rioja,4.9
2022M12,Camping,Espańa,6.3
2022M12,Turismo Rural,La Rioja,2.73
2022M12,Turismo Rural,Espańa,2.55
2022M12,Apartamentos,La Rioja,2.6
2022M12,Apartamentos,Espańa,5.34
2022M12,Albergues,La Rioja,1.5
2022M12,Albergues,Espańa,2.17
2023M01,Hoteles,La Rioja,1.66
2023M01,Hoteles,Espańa,2.88
2023M01,Camping,La Rioja,
2023M01,Camping,Espańa,7.24
2023M01,Turismo Rural,La Rioja,2.46
2023M01,Turismo Rural,Espańa,2.48
2023M01,Apartamentos,La Rioja,2.06
2023M01,Apartamentos,Espańa,5.96
2023M01,Albergues,La Rioja,1.15
2023M01,Albergues,Espańa,2.26
2023M02,Hoteles,La Rioja,1.76
2023M02,Hoteles,Espańa,2.82
2023M02,Camping,La Rioja,4.04
2023M02,Camping,Espańa,6.41
2023M02,Turismo Rural,La Rioja,2.02
2023M02,Turismo Rural,Espańa,2.36
2023M02,Apartamentos,La Rioja,2.22
2023M02,Apartamentos,Espańa,5.55
2023M02,Albergues,La Rioja,1.35
2023M02,Albergues,Espańa,2.18
2023M03,Hoteles,La Rioja,1.8
2023M03,Hoteles,Espańa,2.8
2023M03,Camping,La Rioja,2.46
2023M03,Camping,Espańa,4.87
2023M03,Turismo Rural,La Rioja,2.07
2023M03,Turismo Rural,Espańa,2.32
2023M03,Apartamentos,La Rioja,2.08
2023M03,Apartamentos,Espańa,5.32
2023M03,Albergues,La Rioja,1.39
2023M03,Albergues,Espańa,1.87
2023M04,Hoteles,La Rioja,1.79
2023M04,Hoteles,Espańa,2.85
2023M04,Camping,La Rioja,
2023M04,Camping,Espańa,3.89
2023M04,Turismo Rural,La Rioja,2.44
2023M04,Turismo Rural,Espańa,2.54
2023M04,Apartamentos,La Rioja,2.44
2023M04,Apartamentos,Espańa,4.44
2023M04,Albergues,La Rioja,1.29
2023M04,Albergues,Espańa,1.68
2023M05,Hoteles,La Rioja,1.77
2023M05,Hoteles,Espańa,3.04
2023M05,Camping,La Rioja,3.14
2023M05,Camping,Espańa,4.29
2023M05,Turismo Rural,La Rioja,1.98
2023M05,Turismo Rural,Espańa,2.4
2023M05,Apartamentos,La Rioja,1.86
2023M05,Apartamentos,Espańa,4.77
2023M05,Albergues,La Rioja,1.19
2023M05,Albergues,Espańa,1.59
2023M06,Hoteles,La Rioja,1.83
2023M06,Hoteles,Espańa,3.15
2023M06,Camping,La Rioja,2.64
2023M06,Camping,Espańa,3.99
2023M06,Turismo Rural,La Rioja,2.19
2023M06,Turismo Rural,Espańa,2.42
2023M06,Apartamentos,La Rioja,2.08
2023M06,Apartamentos,Espańa,4.8
2023M06,Albergues,La Rioja,1.34
2023M06,Albergues,Espańa,1.72
2023M07,Hoteles,La Rioja,1.78
2023M07,Hoteles,Espańa,3.41
2023M07,Camping,La Rioja,4.3
2023M07,Camping,Espańa,4.79
2023M07,Turismo Rural,La Rioja,2.45
2023M07,Turismo Rural,Espańa,3.11
2023M07,Apartamentos,La Rioja,2.52
2023M07,Apartamentos,Espańa,5.36
2023M07,Albergues,La Rioja,2.55
2023M07,Albergues,Espańa,2.17
2023M08,Hoteles,La Rioja,1.71
2023M08,Hoteles,Espańa,3.54
2023M08,Camping,La Rioja,4.7
2023M08,Camping,Espańa,5.26
2023M08,Turismo Rural,La Rioja,3.14
2023M08,Turismo Rural,Espańa,3.72
2023M08,Apartamentos,La Rioja,2.65
2023M08,Apartamentos,Espańa,5.85
2023M08,Albergues,La Rioja,1.37
2023M08,Albergues,Espańa,1.73
2023M09,Hoteles,La Rioja,1.77
2023M09,Hoteles,Espańa,3.27
2023M09,Camping,La Rioja,2.83
2023M09,Camping,Espańa,4.38
2023M09,Turismo Rural,La Rioja,2.06
2023M09,Turismo Rural,Espańa,2.56
2023M09,Apartamentos,La Rioja,2.06
2023M09,Apartamentos,Espańa,5.12
2023M09,Albergues,La Rioja,1.28
2023M09,Albergues,Espańa,1.6
2023M10,Hoteles,La Rioja,1.8
2023M10,Hoteles,Espańa,3.12
2023M10,Camping,La Rioja,3.11
2023M10,Camping,Espańa,4.59
2023M10,Turismo Rural,La Rioja,2.35
2023M10,Turismo Rural,Espańa,2.5
2023M10,Apartamentos,La Rioja,2.6
2023M10,Apartamentos,Espańa,5.17
2023M10,Albergues,La Rioja,1.21
2023M10,Albergues,Espańa,1.61
2023M11,Hoteles,La Rioja,1.77
2023M11,Hoteles,Espańa,2.8
2023M11,Camping,La Rioja,4.28
2023M11,Camping,Espańa,5.6
2023M11,Turismo Rural,La Rioja,1.87
2023M11,Turismo Rural,Espańa,2.29
2023M11,Apartamentos,La Rioja,2.11
2023M11,Apartamentos,Espańa,5.57
2023M11,Albergues,La Rioja,1.25
2023M11,Albergues,Espańa,2.05
2023M12,Hoteles,La Rioja,1.97
2023M12,Hoteles,Espańa,2.72
2023M12,Camping,La Rioja,3.39
2023M12,Camping,Espańa,6.18
2023M12,Turismo Rural,La Rioja,2.9
2023M12,Turismo Rural,Espańa,2.67
2023M12,Apartamentos,La Rioja,2.73
2023M12,Apartamentos,Espańa,5.2
2023M12,Albergues,La Rioja,1.77
2023M12,Albergues,Espańa,2.14
2024M01,Hoteles,La Rioja,1.63
2024M01,Hoteles,Espańa,2.92
2024M01,Camping,La Rioja,
2024M01,Camping,Espańa,7.62
2024M01,Turismo Rural,La Rioja,1.92
2024M01,Turismo Rural,Espańa,2.43
2024M01,Apartamentos,La Rioja,2.22
2024M01,Apartamentos,Espańa,6.1
2024M01,Albergues,La Rioja,2.4
2024M01,Albergues,Espańa,2.28
2024M02,Hoteles,La Rioja,1.73
2024M02,Hoteles,Espańa,2.84
2024M02,Camping,La Rioja,2.99
2024M02,Camping,Espańa,6.35
2024M02,Turismo Rural,La Rioja,1.91
2024M02,Turismo Rural,Espańa,2.32
2024M02,Apartamentos,La Rioja,2.53
2024M02,Apartamentos,Espańa,5.56
2024M02,Albergues,La Rioja,1.39
2024M02,Albergues,Espańa,2.29
2024M03,Hoteles,La Rioja,1.74
2024M03,Hoteles,Espańa,2.9
2024M03,Camping,La Rioja,2.63
2024M03,Camping,Espańa,4.32
2024M03,Turismo Rural,La Rioja,2.56
2024M03,Turismo Rural,Espańa,2.55
2024M03,Apartamentos,La Rioja,2.33
2024M03,Apartamentos,Espańa,5.03
2024M03,Albergues,La Rioja,1.33
2024M03,Albergues,Espańa,1.97
