Periodo,Tipo de establecimiento,Indicador,CCAA,Residencia,DATA
2006M01,Apartamentos,Viajeros,Espańa,No residentes en Espańa,393875.0
2006M01,Apartamentos,Pernoctaciones,La Rioja,TOTAL,1101.0
2006M01,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,1101.0
2006M01,Apartamentos,Pernoctaciones,Espańa,TOTAL,4291984.0
2006M01,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,498223.0
2006M01,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,3793761.0
2006M02,TOTAL,Viajeros,La Rioja,TOTAL,35338.0
2006M02,TOTAL,Viajeros,La Rioja,Residentes en Espańa,32131.0
2006M02,TOTAL,Viajeros,La Rioja,No residentes en Espańa,3207.0
2006M02,TOTAL,Viajeros,Espańa,TOTAL,5468155.0
2006M02,TOTAL,Viajeros,Espańa,Residentes en Espańa,3348621.0
2006M02,TOTAL,Viajeros,Espańa,No residentes en Espańa,2119534.0
2006M02,TOTAL,Pernoctaciones,La Rioja,TOTAL,64957.0
2006M02,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,58698.0
2006M02,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,6259.0
2006M02,TOTAL,Pernoctaciones,Espańa,TOTAL,18473219.0
2006M02,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,7326845.0
2006M02,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,11146374.0
2006M02,HOTELES,Viajeros,La Rioja,TOTAL,31444.0
2006M02,HOTELES,Viajeros,La Rioja,Residentes en Espańa,28561.0
2006M02,HOTELES,Viajeros,La Rioja,No residentes en Espańa,2883.0
2006M02,HOTELES,Viajeros,Espańa,TOTAL,4709293.0
2006M02,HOTELES,Viajeros,Espańa,Residentes en Espańa,3043034.0
2006M02,HOTELES,Viajeros,Espańa,No residentes en Espańa,1666259.0
2006M02,HOTELES,Pernoctaciones,La Rioja,TOTAL,56360.0
2006M02,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,50819.0
2006M02,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,5541.0
2006M02,HOTELES,Pernoctaciones,Espańa,TOTAL,13221070.0
2006M02,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,6393933.0
2006M02,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,6827137.0
2006M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,3894.0
2006M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,3570.0
2006M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,324.0
2006M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,758862.0
2006M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,305587.0
2006M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,453275.0
2006M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,8597.0
2006M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,7879.0
2006M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,718.0
2006M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,5252149.0
2006M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,932912.0
2006M02,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,4319237.0
2006M02,Camping,Viajeros,La Rioja,TOTAL,2124.0
2006M02,Camping,Viajeros,La Rioja,Residentes en Espańa,1872.0
2006M02,Camping,Viajeros,La Rioja,No residentes en Espańa,252.0
2006M02,Camping,Viajeros,Espańa,TOTAL,116200.0
2006M02,Camping,Viajeros,Espańa,Residentes en Espańa,85344.0
2006M02,Camping,Viajeros,Espańa,No residentes en Espańa,30856.0
2006M02,Camping,Pernoctaciones,La Rioja,TOTAL,4777.0
2006M02,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,4294.0
2006M02,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,483.0
2006M02,Camping,Pernoctaciones,Espańa,TOTAL,789418.0
2006M02,Camping,Pernoctaciones,Espańa,Residentes en Espańa,202068.0
2006M02,Camping,Pernoctaciones,Espańa,No residentes en Espańa,587350.0
2006M02,Turismo Rural,Viajeros,La Rioja,TOTAL,1240.0
2006M02,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,1182.0
2006M02,Turismo Rural,Viajeros,La Rioja,No residentes en Espańa,58.0
2006M02,Turismo Rural,Viajeros,Espańa,TOTAL,123643.0
2006M02,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,114967.0
2006M02,Turismo Rural,Viajeros,Espańa,No residentes en Espańa,8676.0
2006M02,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,2652.0
2006M02,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,2479.0
2006M02,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,173.0
2006M02,Turismo Rural,Pernoctaciones,Espańa,TOTAL,296160.0
2006M02,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,239301.0
2006M02,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,56859.0
2006M02,Apartamentos,Viajeros,La Rioja,TOTAL,530.0
2006M02,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,516.0
2006M02,Apartamentos,Viajeros,La Rioja,No residentes en Espańa,14.0
2006M02,Apartamentos,Viajeros,Espańa,TOTAL,519019.0
2006M02,Apartamentos,Viajeros,Espańa,Residentes en Espańa,105276.0
2006M02,Apartamentos,Viajeros,Espańa,No residentes en Espańa,413743.0
2006M02,Apartamentos,Pernoctaciones,La Rioja,TOTAL,1168.0
2006M02,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,1106.0
2006M02,Apartamentos,Pernoctaciones,La Rioja,No residentes en Espańa,62.0
2006M02,Apartamentos,Pernoctaciones,Espańa,TOTAL,4166571.0
2006M02,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,491543.0
2006M02,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,3675028.0
2006M03,TOTAL,Viajeros,La Rioja,TOTAL,44799.0
2006M03,TOTAL,Viajeros,La Rioja,Residentes en Espańa,40338.0
2006M03,TOTAL,Viajeros,La Rioja,No residentes en Espańa,4461.0
2006M03,TOTAL,Viajeros,Espańa,TOTAL,6662528.0
2006M03,TOTAL,Viajeros,Espańa,Residentes en Espańa,3944757.0
2006M03,TOTAL,Viajeros,Espańa,No residentes en Espańa,2717771.0
2006M03,TOTAL,Pernoctaciones,La Rioja,TOTAL,82515.0
2006M03,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,74652.0
2006M03,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,7863.0
2006M03,TOTAL,Pernoctaciones,Espańa,TOTAL,22358007.0
2006M03,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,8894847.0
2006M03,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,13463160.0
2006M03,HOTELES,Viajeros,La Rioja,TOTAL,38098.0
2006M03,HOTELES,Viajeros,La Rioja,Residentes en Espańa,34021.0
2006M03,HOTELES,Viajeros,La Rioja,No residentes en Espańa,4077.0
2006M03,HOTELES,Viajeros,Espańa,TOTAL,5763835.0
2006M03,HOTELES,Viajeros,Espańa,Residentes en Espańa,3553339.0
2006M03,HOTELES,Viajeros,Espańa,No residentes en Espańa,2210496.0
2006M03,HOTELES,Pernoctaciones,La Rioja,TOTAL,66794.0
2006M03,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,59698.0
2006M03,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,7096.0
2006M03,HOTELES,Pernoctaciones,Espańa,TOTAL,16370344.0
2006M03,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,7710448.0
2006M03,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,8659896.0
2006M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,6701.0
2006M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,6317.0
2006M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,384.0
2006M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,898693.0
2006M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,391418.0
2006M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,507275.0
2006M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,15721.0
2006M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,14954.0
2006M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,767.0
2006M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,5987663.0
2006M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,1184399.0
2006M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,4803264.0
2006M03,Camping,Viajeros,La Rioja,TOTAL,4142.0
2006M03,Camping,Viajeros,La Rioja,Residentes en Espańa,3774.0
2006M03,Camping,Viajeros,La Rioja,No residentes en Espańa,368.0
2006M03,Camping,Viajeros,Espańa,TOTAL,180368.0
2006M03,Camping,Viajeros,Espańa,Residentes en Espańa,131249.0
2006M03,Camping,Viajeros,Espańa,No residentes en Espańa,49119.0
2006M03,Camping,Pernoctaciones,La Rioja,TOTAL,10090.0
2006M03,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,9451.0
2006M03,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,639.0
2006M03,Camping,Pernoctaciones,Espańa,TOTAL,900987.0
2006M03,Camping,Pernoctaciones,Espańa,Residentes en Espańa,290925.0
2006M03,Camping,Pernoctaciones,Espańa,No residentes en Espańa,610062.0
2006M03,Turismo Rural,Viajeros,La Rioja,TOTAL,1945.0
2006M03,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,1945.0
2006M03,Turismo Rural,Viajeros,Espańa,TOTAL,161105.0
2006M03,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,147768.0
2006M03,Turismo Rural,Viajeros,Espańa,No residentes en Espańa,13337.0
2006M03,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,4160.0
2006M03,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,4110.0
2006M03,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,50.0
2006M03,Turismo Rural,Pernoctaciones,Espańa,TOTAL,388247.0
2006M03,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,306562.0
2006M03,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,81685.0
2006M03,Apartamentos,Viajeros,La Rioja,TOTAL,614.0
2006M03,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,598.0
2006M03,Apartamentos,Viajeros,La Rioja,No residentes en Espańa,16.0
2006M03,Apartamentos,Viajeros,Espańa,TOTAL,557220.0
2006M03,Apartamentos,Viajeros,Espańa,Residentes en Espańa,112401.0
2006M03,Apartamentos,Viajeros,Espańa,No residentes en Espańa,444819.0
2006M03,Apartamentos,Pernoctaciones,La Rioja,TOTAL,1471.0
2006M03,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,1393.0
2006M03,Apartamentos,Pernoctaciones,La Rioja,No residentes en Espańa,78.0
2006M03,Apartamentos,Pernoctaciones,Espańa,TOTAL,4698429.0
2006M03,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,586912.0
2006M03,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,4111517.0
2006M04,TOTAL,Viajeros,La Rioja,TOTAL,61437.0
2006M04,TOTAL,Viajeros,La Rioja,Residentes en Espańa,54718.0
2006M04,TOTAL,Viajeros,La Rioja,No residentes en Espańa,6719.0
2006M04,TOTAL,Viajeros,Espańa,TOTAL,8857526.0
2006M04,TOTAL,Viajeros,Espańa,Residentes en Espańa,5379947.0
2006M04,TOTAL,Viajeros,Espańa,No residentes en Espańa,3477579.0
2006M04,TOTAL,Pernoctaciones,La Rioja,TOTAL,124845.0
2006M04,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,112212.0
2006M04,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,12633.0
2006M04,TOTAL,Pernoctaciones,Espańa,TOTAL,28894985.0
2006M04,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,13641518.0
2006M04,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,15253467.0
2006M04,HOTELES,Viajeros,La Rioja,TOTAL,48100.0
2006M04,HOTELES,Viajeros,La Rioja,Residentes en Espańa,42445.0
2006M04,HOTELES,Viajeros,La Rioja,No residentes en Espańa,5655.0
2006M04,HOTELES,Viajeros,Espańa,TOTAL,7293283.0
2006M04,HOTELES,Viajeros,Espańa,Residentes en Espańa,4390094.0
2006M04,HOTELES,Viajeros,Espańa,No residentes en Espańa,2903189.0
2006M04,HOTELES,Pernoctaciones,La Rioja,TOTAL,88240.0
2006M04,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,78745.0
2006M04,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,9495.0
2006M04,HOTELES,Pernoctaciones,Espańa,TOTAL,21185886.0
2006M04,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,10332751.0
2006M04,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,10853135.0
2006M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,13337.0
2006M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,12273.0
2006M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,1064.0
2006M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,1564243.0
2006M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,989853.0
2006M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,574390.0
2006M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,36605.0
2006M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,33467.0
2006M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,3138.0
2006M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,7709099.0
2006M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,3308767.0
2006M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,4400332.0
2006M04,Camping,Viajeros,La Rioja,TOTAL,10422.0
2006M04,Camping,Viajeros,La Rioja,Residentes en Espańa,9468.0
2006M04,Camping,Viajeros,La Rioja,No residentes en Espańa,954.0
2006M04,Camping,Viajeros,Espańa,TOTAL,582001.0
2006M04,Camping,Viajeros,Espańa,Residentes en Espańa,466252.0
2006M04,Camping,Viajeros,Espańa,No residentes en Espańa,115749.0
2006M04,Camping,Pernoctaciones,La Rioja,TOTAL,28410.0
2006M04,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,25875.0
2006M04,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,2535.0
2006M04,Camping,Pernoctaciones,Espańa,TOTAL,2104660.0
2006M04,Camping,Pernoctaciones,Espańa,Residentes en Espańa,1424296.0
2006M04,Camping,Pernoctaciones,Espańa,No residentes en Espańa,680364.0
2006M04,Turismo Rural,Viajeros,La Rioja,TOTAL,2027.0
2006M04,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,1931.0
2006M04,Turismo Rural,Viajeros,La Rioja,No residentes en Espańa,96.0
2006M04,Turismo Rural,Viajeros,Espańa,TOTAL,268905.0
2006M04,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,247385.0
2006M04,Turismo Rural,Viajeros,Espańa,No residentes en Espańa,21520.0
2006M04,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,5963.0
2006M04,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,5374.0
2006M04,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,589.0
2006M04,Turismo Rural,Pernoctaciones,Espańa,TOTAL,789513.0
2006M04,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,675067.0
2006M04,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,114446.0
2006M04,Apartamentos,Viajeros,La Rioja,TOTAL,888.0
2006M04,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,874.0
2006M04,Apartamentos,Viajeros,La Rioja,No residentes en Espańa,14.0
2006M04,Apartamentos,Viajeros,Espańa,TOTAL,713337.0
2006M04,Apartamentos,Viajeros,Espańa,Residentes en Espańa,276216.0
2006M04,Apartamentos,Viajeros,Espańa,No residentes en Espańa,437121.0
2006M04,Apartamentos,Pernoctaciones,La Rioja,TOTAL,2232.0
2006M04,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,2218.0
2006M04,Apartamentos,Pernoctaciones,La Rioja,No residentes en Espańa,14.0
2006M04,Apartamentos,Pernoctaciones,Espańa,TOTAL,4814926.0
2006M04,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,1209404.0
2006M04,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,3605522.0
2006M05,TOTAL,Viajeros,La Rioja,TOTAL,60328.0
2006M05,TOTAL,Viajeros,La Rioja,Residentes en Espańa,47954.0
2006M05,TOTAL,Viajeros,La Rioja,No residentes en Espańa,12374.0
2006M05,TOTAL,Viajeros,Espańa,TOTAL,8865172.0
2006M05,TOTAL,Viajeros,Espańa,Residentes en Espańa,4556910.0
2006M05,TOTAL,Viajeros,Espańa,No residentes en Espańa,4308262.0
2006M05,TOTAL,Pernoctaciones,La Rioja,TOTAL,108998.0
2006M05,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,89193.0
2006M05,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,19805.0
2006M05,TOTAL,Pernoctaciones,Espańa,TOTAL,30659531.0
2006M05,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,10829490.0
2006M05,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,19830041.0
2006M05,HOTELES,Viajeros,La Rioja,TOTAL,49466.0
2006M05,HOTELES,Viajeros,La Rioja,Residentes en Espańa,38328.0
2006M05,HOTELES,Viajeros,La Rioja,No residentes en Espańa,11138.0
2006M05,HOTELES,Viajeros,Espańa,TOTAL,7591789.0
2006M05,HOTELES,Viajeros,Espańa,Residentes en Espańa,3947962.0
2006M05,HOTELES,Viajeros,Espańa,No residentes en Espańa,3643827.0
2006M05,HOTELES,Pernoctaciones,La Rioja,TOTAL,82483.0
2006M05,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,65829.0
2006M05,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,16654.0
2006M05,HOTELES,Pernoctaciones,Espańa,TOTAL,23734897.0
2006M05,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,8883711.0
2006M05,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,14851186.0
2006M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,10862.0
2006M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,9626.0
2006M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,1236.0
2006M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,1273383.0
2006M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,608948.0
2006M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,664435.0
2006M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,26515.0
2006M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,23364.0
2006M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,3151.0
2006M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,6924634.0
2006M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,1945779.0
2006M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,4978855.0
2006M05,Camping,Viajeros,La Rioja,TOTAL,8548.0
2006M05,Camping,Viajeros,La Rioja,Residentes en Espańa,7514.0
2006M05,Camping,Viajeros,La Rioja,No residentes en Espańa,1034.0
2006M05,Camping,Viajeros,Espańa,TOTAL,446393.0
2006M05,Camping,Viajeros,Espańa,Residentes en Espańa,295309.0
2006M05,Camping,Viajeros,Espańa,No residentes en Espańa,151084.0
2006M05,Camping,Pernoctaciones,La Rioja,TOTAL,21466.0
2006M05,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,18758.0
2006M05,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,2708.0
2006M05,Camping,Pernoctaciones,Espańa,TOTAL,1748061.0
2006M05,Camping,Pernoctaciones,Espańa,Residentes en Espańa,816802.0
2006M05,Camping,Pernoctaciones,Espańa,No residentes en Espańa,931259.0
2006M05,Turismo Rural,Viajeros,La Rioja,TOTAL,1719.0
2006M05,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,1521.0
2006M05,Turismo Rural,Viajeros,La Rioja,No residentes en Espańa,198.0
2006M05,Turismo Rural,Viajeros,Espańa,TOTAL,172436.0
2006M05,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,145348.0
2006M05,Turismo Rural,Viajeros,Espańa,No residentes en Espańa,27088.0
2006M05,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,3884.0
2006M05,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,3445.0
2006M05,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,439.0
2006M05,Turismo Rural,Pernoctaciones,Espańa,TOTAL,431594.0
2006M05,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,316619.0
2006M05,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,114975.0
2006M05,Apartamentos,Viajeros,La Rioja,TOTAL,595.0
2006M05,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,591.0
2006M05,Apartamentos,Viajeros,La Rioja,No residentes en Espańa,4.0
2006M05,Apartamentos,Viajeros,Espańa,TOTAL,654554.0
2006M05,Apartamentos,Viajeros,Espańa,Residentes en Espańa,168291.0
2006M05,Apartamentos,Viajeros,Espańa,No residentes en Espańa,486263.0
2006M05,Apartamentos,Pernoctaciones,La Rioja,TOTAL,1165.0
2006M05,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,1161.0
2006M05,Apartamentos,Pernoctaciones,La Rioja,No residentes en Espańa,4.0
2006M05,Apartamentos,Pernoctaciones,Espańa,TOTAL,4744979.0
2006M05,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,812358.0
2006M05,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,3932621.0
2006M06,TOTAL,Viajeros,La Rioja,TOTAL,56808.0
2006M06,TOTAL,Viajeros,La Rioja,Residentes en Espańa,47537.0
2006M06,TOTAL,Viajeros,La Rioja,No residentes en Espańa,9271.0
2006M06,TOTAL,Viajeros,Espańa,TOTAL,9903971.0
2006M06,TOTAL,Viajeros,Espańa,Residentes en Espańa,5312654.0
2006M06,TOTAL,Viajeros,Espańa,No residentes en Espańa,4591317.0
2006M06,TOTAL,Pernoctaciones,La Rioja,TOTAL,113225.0
2006M06,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,97032.0
2006M06,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,16193.0
2006M06,TOTAL,Pernoctaciones,Espańa,TOTAL,37691889.0
2006M06,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,13676823.0
2006M06,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,24015066.0
2006M06,HOTELES,Viajeros,La Rioja,TOTAL,44549.0
2006M06,HOTELES,Viajeros,La Rioja,Residentes en Espańa,36588.0
2006M06,HOTELES,Viajeros,La Rioja,No residentes en Espańa,7961.0
2006M06,HOTELES,Viajeros,Espańa,TOTAL,8156578.0
2006M06,HOTELES,Viajeros,Espańa,Residentes en Espańa,4371721.0
2006M06,HOTELES,Viajeros,Espańa,No residentes en Espańa,3784857.0
2006M06,HOTELES,Pernoctaciones,La Rioja,TOTAL,82116.0
2006M06,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,68757.0
2006M06,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,13359.0
2006M06,HOTELES,Pernoctaciones,Espańa,TOTAL,27996368.0
2006M06,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,10342158.0
2006M06,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,17654210.0
2006M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,12259.0
2006M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,10949.0
2006M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,1310.0
2006M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,1747393.0
2006M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,940933.0
2006M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,806460.0
2006M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,31109.0
