Periodo,Tipo de establecimiento,CCAA,DATA,Fecha
2019M08,Apartamentos,La Rioja,35.50,2019-08-01
2019M08,Apartamentos,Espańa,63.10,2019-08-01
2019M08,Albergues,La Rioja,19.20,2019-08-01
2019M08,Albergues,Espańa,3.10,2019-08-01
2019M09,Hoteles,La Rioja,17.60,2019-09-01
2019M09,Hoteles,Espańa,3.40,2019-09-01
2019M09,Camping,La Rioja,21.40,2019-09-01
2019M09,Camping,Espańa,47.90,2019-09-01
2019M09,Turismo Rural,La Rioja,19.80,2019-09-01
2019M09,Turismo Rural,Espańa,25.40,2019-09-01
2019M09,Apartamentos,La Rioja,22.30,2019-09-01
2019M09,Apartamentos,Espańa,56.60,2019-09-01
2019M09,Albergues,La Rioja,13.70,2019-09-01
2019M09,Albergues,Espańa,2.40,2019-09-01
2019M10,Hoteles,La Rioja,17.70,2019-10-01
2019M10,Hoteles,Espańa,31.10,2019-10-01
2019M10,Camping,La Rioja,20.50,2019-10-01
2019M10,Camping,Espańa,45.70,2019-10-01
2019M10,Turismo Rural,La Rioja,1.90,2019-10-01
2019M10,Turismo Rural,Espańa,22.30,2019-10-01
2019M10,Apartamentos,La Rioja,19.30,2019-10-01
2019M10,Apartamentos,Espańa,54.10,2019-10-01
2019M10,Albergues,La Rioja,1.30,2019-10-01
2019M10,Albergues,Espańa,22.50,2019-10-01
2019M11,Hoteles,La Rioja,17.70,2019-11-01
2019M11,Hoteles,Espańa,27.40,2019-11-01
2019M11,Camping,La Rioja,24.90,2019-11-01
2019M11,Camping,Espańa,57.60,2019-11-01
2019M11,Turismo Rural,La Rioja,22.50,2019-11-01
2019M11,Turismo Rural,Espańa,21.40,2019-11-01
2019M11,Apartamentos,La Rioja,25.40,2019-11-01
2019M11,Apartamentos,Espańa,57.40,2019-11-01
2019M11,Albergues,La Rioja,17.10,2019-11-01
2019M11,Albergues,Espańa,23.90,2019-11-01
2019M12,Hoteles,La Rioja,17.70,2019-12-01
2019M12,Hoteles,Espańa,27.20,2019-12-01
2019M12,Camping,La Rioja,1.50,2019-12-01
2019M12,Camping,Espańa,66.30,2019-12-01
2019M12,Turismo Rural,La Rioja,28.60,2019-12-01
2019M12,Turismo Rural,Espańa,25.70,2019-12-01
2019M12,Apartamentos,La Rioja,24.80,2019-12-01
2019M12,Apartamentos,Espańa,56.30,2019-12-01
2019M12,Albergues,La Rioja,19.50,2019-12-01
2019M12,Albergues,Espańa,27.80,2019-12-01
2020M01,Hoteles,La Rioja,16.30,2020-01-01
2020M01,Hoteles,Espańa,28.60,2020-01-01
2020M01,Camping,La Rioja,21.60,2020-01-01
2020M01,Camping,Espańa,81.80,2020-01-01
2020M01,Turismo Rural,La Rioja,24.70,2020-01-01
2020M01,Turismo Rural,Espańa,22.80,2020-01-01
2020M01,Apartamentos,La Rioja,19.90,2020-01-01
2020M01,Apartamentos,Espańa,65.90,2020-01-01
2020M01,Albergues,La Rioja,24.70,2020-01-01
2020M01,Albergues,Espańa,29.60,2020-01-01
2020M02,Hoteles,La Rioja,17.40,2020-02-01
2020M02,Hoteles,Espańa,27.30,2020-02-01
2020M02,Camping,La Rioja,25.50,2020-02-01
2020M02,Camping,Espańa,62.40,2020-02-01
2020M02,Turismo Rural,La Rioja,17.90,2020-02-01
2020M02,Turismo Rural,Espańa,21.70,2020-02-01
2020M02,Apartamentos,La Rioja,21.40,2020-02-01
2020M02,Apartamentos,Espańa,57.90,2020-02-01
2020M02,Albergues,La Rioja,18.10,2020-02-01
2020M02,Albergues,Espańa,27.20,2020-02-01
2020M03,Hoteles,La Rioja,18.90,2020-03-01
2020M03,Hoteles,Espańa,31.50,2020-03-01
2020M03,Camping,La Rioja,2.30,2020-03-01
2020M03,Camping,Espańa,88.30,2020-03-01
2020M03,Turismo Rural,La Rioja,23.10,2020-03-01
2020M03,Turismo Rural,Espańa,26.50,2020-03-01
2020M03,Apartamentos,La Rioja,39.90,2020-03-01
2020M03,Apartamentos,Espańa,83.20,2020-03-01
2020M03,Albergues,La Rioja,1.80,2020-03-01
2020M03,Albergues,Espańa,31.80,2020-03-01
2020M05,Hoteles,La Rioja,1.90,2020-05-01
2020M05,Hoteles,Espańa,27.50,2020-05-01
2020M05,Camping,Espańa,59.90,2020-05-01
2020M05,Turismo Rural,La Rioja,36.70,2020-05-01
2020M05,Turismo Rural,Espańa,45.10,2020-05-01
2020M05,Apartamentos,La Rioja,50.20,2020-05-01
2020M05,Apartamentos,Espańa,9.30,2020-05-01
2020M05,Albergues,Espańa,212.90,2020-05-01
2020M06,Hoteles,La Rioja,17.50,2020-06-01
2020M06,Hoteles,Espańa,19.80,2020-06-01
2020M06,Camping,La Rioja,31.50,2020-06-01
2020M06,Camping,Espańa,35.10,2020-06-01
2020M06,Turismo Rural,La Rioja,22.60,2020-06-01
2020M06,Turismo Rural,Espańa,23.90,2020-06-01
2020M06,Apartamentos,La Rioja,30.50,2020-06-01
2020M06,Apartamentos,Espańa,39.50,2020-06-01
2020M06,Albergues,Espańa,42.70,2020-06-01
2020M07,Hoteles,La Rioja,17.50,2020-07-01
2020M07,Hoteles,Espańa,26.60,2020-07-01
2020M07,Camping,La Rioja,39.20,2020-07-01
2020M07,Camping,Espańa,4.30,2020-07-01
2020M07,Turismo Rural,La Rioja,23.70,2020-07-01
2020M07,Turismo Rural,Espańa,33.80,2020-07-01
2020M07,Apartamentos,La Rioja,0.30,2020-07-01
2020M07,Apartamentos,Espańa,50.20,2020-07-01
2020M07,Albergues,La Rioja,43.60,2020-07-01
2020M07,Albergues,Espańa,41.30,2020-07-01
2020M08,Hoteles,La Rioja,17.60,2020-08-01
2020M08,Hoteles,Espańa,28.60,2020-08-01
2020M08,Camping,La Rioja,55.30,2020-08-01
2020M08,Camping,Espańa,48.10,2020-08-01
2020M08,Turismo Rural,La Rioja,35.20,2020-08-01
2020M08,Turismo Rural,Espańa,39.40,2020-08-01
2020M08,Apartamentos,La Rioja,37.50,2020-08-01
2020M08,Apartamentos,Espańa,55.50,2020-08-01
2020M08,Albergues,La Rioja,33.50,2020-08-01
2020M08,Albergues,Espańa,31.40,2020-08-01
2020M09,Hoteles,La Rioja,17.40,2020-09-01
2020M09,Hoteles,Espańa,23.40,2020-09-01
2020M09,Camping,La Rioja,3.40,2020-09-01
2020M09,Camping,Espańa,40.50,2020-09-01
2020M09,Turismo Rural,La Rioja,21.30,2020-09-01
2020M09,Turismo Rural,Espańa,25.90,2020-09-01
2020M09,Apartamentos,La Rioja,30.60,2020-09-01
2020M09,Apartamentos,Espańa,46.50,2020-09-01
2020M09,Albergues,Espańa,27.20,2020-09-01
2020M10,Hoteles,La Rioja,17.50,2020-10-01
2020M10,Hoteles,Espańa,21.30,2020-10-01
2020M10,Camping,La Rioja,33.70,2020-10-01
2020M10,Camping,Espańa,40.80,2020-10-01
2020M10,Turismo Rural,La Rioja,23.40,2020-10-01
2020M10,Turismo Rural,Espańa,24.50,2020-10-01
2020M10,Apartamentos,La Rioja,29.40,2020-10-01
2020M10,Apartamentos,Espańa,44.10,2020-10-01
2020M10,Albergues,La Rioja,55.10,2020-10-01
2020M10,Albergues,Espańa,33.80,2020-10-01
2020M11,Hoteles,La Rioja,18.80,2020-11-01
2020M11,Hoteles,Espańa,24.30,2020-11-01
2020M11,Camping,Espańa,108.50,2020-11-01
2020M11,Turismo Rural,La Rioja,30.60,2020-11-01
2020M11,Turismo Rural,Espańa,31.10,2020-11-01
2020M11,Apartamentos,La Rioja,7.50,2020-11-01
2020M11,Apartamentos,Espańa,69.20,2020-11-01
2020M11,Albergues,Espańa,4.70,2020-11-01
2020M12,Hoteles,La Rioja,16.50,2020-12-01
2020M12,Hoteles,Espańa,22.90,2020-12-01
2020M12,Camping,La Rioja,47.60,2020-12-01
2020M12,Camping,Espańa,7.70,2020-12-01
2020M12,Turismo Rural,La Rioja,2.90,2020-12-01
2020M12,Turismo Rural,Espańa,26.60,2020-12-01
2020M12,Apartamentos,La Rioja,33.50,2020-12-01
2020M12,Apartamentos,Espańa,62.30,2020-12-01
2020M12,Albergues,Espańa,47.50,2020-12-01
2021M01,Hoteles,La Rioja,18.20,2021-01-01
2021M01,Hoteles,Espańa,21.90,2021-01-01
2021M01,Camping,Espańa,121.30,2021-01-01
2021M01,Turismo Rural,La Rioja,28.40,2021-01-01
2021M01,Turismo Rural,Espańa,33.60,2021-01-01
2021M01,Apartamentos,La Rioja,61.80,2021-01-01
2021M01,Apartamentos,Espańa,67.90,2021-01-01
2021M01,Albergues,La Rioja,11.70,2021-01-01
2021M01,Albergues,Espańa,54.90,2021-01-01
2021M02,Hoteles,La Rioja,18.70,2021-02-01
2021M02,Hoteles,Espańa,20.70,2021-02-01
2021M02,Camping,Espańa,97.50,2021-02-01
2021M02,Turismo Rural,La Rioja,24.10,2021-02-01
2021M02,Turismo Rural,Espańa,33.40,2021-02-01
2021M02,Apartamentos,Espańa,65.10,2021-02-01
2021M02,Albergues,Espańa,47.80,2021-02-01
2021M03,Hoteles,La Rioja,17.60,2021-03-01
2021M03,Hoteles,Espańa,20.30,2021-03-01
2021M03,Camping,La Rioja,23.40,2021-03-01
2021M03,Camping,Espańa,45.20,2021-03-01
2021M03,Turismo Rural,La Rioja,20.30,2021-03-01
2021M03,Turismo Rural,Espańa,25.30,2021-03-01
2021M03,Apartamentos,La Rioja,36.30,2021-03-01
2021M03,Apartamentos,Espańa,5.30,2021-03-01
2021M03,Albergues,La Rioja,11.50,2021-03-01
2021M03,Albergues,Espańa,32.50,2021-03-01
2021M04,Hoteles,La Rioja,17.50,2021-04-01
2021M04,Hoteles,Espańa,21.20,2021-04-01
2021M04,Camping,Espańa,42.50,2021-04-01
2021M04,Turismo Rural,La Rioja,22.30,2021-04-01
2021M04,Turismo Rural,Espańa,2.60,2021-04-01
2021M04,Apartamentos,La Rioja,31.10,2021-04-01
2021M04,Apartamentos,Espańa,47.90,2021-04-01
2021M04,Albergues,La Rioja,12.90,2021-04-01
2021M04,Albergues,Espańa,28.50,2021-04-01
2021M05,Hoteles,La Rioja,16.50,2021-05-01
2021M05,Hoteles,Espańa,21.60,2021-05-01
2021M05,Camping,La Rioja,24.80,2021-05-01
2021M05,Camping,Espańa,3.40,2021-05-01
2021M05,Turismo Rural,La Rioja,2.10,2021-05-01
2021M05,Turismo Rural,Espańa,23.30,2021-05-01
2021M05,Apartamentos,La Rioja,28.90,2021-05-01
2021M05,Apartamentos,Espańa,40.80,2021-05-01
2021M05,Albergues,La Rioja,12.10,2021-05-01
2021M05,Albergues,Espańa,22.60,2021-05-01
2021M06,Hoteles,La Rioja,1.70,2021-06-01
2021M06,Hoteles,Espańa,25.10,2021-06-01
2021M06,Camping,La Rioja,2.90,2021-06-01
2021M06,Camping,Espańa,37.20,2021-06-01
2021M06,Turismo Rural,La Rioja,29.60,2021-06-01
2021M06,Turismo Rural,Espańa,25.10,2021-06-01
2021M06,Apartamentos,La Rioja,29.10,2021-06-01
2021M06,Apartamentos,Espańa,42.40,2021-06-01
2021M06,Albergues,La Rioja,15.40,2021-06-01
2021M06,Albergues,Espańa,18.60,2021-06-01
2021M07,Hoteles,La Rioja,17.30,2021-07-01
2021M07,Hoteles,Espańa,30.80,2021-07-01
2021M07,Camping,La Rioja,36.50,2021-07-01
2021M07,Camping,Espańa,43.90,2021-07-01
2021M07,Turismo Rural,La Rioja,28.50,2021-07-01
2021M07,Turismo Rural,Espańa,32.50,2021-07-01
2021M07,Apartamentos,La Rioja,30.80,2021-07-01
2021M07,Apartamentos,Espańa,51.10,2021-07-01
2021M07,Albergues,La Rioja,24.30,2021-07-01
2021M07,Albergues,Espańa,22.70,2021-07-01
2021M08,Hoteles,La Rioja,17.20,2021-08-01
2021M08,Hoteles,Espańa,33.10,2021-08-01
2021M08,Camping,La Rioja,60.30,2021-08-01
2021M08,Camping,Espańa,0.50,2021-08-01
2021M08,Turismo Rural,La Rioja,35.70,2021-08-01
2021M08,Turismo Rural,Espańa,38.30,2021-08-01
2021M08,Apartamentos,La Rioja,30.80,2021-08-01
2021M08,Apartamentos,Espańa,51.10,2021-08-01
2021M08,Albergues,La Rioja,16.70,2021-08-01
2021M08,Albergues,Espańa,20.30,2021-08-01
2021M09,Hoteles,La Rioja,1.60,2021-09-01
2021M09,Hoteles,Espańa,31.10,2021-09-01
2021M09,Camping,La Rioja,31.60,2021-09-01
2021M09,Camping,Espańa,44.20,2021-09-01
2021M09,Turismo Rural,La Rioja,28.60,2021-09-01
2021M09,Turismo Rural,Espańa,26.20,2021-09-01
2021M09,Apartamentos,La Rioja,29.60,2021-09-01
2021M09,Apartamentos,Espańa,52.40,2021-09-01
2021M09,Albergues,La Rioja,1.20,2021-09-01
2021M09,Albergues,Espańa,15.60,2021-09-01
2021M10,Hoteles,La Rioja,17.40,2021-10-01
2021M10,Hoteles,Espańa,29.40,2021-10-01
2021M10,Camping,La Rioja,28.60,2021-10-01
2021M10,Camping,Espańa,41.40,2021-10-01
2021M10,Turismo Rural,La Rioja,28.30,2021-10-01
2021M10,Turismo Rural,Espańa,24.90,2021-10-01
2021M10,Apartamentos,La Rioja,26.90,2021-10-01
2021M10,Apartamentos,Espańa,4.90,2021-10-01
2021M10,Albergues,La Rioja,15.10,2021-10-01
2021M10,Albergues,Espańa,16.90,2021-10-01
2021M11,Hoteles,La Rioja,17.30,2021-11-01
2021M11,Hoteles,Espańa,27.70,2021-11-01
2021M11,Camping,La Rioja,25.80,2021-11-01
2021M11,Camping,Espańa,56.80,2021-11-01
2021M11,Turismo Rural,La Rioja,27.80,2021-11-01
2021M11,Turismo Rural,Espańa,22.90,2021-11-01
2021M11,Apartamentos,La Rioja,28.20,2021-11-01
2021M11,Apartamentos,Espańa,57.10,2021-11-01
2021M11,Albergues,La Rioja,13.50,2021-11-01
2021M11,Albergues,Espańa,20.90,2021-11-01
2021M12,Hoteles,La Rioja,18.10,2021-12-01
2021M12,Hoteles,Espańa,27.10,2021-12-01
2021M12,Camping,La Rioja,32.90,2021-12-01
2021M12,Camping,Espańa,62.10,2021-12-01
2021M12,Turismo Rural,La Rioja,32.80,2021-12-01
2021M12,Turismo Rural,Espańa,26.60,2021-12-01
2021M12,Apartamentos,La Rioja,28.90,2021-12-01
2021M12,Apartamentos,Espańa,52.50,2021-12-01
2021M12,Albergues,Espańa,22.10,2021-12-01
2022M01,Hoteles,La Rioja,16.50,2022-01-01
2022M01,Hoteles,Espańa,28.10,2022-01-01
2022M01,Camping,La Rioja,3.10,2022-01-01
2022M01,Camping,Espańa,70.70,2022-01-01
2022M01,Turismo Rural,La Rioja,22.20,2022-01-01
2022M01,Turismo Rural,Espańa,24.90,2022-01-01
2022M01,Apartamentos,La Rioja,22.20,2022-01-01
2022M01,Apartamentos,Espańa,62.30,2022-01-01
2022M01,Albergues,La Rioja,16.70,2022-01-01
2022M01,Albergues,Espańa,22.60,2022-01-01
2022M02,Hoteles,La Rioja,16.50,2022-02-01
2022M02,Hoteles,Espańa,26.50,2022-02-01
2022M02,Camping,La Rioja,30.80,2022-02-01
2022M02,Camping,Espańa,58.90,2022-02-01
2022M02,Turismo Rural,La Rioja,20.30,2022-02-01
2022M02,Turismo Rural,Espańa,23.10,2022-02-01
2022M02,Apartamentos,La Rioja,20.60,2022-02-01
2022M02,Apartamentos,Espańa,5.40,2022-02-01
2022M02,Albergues,La Rioja,14.40,2022-02-01
2022M02,Albergues,Espańa,22.50,2022-02-01
2022M03,Hoteles,La Rioja,17.20,2022-03-01
2022M03,Hoteles,Espańa,29.10,2022-03-01
2022M03,Camping,La Rioja,28.30,2022-03-01
2022M03,Camping,Espańa,51.80,2022-03-01
2022M03,Turismo Rural,La Rioja,21.50,2022-03-01
2022M03,Turismo Rural,Espańa,23.10,2022-03-01
2022M03,Apartamentos,La Rioja,19.80,2022-03-01
2022M03,Apartamentos,Espańa,57.50,2022-03-01
2022M03,Albergues,La Rioja,12.10,2022-03-01
2022M03,Albergues,Espańa,22.50,2022-03-01
2022M04,Hoteles,La Rioja,17.40,2022-04-01
2022M04,Hoteles,Espańa,2.90,2022-04-01
2022M04,Camping,La Rioja,27.50,2022-04-01
2022M04,Camping,Espańa,38.90,2022-04-01
2022M04,Turismo Rural,La Rioja,23.70,2022-04-01
2022M04,Turismo Rural,Espańa,26.30,2022-04-01
2022M04,Apartamentos,La Rioja,23.30,2022-04-01
2022M04,Apartamentos,Espańa,45.30,2022-04-01
2022M04,Albergues,La Rioja,14.50,2022-04-01
2022M04,Albergues,Espańa,17.20,2022-04-01
2022M05,Hoteles,La Rioja,16.50,2022-05-01
2022M05,Hoteles,Espańa,0.30,2022-05-01
2022M05,Camping,La Rioja,25.70,2022-05-01
2022M05,Camping,Espańa,3.90,2022-05-01
2022M05,Turismo Rural,La Rioja,19.80,2022-05-01
2022M05,Turismo Rural,Espańa,23.20,2022-05-01
2022M05,Apartamentos,La Rioja,21.40,2022-05-01
2022M05,Apartamentos,Espańa,46.30,2022-05-01
2022M05,Albergues,La Rioja,11.30,2022-05-01
2022M05,Albergues,Espańa,16.40,2022-05-01
2022M06,Hoteles,La Rioja,17.10,2022-06-01
2022M06,Hoteles,Espańa,31.90,2022-06-01
2022M06,Camping,La Rioja,3.30,2022-06-01
2022M06,Camping,Espańa,39.50,2022-06-01
2022M06,Turismo Rural,La Rioja,21.50,2022-06-01
2022M06,Turismo Rural,Espańa,25.30,2022-06-01
2022M06,Apartamentos,La Rioja,24.30,2022-06-01
2022M06,Apartamentos,Espańa,49.10,2022-06-01
2022M06,Albergues,La Rioja,14.30,2022-06-01
2022M06,Albergues,Espańa,1.80,2022-06-01
2022M07,Hoteles,La Rioja,17.20,2022-07-01
2022M07,Hoteles,Espańa,34.30,2022-07-01
2022M07,Camping,La Rioja,47.50,2022-07-01
2022M07,Camping,Espańa,48.10,2022-07-01
2022M07,Turismo Rural,La Rioja,21.50,2022-07-01
2022M07,Turismo Rural,Espańa,31.90,2022-07-01
2022M07,Apartamentos,La Rioja,27.20,2022-07-01
2022M07,Apartamentos,Espańa,55.20,2022-07-01
2022M07,Albergues,La Rioja,24.90,2022-07-01
2022M07,Albergues,Espańa,22.80,2022-07-01
2022M08,Hoteles,La Rioja,17.90,2022-08-01
2022M08,Hoteles,Espańa,35.80,2022-08-01
2022M08,Camping,La Rioja,0.50,2022-08-01
2022M08,Camping,Espańa,53.30,2022-08-01
2022M08,Turismo Rural,La Rioja,2.90,2022-08-01
2022M08,Turismo Rural,Espańa,3.80,2022-08-01
2022M08,Apartamentos,La Rioja,31.40,2022-08-01
2022M08,Apartamentos,Espańa,61.70,2022-08-01
2022M08,Albergues,La Rioja,14.70,2022-08-01
2022M08,Albergues,Espańa,18.20,2022-08-01
2022M09,Hoteles,La Rioja,17.40,2022-09-01
2022M09,Hoteles,Espańa,32.60,2022-09-01
2022M09,Camping,La Rioja,0.30,2022-09-01
2022M09,Camping,Espańa,43.80,2022-09-01
2022M09,Turismo Rural,La Rioja,20.50,2022-09-01
2022M09,Turismo Rural,Espańa,25.50,2022-09-01
2022M09,Apartamentos,La Rioja,21.10,2022-09-01
2022M09,Apartamentos,Espańa,52.40,2022-09-01
2022M09,Albergues,La Rioja,11.30,2022-09-01
2022M09,Albergues,Espańa,15.60,2022-09-01
2022M10,Hoteles,La Rioja,18.10,2022-10-01
2022M10,Hoteles,Espańa,30.70,2022-10-01
2022M10,Camping,La Rioja,25.40,2022-10-01
2022M10,Camping,Espańa,43.40,2022-10-01
2022M10,Turismo Rural,La Rioja,23.10,2022-10-01
2022M10,Turismo Rural,Espańa,2.40,2022-10-01
2022M10,Apartamentos,La Rioja,2.40,2022-10-01
2022M10,Apartamentos,Espańa,52.50,2022-10-01
2022M10,Albergues,La Rioja,12.80,2022-10-01
2022M10,Albergues,Espańa,1.70,2022-10-01
2022M11,Hoteles,La Rioja,17.40,2022-11-01
2022M11,Hoteles,Espańa,28.10,2022-11-01
2022M11,Camping,La Rioja,27.40,2022-11-01
2022M11,Camping,Espańa,56.50,2022-11-01
2022M11,Turismo Rural,La Rioja,21.80,2022-11-01
2022M11,Turismo Rural,Espańa,22.50,2022-11-01
2022M11,Apartamentos,La Rioja,20.50,2022-11-01
2022M11,Apartamentos,Espańa,56.50,2022-11-01
2022M11,Albergues,La Rioja,12.30,2022-11-01
2022M11,Albergues,Espańa,20.40,2022-11-01
2022M12,Hoteles,La Rioja,18.30,2022-12-01
2022M12,Hoteles,Espańa,27.50,2022-12-01
2022M12,Camping,La Rioja,4.90,2022-12-01
2022M12,Camping,Espańa,6.30,2022-12-01
2022M12,Turismo Rural,La Rioja,27.30,2022-12-01
2022M12,Turismo Rural,Espańa,25.50,2022-12-01
2022M12,Apartamentos,La Rioja,2.60,2022-12-01
2022M12,Apartamentos,Espańa,53.40,2022-12-01
2022M12,Albergues,La Rioja,1.50,2022-12-01
2022M12,Albergues,Espańa,21.70,2022-12-01
2023M01,Hoteles,La Rioja,16.60,2023-01-01
2023M01,Hoteles,Espańa,28.80,2023-01-01
2023M01,Camping,Espańa,72.40,2023-01-01
2023M01,Turismo Rural,La Rioja,24.60,2023-01-01
2023M01,Turismo Rural,Espańa,24.80,2023-01-01
2023M01,Apartamentos,La Rioja,20.60,2023-01-01
2023M01,Apartamentos,Espańa,59.60,2023-01-01
2023M01,Albergues,La Rioja,11.50,2023-01-01
2023M01,Albergues,Espańa,22.60,2023-01-01
2023M02,Hoteles,La Rioja,17.60,2023-02-01
2023M02,Hoteles,Espańa,28.20,2023-02-01
2023M02,Camping,La Rioja,40.40,2023-02-01
2023M02,Camping,Espańa,64.10,2023-02-01
2023M02,Turismo Rural,La Rioja,20.20,2023-02-01
2023M02,Turismo Rural,Espańa,23.60,2023-02-01
2023M02,Apartamentos,La Rioja,22.20,2023-02-01
2023M02,Apartamentos,Espańa,55.50,2023-02-01
2023M02,Albergues,La Rioja,13.50,2023-02-01
2023M02,Albergues,Espańa,21.80,2023-02-01
2023M03,Hoteles,La Rioja,1.80,2023-03-01
2023M03,Hoteles,Espańa,2.80,2023-03-01
2023M03,Camping,La Rioja,24.60,2023-03-01
2023M03,Camping,Espańa,48.70,2023-03-01
2023M03,Turismo Rural,La Rioja,20.70,2023-03-01
2023M03,Turismo Rural,Espańa,23.20,2023-03-01
2023M03,Apartamentos,La Rioja,20.80,2023-03-01
2023M03,Apartamentos,Espańa,53.20,2023-03-01
2023M03,Albergues,La Rioja,13.90,2023-03-01
2023M03,Albergues,Espańa,18.70,2023-03-01
2023M04,Hoteles,La Rioja,17.90,2023-04-01
2023M04,Hoteles,Espańa,28.50,2023-04-01
2023M04,Camping,Espańa,38.90,2023-04-01
2023M04,Turismo Rural,La Rioja,24.40,2023-04-01
2023M04,Turismo Rural,Espańa,25.40,2023-04-01
2023M04,Apartamentos,La Rioja,24.40,2023-04-01
2023M04,Apartamentos,Espańa,44.40,2023-04-01
2023M04,Albergues,La Rioja,12.90,2023-04-01
2023M04,Albergues,Espańa,16.80,2023-04-01
2023M05,Hoteles,La Rioja,17.70,2023-05-01
2023M05,Hoteles,Espańa,30.40,2023-05-01
2023M05,Camping,La Rioja,31.40,2023-05-01
2023M05,Camping,Espańa,42.90,2023-05-01
2023M05,Turismo Rural,La Rioja,19.80,2023-05-01
2023M05,Turismo Rural,Espańa,2.40,2023-05-01
2023M05,Apartamentos,La Rioja,18.60,2023-05-01
2023M05,Apartamentos,Espańa,47.70,2023-05-01
2023M05,Albergues,La Rioja,11.90,2023-05-01
2023M05,Albergues,Espańa,15.90,2023-05-01
2023M06,Hoteles,La Rioja,18.30,2023-06-01
2023M06,Hoteles,Espańa,31.50,2023-06-01
2023M06,Camping,La Rioja,26.40,2023-06-01
2023M06,Camping,Espańa,39.90,2023-06-01
2023M06,Turismo Rural,La Rioja,21.90,2023-06-01
2023M06,Turismo Rural,Espańa,24.20,2023-06-01
2023M06,Apartamentos,La Rioja,20.80,2023-06-01
2023M06,Apartamentos,Espańa,4.80,2023-06-01
2023M06,Albergues,La Rioja,13.40,2023-06-01
2023M06,Albergues,Espańa,17.20,2023-06-01
2023M07,Hoteles,La Rioja,17.80,2023-07-01
2023M07,Hoteles,Espańa,34.10,2023-07-01
2023M07,Camping,La Rioja,4.30,2023-07-01
2023M07,Camping,Espańa,47.90,2023-07-01
2023M07,Turismo Rural,La Rioja,24.50,2023-07-01
2023M07,Turismo Rural,Espańa,31.10,2023-07-01
2023M07,Apartamentos,La Rioja,25.20,2023-07-01
2023M07,Apartamentos,Espańa,53.60,2023-07-01
2023M07,Albergues,La Rioja,25.50,2023-07-01
2023M07,Albergues,Espańa,21.70,2023-07-01
2023M08,Hoteles,La Rioja,17.10,2023-08-01
2023M08,Hoteles,Espańa,35.40,2023-08-01
2023M08,Camping,La Rioja,4.70,2023-08-01
2023M08,Camping,Espańa,52.60,2023-08-01
2023M08,Turismo Rural,La Rioja,31.40,2023-08-01
2023M08,Turismo Rural,Espańa,37.20,2023-08-01
2023M08,Apartamentos,La Rioja,26.50,2023-08-01
2023M08,Apartamentos,Espańa,58.50,2023-08-01
2023M08,Albergues,La Rioja,13.70,2023-08-01
2023M08,Albergues,Espańa,17.30,2023-08-01
2023M09,Hoteles,La Rioja,17.70,2023-09-01
2023M09,Hoteles,Espańa,32.70,2023-09-01
2023M09,Camping,La Rioja,28.30,2023-09-01
2023M09,Camping,Espańa,43.80,2023-09-01
2023M09,Turismo Rural,La Rioja,20.60,2023-09-01
2023M09,Turismo Rural,Espańa,25.60,2023-09-01
2023M09,Apartamentos,La Rioja,20.60,2023-09-01
2023M09,Apartamentos,Espańa,51.20,2023-09-01
2023M09,Albergues,La Rioja,12.80,2023-09-01
2023M09,Albergues,Espańa,1.60,2023-09-01
2023M10,Hoteles,La Rioja,1.80,2023-10-01
2023M10,Hoteles,Espańa,31.20,2023-10-01
2023M10,Camping,La Rioja,31.10,2023-10-01
2023M10,Camping,Espańa,45.90,2023-10-01
2023M10,Turismo Rural,La Rioja,23.50,2023-10-01
2023M10,Turismo Rural,Espańa,2.50,2023-10-01
2023M10,Apartamentos,La Rioja,2.60,2023-10-01
2023M10,Apartamentos,Espańa,51.70,2023-10-01
2023M10,Albergues,La Rioja,12.10,2023-10-01
2023M10,Albergues,Espańa,16.10,2023-10-01
2023M11,Hoteles,La Rioja,17.70,2023-11-01
2023M11,Hoteles,Espańa,2.80,2023-11-01
2023M11,Camping,La Rioja,42.80,2023-11-01
2023M11,Camping,Espańa,5.60,2023-11-01
2023M11,Turismo Rural,La Rioja,18.70,2023-11-01
2023M11,Turismo Rural,Espańa,22.90,2023-11-01
2023M11,Apartamentos,La Rioja,21.10,2023-11-01
2023M11,Apartamentos,Espańa,55.70,2023-11-01
2023M11,Albergues,La Rioja,12.50,2023-11-01
2023M11,Albergues,Espańa,20.50,2023-11-01
2023M12,Hoteles,La Rioja,19.70,2023-12-01
2023M12,Hoteles,Espańa,27.20,2023-12-01
2023M12,Camping,La Rioja,33.90,2023-12-01
2023M12,Camping,Espańa,61.80,2023-12-01
2023M12,Turismo Rural,La Rioja,2.90,2023-12-01
2023M12,Turismo Rural,Espańa,26.70,2023-12-01
2023M12,Apartamentos,La Rioja,27.30,2023-12-01
2023M12,Apartamentos,Espańa,5.20,2023-12-01
2023M12,Albergues,La Rioja,17.70,2023-12-01
2023M12,Albergues,Espańa,21.40,2023-12-01
2024M01,Hoteles,La Rioja,16.30,2024-01-01
2024M01,Hoteles,Espańa,29.20,2024-01-01
2024M01,Camping,Espańa,76.20,2024-01-01
2024M01,Turismo Rural,La Rioja,19.20,2024-01-01
2024M01,Turismo Rural,Espańa,24.30,2024-01-01
2024M01,Apartamentos,La Rioja,22.20,2024-01-01
2024M01,Apartamentos,Espańa,6.10,2024-01-01
2024M01,Albergues,La Rioja,2.40,2024-01-01
