Periodo,Municipio,Indicador,Categoría,DATA
2021-10-01,Calahorra,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2021-10-01,Calahorra,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-10-01,Calahorra,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2021-10-01,Calahorra,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2021-10-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2021-10-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2021-10-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2021-10-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-10-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2021-10-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2021-10-01,Ezcaray,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2021-10-01,Ezcaray,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2021-10-01,Ezcaray,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2021-10-01,Ezcaray,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-10-01,Ezcaray,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2021-10-01,Ezcaray,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2021-10-01,Logrońo,Facturación media por cada habitación ocupada (ADR),TOTAL,60.02
2021-10-01,Logrońo,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,66.05
2021-10-01,Logrońo,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,56.63
2021-10-01,Logrońo,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-10-01,Logrońo,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.62
2021-10-01,Logrońo,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2021-10-01,Logrońo,Ingreso por habitación disponible (RevPAR),TOTAL,17.94
2021-10-01,Logrońo,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,19.33
2021-10-01,Logrońo,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,22.35
2021-10-01,Logrońo,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-10-01,Logrońo,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,6.55
2021-10-01,Logrońo,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2021-10-01,Haro,Facturación media por cada habitación ocupada (ADR),TOTAL,54.45
2021-10-01,Haro,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2021-10-01,Haro,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2021-10-01,Haro,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-10-01,Haro,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2021-10-01,Haro,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2021-10-01,Haro,Ingreso por habitación disponible (RevPAR),TOTAL,6.74
2021-10-01,Haro,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2021-10-01,Haro,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2021-10-01,Haro,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-10-01,Haro,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2021-10-01,Haro,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2021-10-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),TOTAL,65.71
2021-10-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2021-10-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2021-10-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-10-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2021-10-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2021-10-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),TOTAL,6.76
2021-10-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2021-10-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2021-10-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-10-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2021-10-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2021-11-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),TOTAL,47.01
2021-11-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,64.2
2021-11-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,47.15
2021-11-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-11-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,43.23
2021-11-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,24.17
2021-11-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),TOTAL,8.45
2021-11-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,10.54
2021-11-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,9.51
2021-11-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-11-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,1.82
2021-11-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),1 estrella de plata,3.41
2021-11-01,Calahorra,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2021-11-01,Calahorra,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2021-11-01,Calahorra,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2021-11-01,Calahorra,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-11-01,Calahorra,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2021-11-01,Calahorra,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2021-11-01,Calahorra,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2021-11-01,Calahorra,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2021-11-01,Calahorra,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2021-11-01,Calahorra,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-11-01,Calahorra,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2021-11-01,Calahorra,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2021-11-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2021-11-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2021-11-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2021-11-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-11-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2021-11-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2021-11-01,Ezcaray,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2021-11-01,Ezcaray,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2021-11-01,Ezcaray,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2021-11-01,Ezcaray,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-11-01,Ezcaray,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2021-11-01,Ezcaray,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2021-11-01,Logrońo,Facturación media por cada habitación ocupada (ADR),TOTAL,67.39
2021-11-01,Logrońo,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,75.73
2021-11-01,Logrońo,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,62.36
2021-11-01,Logrońo,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-11-01,Logrońo,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,45.15
2021-11-01,Logrońo,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2021-11-01,Logrońo,Ingreso por habitación disponible (RevPAR),TOTAL,39.39
2021-11-01,Logrońo,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,47.84
2021-11-01,Logrońo,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,40.19
2021-11-01,Logrońo,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-11-01,Logrońo,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,14.83
2021-11-01,Logrońo,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2021-11-01,Haro,Facturación media por cada habitación ocupada (ADR),TOTAL,69.12
2021-11-01,Haro,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2021-11-01,Haro,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2021-11-01,Haro,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-11-01,Haro,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2021-11-01,Haro,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2021-11-01,Haro,Ingreso por habitación disponible (RevPAR),TOTAL,24.61
2021-11-01,Haro,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2021-11-01,Haro,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2021-11-01,Haro,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-11-01,Haro,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2021-11-01,Haro,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2021-11-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2021-11-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2021-11-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2021-11-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-11-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2021-11-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2021-11-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2021-11-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2021-11-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2021-11-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-11-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2021-11-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2021-12-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),TOTAL,76.82
2021-12-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,101.01
2021-12-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,66.34
2021-12-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-12-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,45.52
2021-12-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,42.06
2021-12-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),TOTAL,25.91
2021-12-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,38.86
2021-12-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,25.47
2021-12-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-12-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,10.33
2021-12-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),1 estrella de plata,7.53
2021-12-01,Calahorra,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2021-12-01,Calahorra,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2021-12-01,Calahorra,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2021-12-01,Calahorra,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-12-01,Calahorra,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2021-12-01,Calahorra,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2021-12-01,Calahorra,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2021-12-01,Calahorra,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2021-12-01,Calahorra,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2021-12-01,Calahorra,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-12-01,Calahorra,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2021-12-01,Calahorra,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2021-12-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2021-12-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2021-12-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2021-12-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-12-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2021-12-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2021-12-01,Ezcaray,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2021-12-01,Ezcaray,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2021-12-01,Ezcaray,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2021-12-01,Ezcaray,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-12-01,Ezcaray,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2021-12-01,Ezcaray,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2021-12-01,Logrońo,Facturación media por cada habitación ocupada (ADR),TOTAL,68.91
2021-12-01,Logrońo,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,73.89
2021-12-01,Logrońo,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,68.55
2021-12-01,Logrońo,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-12-01,Logrońo,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,41.67
2021-12-01,Logrońo,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2021-12-01,Logrońo,Ingreso por habitación disponible (RevPAR),TOTAL,24.06
2021-12-01,Logrońo,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,24.01
2021-12-01,Logrońo,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,29.84
2021-12-01,Logrońo,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-12-01,Logrońo,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,7.54
2021-12-01,Logrońo,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2021-12-01,Haro,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2021-12-01,Haro,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2021-12-01,Haro,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2021-12-01,Haro,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-12-01,Haro,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2021-12-01,Haro,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2021-12-01,Haro,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2021-12-01,Haro,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2021-12-01,Haro,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2021-12-01,Haro,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-12-01,Haro,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2021-12-01,Haro,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2021-12-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2021-12-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2021-12-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2021-12-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-12-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2021-12-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2021-12-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2021-12-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2021-12-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2021-12-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-12-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2021-12-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2022-01-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),TOTAL,66.84
2022-01-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,86.17
2022-01-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,57.12
2022-01-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,47.61
2022-01-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,38.52
2022-01-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,25.03
2022-01-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),TOTAL,16.3
2022-01-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,27.45
2022-01-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,16.29
2022-01-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,11.12
2022-01-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,4.67
2022-01-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),1 estrella de plata,1.64
2022-01-01,Calahorra,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2022-01-01,Calahorra,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2022-01-01,Calahorra,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2022-01-01,Calahorra,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2022-01-01,Calahorra,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2022-01-01,Calahorra,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2022-01-01,Calahorra,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2022-01-01,Calahorra,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2022-01-01,Calahorra,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2022-01-01,Calahorra,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2022-01-01,Calahorra,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2022-01-01,Calahorra,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2022-01-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2022-01-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2022-01-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2022-01-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2022-01-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2022-01-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2022-01-01,Ezcaray,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2022-01-01,Ezcaray,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2022-01-01,Ezcaray,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2022-01-01,Ezcaray,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2022-01-01,Ezcaray,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2022-01-01,Ezcaray,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2022-01-01,Logrońo,Facturación media por cada habitación ocupada (ADR),TOTAL,58.92
2022-01-01,Logrońo,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,67.45
2022-01-01,Logrońo,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,55.38
2022-01-01,Logrońo,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2022-01-01,Logrońo,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,33.5
2022-01-01,Logrońo,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,31.73
2022-01-01,Logrońo,Ingreso por habitación disponible (RevPAR),TOTAL,19.73
2022-01-01,Logrońo,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,23.55
2022-01-01,Logrońo,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,20.48
2022-01-01,Logrońo,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2022-01-01,Logrońo,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,9.37
2022-01-01,Logrońo,Ingreso por habitación disponible (RevPAR),1 estrella de plata,3.44
2022-01-01,Haro,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2022-01-01,Haro,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2022-01-01,Haro,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2022-01-01,Haro,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2022-01-01,Haro,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2022-01-01,Haro,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2022-01-01,Haro,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2022-01-01,Haro,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2022-01-01,Haro,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2022-01-01,Haro,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2022-01-01,Haro,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2022-01-01,Haro,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2022-01-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2022-01-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2022-01-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2022-01-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2022-01-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2022-01-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2022-01-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2022-01-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2022-01-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2022-01-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2022-01-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2022-01-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2022-02-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),TOTAL,66.62
2022-02-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,82.31
2022-02-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,57.94
2022-02-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,49.3
2022-02-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,42.96
2022-02-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.99
2022-02-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),TOTAL,23.8
2022-02-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,38.56
2022-02-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,24.9
2022-02-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,11.65
2022-02-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,10.58
