Municipio,Indicador,Periodo,DATA
Santa Coloma,Plazas / 1000 habitantes,2011,60.61
Santa Coloma,Plazas / 1000 habitantes,2012,60.61
Santa Coloma,Plazas / 1000 habitantes,2013,60.61
Santa Coloma,Plazas / 1000 habitantes,2014,60.61
Santa Coloma,Plazas / 1000 habitantes,2015,60.61
Santa Coloma,Plazas / 1000 habitantes,2016,60.61
Santa Coloma,Plazas / 1000 habitantes,2017,60.61
Santa Coloma,Plazas / 1000 habitantes,2018,60.61
Santa Coloma,Plazas / 1000 habitantes,2019,60.61
Santa Coloma,Plazas / 1000 habitantes,2020,54.95
Santa Coloma,Plazas / 1000 habitantes,2021,92.78
Santa Coloma,Plazas / 1000 habitantes,2022,54.35
Santa Coloma,Plazas / 1000 habitantes,2023,50.51
Santa Coloma,Plazas / 1000 habitantes,2024,60.61
Santa Engracia del Jubera,Plazas Totales,2009,60.61
Santa Engracia del Jubera,Plazas Totales,2010,60.61
Santa Engracia del Jubera,Plazas Totales,2011,60.61
Santa Engracia del Jubera,Plazas Totales,2012,60.61
Santa Engracia del Jubera,Plazas Totales,2013,60.61
Santa Engracia del Jubera,Plazas Totales,2014,60.61
Santa Engracia del Jubera,Plazas Totales,2015,60.61
Santa Engracia del Jubera,Plazas Totales,2016,60.61
Santa Engracia del Jubera,Plazas Totales,2017,60.61
Santa Engracia del Jubera,Plazas Totales,2018,18.0
Santa Engracia del Jubera,Plazas Totales,2019,18.0
Santa Engracia del Jubera,Plazas Totales,2020,18.0
Santa Engracia del Jubera,Plazas Totales,2021,18.0
Santa Engracia del Jubera,Plazas Totales,2022,18.0
Santa Engracia del Jubera,Plazas Totales,2023,18.0
Santa Engracia del Jubera,Plazas Totales,2024,18.0
Santa Engracia del Jubera,Plazas / 1000 habitantes,2009,60.61
Santa Engracia del Jubera,Plazas / 1000 habitantes,2010,60.61
Santa Engracia del Jubera,Plazas / 1000 habitantes,2011,60.61
Santa Engracia del Jubera,Plazas / 1000 habitantes,2012,60.61
Santa Engracia del Jubera,Plazas / 1000 habitantes,2013,60.61
Santa Engracia del Jubera,Plazas / 1000 habitantes,2014,60.61
Santa Engracia del Jubera,Plazas / 1000 habitantes,2015,60.61
Santa Engracia del Jubera,Plazas / 1000 habitantes,2016,60.61
Santa Engracia del Jubera,Plazas / 1000 habitantes,2017,60.61
Santa Engracia del Jubera,Plazas / 1000 habitantes,2018,116.88
Santa Engracia del Jubera,Plazas / 1000 habitantes,2019,111.8
Santa Engracia del Jubera,Plazas / 1000 habitantes,2020,112.5
Santa Engracia del Jubera,Plazas / 1000 habitantes,2021,103.45
Santa Engracia del Jubera,Plazas / 1000 habitantes,2022,99.45
Santa Engracia del Jubera,Plazas / 1000 habitantes,2023,90.45
Santa Engracia del Jubera,Plazas / 1000 habitantes,2024,60.61
Santa Eulalia Bajera,Plazas Totales,2009,60.61
Santa Eulalia Bajera,Plazas Totales,2010,60.61
Santa Eulalia Bajera,Plazas Totales,2011,60.61
Santa Eulalia Bajera,Plazas Totales,2012,60.61
Santa Eulalia Bajera,Plazas Totales,2013,60.61
Santa Eulalia Bajera,Plazas Totales,2014,60.61
Santa Eulalia Bajera,Plazas Totales,2015,60.61
Santa Eulalia Bajera,Plazas Totales,2016,60.61
Santa Eulalia Bajera,Plazas Totales,2017,60.61
Santa Eulalia Bajera,Plazas Totales,2018,60.61
Santa Eulalia Bajera,Plazas Totales,2019,60.61
Santa Eulalia Bajera,Plazas Totales,2020,60.61
Santa Eulalia Bajera,Plazas Totales,2021,60.61
Santa Eulalia Bajera,Plazas Totales,2022,60.61
Santa Eulalia Bajera,Plazas Totales,2023,60.61
Santa Eulalia Bajera,Plazas Totales,2024,60.61
Santa Eulalia Bajera,Plazas / 1000 habitantes,2009,60.61
Santa Eulalia Bajera,Plazas / 1000 habitantes,2010,60.61
Santa Eulalia Bajera,Plazas / 1000 habitantes,2011,60.61
Santa Eulalia Bajera,Plazas / 1000 habitantes,2012,60.61
Santa Eulalia Bajera,Plazas / 1000 habitantes,2013,60.61
Santa Eulalia Bajera,Plazas / 1000 habitantes,2014,60.61
Santa Eulalia Bajera,Plazas / 1000 habitantes,2015,60.61
Santa Eulalia Bajera,Plazas / 1000 habitantes,2016,60.61
Santa Eulalia Bajera,Plazas / 1000 habitantes,2017,60.61
Santa Eulalia Bajera,Plazas / 1000 habitantes,2018,60.61
Santa Eulalia Bajera,Plazas / 1000 habitantes,2019,60.61
Santa Eulalia Bajera,Plazas / 1000 habitantes,2020,60.61
Santa Eulalia Bajera,Plazas / 1000 habitantes,2021,60.61
Santa Eulalia Bajera,Plazas / 1000 habitantes,2022,60.61
Santa Eulalia Bajera,Plazas / 1000 habitantes,2023,60.61
Santa Eulalia Bajera,Plazas / 1000 habitantes,2024,60.61
Santo Domingo de la Calzada,Plazas Totales,2009,463.0
Santo Domingo de la Calzada,Plazas Totales,2010,463.0
Santo Domingo de la Calzada,Plazas Totales,2011,463.0
Santo Domingo de la Calzada,Plazas Totales,2012,478.0
Santo Domingo de la Calzada,Plazas Totales,2013,484.0
Santo Domingo de la Calzada,Plazas Totales,2014,483.0
Santo Domingo de la Calzada,Plazas Totales,2015,483.0
Santo Domingo de la Calzada,Plazas Totales,2016,483.0
Santo Domingo de la Calzada,Plazas Totales,2017,483.0
Santo Domingo de la Calzada,Plazas Totales,2018,486.0
Santo Domingo de la Calzada,Plazas Totales,2019,486.0
Santo Domingo de la Calzada,Plazas Totales,2020,508.0
Santo Domingo de la Calzada,Plazas Totales,2021,508.0
Santo Domingo de la Calzada,Plazas Totales,2022,533.0
Santo Domingo de la Calzada,Plazas Totales,2023,476.0
Santo Domingo de la Calzada,Plazas Totales,2024,476.0
Santo Domingo de la Calzada,Plazas / 1000 habitantes,2009,68.29
Santo Domingo de la Calzada,Plazas / 1000 habitantes,2010,68.72
Santo Domingo de la Calzada,Plazas / 1000 habitantes,2011,69.17
Santo Domingo de la Calzada,Plazas / 1000 habitantes,2012,71.65
Santo Domingo de la Calzada,Plazas / 1000 habitantes,2013,73.18
Santo Domingo de la Calzada,Plazas / 1000 habitantes,2014,74.08
Santo Domingo de la Calzada,Plazas / 1000 habitantes,2015,75.46
Santo Domingo de la Calzada,Plazas / 1000 habitantes,2016,75.84
Santo Domingo de la Calzada,Plazas / 1000 habitantes,2017,76.69
Santo Domingo de la Calzada,Plazas / 1000 habitantes,2018,78.0
Santo Domingo de la Calzada,Plazas / 1000 habitantes,2019,77.91
Santo Domingo de la Calzada,Plazas / 1000 habitantes,2020,80.94
Santo Domingo de la Calzada,Plazas / 1000 habitantes,2021,81.65
Santo Domingo de la Calzada,Plazas / 1000 habitantes,2022,85.39
Santo Domingo de la Calzada,Plazas / 1000 habitantes,2023,75.8
Santo Domingo de la Calzada,Plazas / 1000 habitantes,2024,60.61
San Torcuato,Plazas Totales,2009,60.61
San Torcuato,Plazas Totales,2010,60.61
San Torcuato,Plazas Totales,2011,60.61
San Torcuato,Plazas Totales,2012,60.61
San Torcuato,Plazas Totales,2013,60.61
San Torcuato,Plazas Totales,2014,60.61
San Torcuato,Plazas Totales,2015,60.61
San Torcuato,Plazas Totales,2016,60.61
San Torcuato,Plazas Totales,2017,60.61
San Torcuato,Plazas Totales,2018,60.61
San Torcuato,Plazas Totales,2019,60.61
San Torcuato,Plazas Totales,2020,60.61
San Torcuato,Plazas Totales,2021,60.61
San Torcuato,Plazas Totales,2022,60.61
San Torcuato,Plazas Totales,2023,60.61
San Torcuato,Plazas Totales,2024,60.61
San Torcuato,Plazas / 1000 habitantes,2009,60.61
San Torcuato,Plazas / 1000 habitantes,2010,60.61
San Torcuato,Plazas / 1000 habitantes,2011,60.61
San Torcuato,Plazas / 1000 habitantes,2012,60.61
San Torcuato,Plazas / 1000 habitantes,2013,60.61
San Torcuato,Plazas / 1000 habitantes,2014,60.61
San Torcuato,Plazas / 1000 habitantes,2015,60.61
San Torcuato,Plazas / 1000 habitantes,2016,60.61
San Torcuato,Plazas / 1000 habitantes,2017,60.61
San Torcuato,Plazas / 1000 habitantes,2018,60.61
San Torcuato,Plazas / 1000 habitantes,2019,60.61
San Torcuato,Plazas / 1000 habitantes,2020,60.61
San Torcuato,Plazas / 1000 habitantes,2021,60.61
San Torcuato,Plazas / 1000 habitantes,2022,60.61
San Torcuato,Plazas / 1000 habitantes,2023,60.61
San Torcuato,Plazas / 1000 habitantes,2024,60.61
Santurde de Rioja,Plazas Totales,2009,32.0
Santurde de Rioja,Plazas Totales,2010,34.0
Santurde de Rioja,Plazas Totales,2011,34.0
Santurde de Rioja,Plazas Totales,2012,34.0
Santurde de Rioja,Plazas Totales,2013,34.0
Santurde de Rioja,Plazas Totales,2014,34.0
Santurde de Rioja,Plazas Totales,2015,34.0
Santurde de Rioja,Plazas Totales,2016,34.0
Santurde de Rioja,Plazas Totales,2017,34.0
Santurde de Rioja,Plazas Totales,2018,34.0
Santurde de Rioja,Plazas Totales,2019,34.0
Santurde de Rioja,Plazas Totales,2020,34.0
Santurde de Rioja,Plazas Totales,2021,34.0
Santurde de Rioja,Plazas Totales,2022,34.0
Santurde de Rioja,Plazas Totales,2023,34.0
Santurde de Rioja,Plazas Totales,2024,34.0
Santurde de Rioja,Plazas / 1000 habitantes,2009,88.64
Santurde de Rioja,Plazas / 1000 habitantes,2010,99.71
Santurde de Rioja,Plazas / 1000 habitantes,2011,101.19
Santurde de Rioja,Plazas / 1000 habitantes,2012,103.34
Santurde de Rioja,Plazas / 1000 habitantes,2013,113.33
Santurde de Rioja,Plazas / 1000 habitantes,2014,116.84
Santurde de Rioja,Plazas / 1000 habitantes,2015,116.04
Santurde de Rioja,Plazas / 1000 habitantes,2016,117.24
Santurde de Rioja,Plazas / 1000 habitantes,2017,125.0
Santurde de Rioja,Plazas / 1000 habitantes,2018,118.06
Santurde de Rioja,Plazas / 1000 habitantes,2019,118.88
Santurde de Rioja,Plazas / 1000 habitantes,2020,123.64
Santurde de Rioja,Plazas / 1000 habitantes,2021,122.3
Santurde de Rioja,Plazas / 1000 habitantes,2022,122.74
Santurde de Rioja,Plazas / 1000 habitantes,2023,118.88
Santurde de Rioja,Plazas / 1000 habitantes,2024,60.61
Santurdejo,Plazas Totales,2009,60.61
Santurdejo,Plazas Totales,2010,60.61
Santurdejo,Plazas Totales,2011,60.61
Santurdejo,Plazas Totales,2012,60.61
Santurdejo,Plazas Totales,2013,12.0
Santurdejo,Plazas Totales,2014,12.0
Santurdejo,Plazas Totales,2015,12.0
Santurdejo,Plazas Totales,2016,12.0
Santurdejo,Plazas Totales,2017,12.0
Santurdejo,Plazas Totales,2018,12.0
Santurdejo,Plazas Totales,2019,12.0
Santurdejo,Plazas Totales,2020,44.0
Santurdejo,Plazas Totales,2021,44.0
Santurdejo,Plazas Totales,2022,44.0
Santurdejo,Plazas Totales,2023,44.0
Santurdejo,Plazas Totales,2024,44.0
Santurdejo,Plazas / 1000 habitantes,2009,60.61
Santurdejo,Plazas / 1000 habitantes,2010,60.61
Santurdejo,Plazas / 1000 habitantes,2011,60.61
Santurdejo,Plazas / 1000 habitantes,2012,60.61
Santurdejo,Plazas / 1000 habitantes,2013,89.55
Santurdejo,Plazas / 1000 habitantes,2014,95.24
Santurdejo,Plazas / 1000 habitantes,2015,95.24
Santurdejo,Plazas / 1000 habitantes,2016,101.69
Santurdejo,Plazas / 1000 habitantes,2017,109.09
Santurdejo,Plazas / 1000 habitantes,2018,110.09
Santurdejo,Plazas / 1000 habitantes,2019,113.21
Santurdejo,Plazas / 1000 habitantes,2020,431.37
Santurdejo,Plazas / 1000 habitantes,2021,444.44
Santurdejo,Plazas / 1000 habitantes,2022,440.0
Santurdejo,Plazas / 1000 habitantes,2023,423.08
Santurdejo,Plazas / 1000 habitantes,2024,60.61
San Vicente de la Sonsierra,Plazas Totales,2009,54.0
San Vicente de la Sonsierra,Plazas Totales,2010,54.0
San Vicente de la Sonsierra,Plazas Totales,2011,54.0
San Vicente de la Sonsierra,Plazas Totales,2012,54.0
San Vicente de la Sonsierra,Plazas Totales,2013,78.0
San Vicente de la Sonsierra,Plazas Totales,2014,78.0
San Vicente de la Sonsierra,Plazas Totales,2015,62.0
San Vicente de la Sonsierra,Plazas Totales,2016,62.0
San Vicente de la Sonsierra,Plazas Totales,2017,62.0
San Vicente de la Sonsierra,Plazas Totales,2018,68.0
San Vicente de la Sonsierra,Plazas Totales,2019,68.0
San Vicente de la Sonsierra,Plazas Totales,2020,68.0
San Vicente de la Sonsierra,Plazas Totales,2021,90.0
San Vicente de la Sonsierra,Plazas Totales,2022,90.0
San Vicente de la Sonsierra,Plazas Totales,2023,101.0
San Vicente de la Sonsierra,Plazas Totales,2024,101.0
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2009,46.96
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2010,47.66
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2011,47.7
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2012,47.91
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2013,69.71
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2014,75.22
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2015,61.57
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2016,61.51
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2017,61.14
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2018,67.0
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2019,68.69
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2020,68.27
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2021,88.67
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2022,87.29
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2023,100.1
San Vicente de la Sonsierra,Plazas / 1000 habitantes,2024,60.61
Sojuela,Plazas Totales,2009,14.0
Sojuela,Plazas Totales,2010,14.0
Sojuela,Plazas Totales,2011,14.0
Sojuela,Plazas Totales,2012,14.0
Sojuela,Plazas Totales,2013,14.0
Sojuela,Plazas Totales,2014,14.0
Sojuela,Plazas Totales,2015,60.61
Sojuela,Plazas Totales,2016,18.0
Sojuela,Plazas Totales,2017,18.0
Sojuela,Plazas Totales,2018,60.61
Sojuela,Plazas Totales,2019,60.61
Sojuela,Plazas Totales,2020,16.0
Sojuela,Plazas Totales,2021,60.61
Sojuela,Plazas Totales,2022,60.61
Sojuela,Plazas Totales,2023,60.61
Sojuela,Plazas Totales,2024,60.61
Sojuela,Plazas / 1000 habitantes,2009,69.65
Sojuela,Plazas / 1000 habitantes,2010,61.67
Sojuela,Plazas / 1000 habitantes,2011,59.83
Sojuela,Plazas / 1000 habitantes,2012,53.23
Sojuela,Plazas / 1000 habitantes,2013,52.63
Sojuela,Plazas / 1000 habitantes,2014,48.61
Sojuela,Plazas / 1000 habitantes,2015,60.61
Sojuela,Plazas / 1000 habitantes,2016,64.75
Sojuela,Plazas / 1000 habitantes,2017,62.72
Sojuela,Plazas / 1000 habitantes,2018,60.61
Sojuela,Plazas / 1000 habitantes,2019,60.61
Sojuela,Plazas / 1000 habitantes,2020,46.11
Sojuela,Plazas / 1000 habitantes,2021,60.61
Sojuela,Plazas / 1000 habitantes,2022,60.61
Sojuela,Plazas / 1000 habitantes,2023,60.61
Sojuela,Plazas / 1000 habitantes,2024,60.61
Sorzano,Plazas Totales,2009,28.0
Sorzano,Plazas Totales,2010,28.0
Sorzano,Plazas Totales,2011,28.0
Sorzano,Plazas Totales,2012,28.0
Sorzano,Plazas Totales,2013,28.0
Sorzano,Plazas Totales,2014,28.0
Sorzano,Plazas Totales,2015,28.0
Sorzano,Plazas Totales,2016,28.0
Sorzano,Plazas Totales,2017,28.0
Sorzano,Plazas Totales,2018,28.0
Sorzano,Plazas Totales,2019,28.0
Sorzano,Plazas Totales,2020,28.0
Sorzano,Plazas Totales,2021,28.0
Sorzano,Plazas Totales,2022,28.0
Sorzano,Plazas Totales,2023,28.0
Sorzano,Plazas Totales,2024,28.0
Sorzano,Plazas / 1000 habitantes,2009,104.87
Sorzano,Plazas / 1000 habitantes,2010,102.19
Sorzano,Plazas / 1000 habitantes,2011,111.11
Sorzano,Plazas / 1000 habitantes,2012,110.24
Sorzano,Plazas / 1000 habitantes,2013,109.38
Sorzano,Plazas / 1000 habitantes,2014,112.9
Sorzano,Plazas / 1000 habitantes,2015,117.15
Sorzano,Plazas / 1000 habitantes,2016,123.89
Sorzano,Plazas / 1000 habitantes,2017,127.27
Sorzano,Plazas / 1000 habitantes,2018,120.69
Sorzano,Plazas / 1000 habitantes,2019,126.13
Sorzano,Plazas / 1000 habitantes,2020,124.44
Sorzano,Plazas / 1000 habitantes,2021,121.74
Sorzano,Plazas / 1000 habitantes,2022,124.44
Sorzano,Plazas / 1000 habitantes,2023,126.13
Sorzano,Plazas / 1000 habitantes,2024,60.61
Sotés,Plazas Totales,2009,26.0
Sotés,Plazas Totales,2010,26.0
Sotés,Plazas Totales,2011,26.0
Sotés,Plazas Totales,2012,26.0
Sotés,Plazas Totales,2013,26.0
Sotés,Plazas Totales,2014,26.0
Sotés,Plazas Totales,2015,26.0
Sotés,Plazas Totales,2016,14.0
Sotés,Plazas Totales,2017,14.0
Sotés,Plazas Totales,2018,14.0
Sotés,Plazas Totales,2019,14.0
Sotés,Plazas Totales,2020,14.0
Sotés,Plazas Totales,2021,14.0
Sotés,Plazas Totales,2022,14.0
Sotés,Plazas Totales,2023,14.0
Sotés,Plazas Totales,2024,14.0
Sotés,Plazas / 1000 habitantes,2009,90.59
Sotés,Plazas / 1000 habitantes,2010,88.14
Sotés,Plazas / 1000 habitantes,2011,83.33
Sotés,Plazas / 1000 habitantes,2012,89.66
Sotés,Plazas / 1000 habitantes,2013,86.67
Sotés,Plazas / 1000 habitantes,2014,89.66
Sotés,Plazas / 1000 habitantes,2015,89.04
Sotés,Plazas / 1000 habitantes,2016,47.14
Sotés,Plazas / 1000 habitantes,2017,48.11
Sotés,Plazas / 1000 habitantes,2018,47.14
Sotés,Plazas / 1000 habitantes,2019,47.62
Sotés,Plazas / 1000 habitantes,2020,49.3
Sotés,Plazas / 1000 habitantes,2021,50.72
Sotés,Plazas / 1000 habitantes,2022,52.43
Sotés,Plazas / 1000 habitantes,2023,53.44
Sotés,Plazas / 1000 habitantes,2024,60.61
Soto en Cameros,Plazas Totales,2009,5.0
Soto en Cameros,Plazas Totales,2010,5.0
Soto en Cameros,Plazas Totales,2011,5.0
Soto en Cameros,Plazas Totales,2012,6.0
Soto en Cameros,Plazas Totales,2013,6.0
Soto en Cameros,Plazas Totales,2014,6.0
Soto en Cameros,Plazas Totales,2015,6.0
Soto en Cameros,Plazas Totales,2016,6.0
Soto en Cameros,Plazas Totales,2017,6.0
Soto en Cameros,Plazas Totales,2018,6.0
Soto en Cameros,Plazas Totales,2019,6.0
Soto en Cameros,Plazas Totales,2020,46.0
Soto en Cameros,Plazas Totales,2021,46.0
Soto en Cameros,Plazas Totales,2022,46.0
Soto en Cameros,Plazas Totales,2023,46.0
Soto en Cameros,Plazas Totales,2024,46.0
Soto en Cameros,Plazas / 1000 habitantes,2009,32.89
Soto en Cameros,Plazas / 1000 habitantes,2010,34.48
Soto en Cameros,Plazas / 1000 habitantes,2011,30.67
Soto en Cameros,Plazas / 1000 habitantes,2012,42.55
Soto en Cameros,Plazas / 1000 habitantes,2013,47.62
Soto en Cameros,Plazas / 1000 habitantes,2014,50.85
Soto en Cameros,Plazas / 1000 habitantes,2015,53.57
Soto en Cameros,Plazas / 1000 habitantes,2016,59.41
Soto en Cameros,Plazas / 1000 habitantes,2017,61.86
Soto en Cameros,Plazas / 1000 habitantes,2018,68.97
Soto en Cameros,Plazas / 1000 habitantes,2019,67.42
Soto en Cameros,Plazas / 1000 habitantes,2020,575.0
Soto en Cameros,Plazas / 1000 habitantes,2021,547.62
Soto en Cameros,Plazas / 1000 habitantes,2022,567.9
Soto en Cameros,Plazas / 1000 habitantes,2023,522.73
Soto en Cameros,Plazas / 1000 habitantes,2024,60.61
Terroba,Plazas Totales,2009,6.0
Terroba,Plazas Totales,2010,6.0
Terroba,Plazas Totales,2011,6.0
Terroba,Plazas Totales,2012,60.61
Terroba,Plazas Totales,2013,60.61
Terroba,Plazas Totales,2014,60.61
Terroba,Plazas Totales,2015,60.61
Terroba,Plazas Totales,2016,60.61
Terroba,Plazas Totales,2017,60.61
Terroba,Plazas Totales,2018,60.61
Terroba,Plazas Totales,2019,60.61
Terroba,Plazas Totales,2020,60.61
Terroba,Plazas Totales,2021,60.61
Terroba,Plazas Totales,2022,60.61
Terroba,Plazas Totales,2023,60.61
Terroba,Plazas Totales,2024,60.61
Terroba,Plazas / 1000 habitantes,2009,153.85
Terroba,Plazas / 1000 habitantes,2010,150.0
Terroba,Plazas / 1000 habitantes,2011,153.85
Terroba,Plazas / 1000 habitantes,2012,60.61
Terroba,Plazas / 1000 habitantes,2013,60.61
Terroba,Plazas / 1000 habitantes,2014,60.61
Terroba,Plazas / 1000 habitantes,2015,60.61
Terroba,Plazas / 1000 habitantes,2016,60.61
Terroba,Plazas / 1000 habitantes,2017,60.61
Terroba,Plazas / 1000 habitantes,2018,60.61
Terroba,Plazas / 1000 habitantes,2019,60.61
Terroba,Plazas / 1000 habitantes,2020,60.61
Terroba,Plazas / 1000 habitantes,2021,60.61
Terroba,Plazas / 1000 habitantes,2022,60.61
Terroba,Plazas / 1000 habitantes,2023,60.61
Terroba,Plazas / 1000 habitantes,2024,60.61
Tirgo,Plazas Totales,2009,46.0
Tirgo,Plazas Totales,2010,46.0
Tirgo,Plazas Totales,2011,46.0
Tirgo,Plazas Totales,2012,46.0
Tirgo,Plazas Totales,2013,46.0
Tirgo,Plazas Totales,2014,46.0
Tirgo,Plazas Totales,2015,46.0
Tirgo,Plazas Totales,2016,46.0
Tirgo,Plazas Totales,2017,46.0
Tirgo,Plazas Totales,2018,46.0
Tirgo,Plazas Totales,2019,46.0
Tirgo,Plazas Totales,2020,46.0
Tirgo,Plazas Totales,2021,46.0
Tirgo,Plazas Totales,2022,46.0
Tirgo,Plazas Totales,2023,20.0
Tirgo,Plazas Totales,2024,20.0
Tirgo,Plazas / 1000 habitantes,2009,188.52
Tirgo,Plazas / 1000 habitantes,2010,198.28
Tirgo,Plazas / 1000 habitantes,2011,199.13
Tirgo,Plazas / 1000 habitantes,2012,200.87
Tirgo,Plazas / 1000 habitantes,2013,205.36
Tirgo,Plazas / 1000 habitantes,2014,213.95
Tirgo,Plazas / 1000 habitantes,2015,218.01
Tirgo,Plazas / 1000 habitantes,2016,228.86
Tirgo,Plazas / 1000 habitantes,2017,237.11
Tirgo,Plazas / 1000 habitantes,2018,247.31
Tirgo,Plazas / 1000 habitantes,2019,255.56
Tirgo,Plazas / 1000 habitantes,2020,248.65
Tirgo,Plazas / 1000 habitantes,2021,251.37
Tirgo,Plazas / 1000 habitantes,2022,258.43
Tirgo,Plazas / 1000 habitantes,2023,116.96
Tirgo,Plazas / 1000 habitantes,2024,60.61
Tobía,Plazas Totales,2009,60.61
Tobía,Plazas Totales,2010,60.61
Tobía,Plazas Totales,2011,60.61
Tobía,Plazas Totales,2012,60.61
Tobía,Plazas Totales,2013,60.61
Tobía,Plazas Totales,2014,60.61
Tobía,Plazas Totales,2015,60.61
Tobía,Plazas Totales,2016,60.61
Tobía,Plazas Totales,2017,60.61
Tobía,Plazas Totales,2018,60.61
Tobía,Plazas Totales,2019,60.61
Tobía,Plazas Totales,2020,60.61
Tobía,Plazas Totales,2021,60.61
Tobía,Plazas Totales,2022,60.61
Tobía,Plazas Totales,2023,60.61
Tobía,Plazas Totales,2024,60.61
Tobía,Plazas / 1000 habitantes,2009,60.61
Tobía,Plazas / 1000 habitantes,2010,60.61
Tobía,Plazas / 1000 habitantes,2011,60.61
Tobía,Plazas / 1000 habitantes,2012,60.61
Tobía,Plazas / 1000 habitantes,2013,60.61
Tobía,Plazas / 1000 habitantes,2014,60.61
Tobía,Plazas / 1000 habitantes,2015,60.61
Tobía,Plazas / 1000 habitantes,2016,60.61
Tobía,Plazas / 1000 habitantes,2017,60.61
Tobía,Plazas / 1000 habitantes,2018,60.61
Tobía,Plazas / 1000 habitantes,2019,60.61
Tobía,Plazas / 1000 habitantes,2020,60.61
Tobía,Plazas / 1000 habitantes,2021,60.61
Tobía,Plazas / 1000 habitantes,2022,60.61
Tobía,Plazas / 1000 habitantes,2023,60.61
Tobía,Plazas / 1000 habitantes,2024,60.61
Tormantos,Plazas Totales,2009,60.61
Tormantos,Plazas Totales,2010,60.61
Tormantos,Plazas Totales,2011,60.61
Tormantos,Plazas Totales,2012,12.0
Tormantos,Plazas Totales,2013,12.0
Tormantos,Plazas Totales,2014,12.0
Tormantos,Plazas Totales,2015,12.0
Tormantos,Plazas Totales,2016,12.0
Tormantos,Plazas Totales,2017,12.0
Tormantos,Plazas Totales,2018,12.0
Tormantos,Plazas Totales,2019,12.0
Tormantos,Plazas Totales,2020,12.0
Tormantos,Plazas Totales,2021,12.0
Tormantos,Plazas Totales,2022,12.0
Tormantos,Plazas Totales,2023,12.0
Tormantos,Plazas Totales,2024,12.0
Tormantos,Plazas / 1000 habitantes,2009,60.61
Tormantos,Plazas / 1000 habitantes,2010,60.61
Tormantos,Plazas / 1000 habitantes,2011,60.61
Tormantos,Plazas / 1000 habitantes,2012,79.47
Tormantos,Plazas / 1000 habitantes,2013,81.08
Tormantos,Plazas / 1000 habitantes,2014,85.71
Tormantos,Plazas / 1000 habitantes,2015,87.59
Tormantos,Plazas / 1000 habitantes,2016,82.76
Tormantos,Plazas / 1000 habitantes,2017,90.91
Tormantos,Plazas / 1000 habitantes,2018,86.33
Tormantos,Plazas / 1000 habitantes,2019,91.6
Tormantos,Plazas / 1000 habitantes,2020,102.56
Tormantos,Plazas / 1000 habitantes,2021,103.45
Tormantos,Plazas / 1000 habitantes,2022,105.26
Tormantos,Plazas / 1000 habitantes,2023,99.17
Tormantos,Plazas / 1000 habitantes,2024,60.61
Torrecilla en Cameros,Plazas Totales,2009,56.0
Torrecilla en Cameros,Plazas Totales,2010,65.0
Torrecilla en Cameros,Plazas Totales,2011,65.0
Torrecilla en Cameros,Plazas Totales,2012,77.0
Torrecilla en Cameros,Plazas Totales,2013,71.0
Torrecilla en Cameros,Plazas Totales,2014,71.0
Torrecilla en Cameros,Plazas Totales,2015,56.0
Torrecilla en Cameros,Plazas Totales,2016,71.0
Torrecilla en Cameros,Plazas Totales,2017,71.0
Torrecilla en Cameros,Plazas Totales,2018,65.0
Torrecilla en Cameros,Plazas Totales,2019,65.0
Torrecilla en Cameros,Plazas Totales,2020,61.0
Torrecilla en Cameros,Plazas Totales,2021,73.0
Torrecilla en Cameros,Plazas Totales,2022,73.0
Torrecilla en Cameros,Plazas Totales,2023,61.0
Torrecilla en Cameros,Plazas Totales,2024,61.0
Torrecilla en Cameros,Plazas / 1000 habitantes,2009,104.87
Torrecilla en Cameros,Plazas / 1000 habitantes,2010,125.0
Torrecilla en Cameros,Plazas / 1000 habitantes,2011,117.12
Torrecilla en Cameros,Plazas / 1000 habitantes,2012,145.56
Torrecilla en Cameros,Plazas / 1000 habitantes,2013,142.86
Torrecilla en Cameros,Plazas / 1000 habitantes,2014,147.3
Torrecilla en Cameros,Plazas / 1000 habitantes,2015,107.9
Torrecilla en Cameros,Plazas / 1000 habitantes,2016,136.8
Torrecilla en Cameros,Plazas / 1000 habitantes,2017,147.3
Torrecilla en Cameros,Plazas / 1000 habitantes,2018,140.09
Torrecilla en Cameros,Plazas / 1000 habitantes,2019,142.54
Torrecilla en Cameros,Plazas / 1000 habitantes,2020,134.66
Torrecilla en Cameros,Plazas / 1000 habitantes,2021,160.79
Torrecilla en Cameros,Plazas / 1000 habitantes,2022,170.96
