Periodo,Categoría,DATA
2021M11,2 estrellas de oro,97.89
2021M12,TOTAL,98.42
2021M12,4 estrellas de oro,111.48
2021M12,3 estrellas de oro,96.34
2021M12,1 estrella de oro,
2021M12,2 y 3 estrellas de plata,76.14
2021M12,1 estrella de plata,
2021M12,2 estrellas de oro,108.83
2022M01,TOTAL,97
2022M01,4 estrellas de oro,108.24
2022M01,3 estrellas de oro,90.04
2022M01,1 estrella de oro,
2022M01,2 y 3 estrellas de plata,
2022M01,1 estrella de plata,83.23
2022M01,2 estrellas de oro,
2022M02,TOTAL,90.88
2022M02,4 estrellas de oro,
2022M02,3 estrellas de oro,93.62
2022M02,1 estrella de oro,
2022M02,2 y 3 estrellas de plata,
2022M02,1 estrella de plata,
2022M02,2 estrellas de oro,103.14
2022M03,TOTAL,90.9
2022M03,4 estrellas de oro,116.62
2022M03,3 estrellas de oro,93.24
2022M03,1 estrella de oro,116.23
2022M03,2 y 3 estrellas de plata,123.94
2022M03,1 estrella de plata,
2022M03,2 estrellas de oro,
2022M04,TOTAL,113.64
2022M04,4 estrellas de oro,117.64
2022M04,3 estrellas de oro,108.11
2022M04,1 estrella de oro,119.53
2022M04,2 y 3 estrellas de plata,98.71
2022M04,1 estrella de plata,
2022M04,2 estrellas de oro,
2022M05,TOTAL,114.65
2022M05,4 estrellas de oro,104.44
2022M05,3 estrellas de oro,112.28
2022M05,1 estrella de oro,130.9
2022M05,2 y 3 estrellas de plata,115.23
2022M05,1 estrella de plata,
2022M05,2 estrellas de oro,109.22
2022M06,TOTAL,91.51
2022M06,4 estrellas de oro,118.11
2022M06,3 estrellas de oro,89.73
2022M06,1 estrella de oro,127.3
2022M06,2 y 3 estrellas de plata,76.37
2022M06,1 estrella de plata,110.42
2022M06,2 estrellas de oro,
2022M07,TOTAL,102.44
2022M07,4 estrellas de oro,102.8
2022M07,3 estrellas de oro,102.84
2022M07,1 estrella de oro,113.4
2022M07,2 y 3 estrellas de plata,83.96
2022M07,1 estrella de plata,117.11
2022M07,2 estrellas de oro,98.14
2022M08,TOTAL,111.29
2022M08,4 estrellas de oro,116.86
2022M08,3 estrellas de oro,108.57
2022M08,1 estrella de oro,94.83
2022M08,2 y 3 estrellas de plata,87.38
2022M08,1 estrella de plata,115.84
2022M08,2 estrellas de oro,115.34
2022M09,TOTAL,106.88
2022M09,4 estrellas de oro,110.05
2022M09,3 estrellas de oro,108.37
2022M09,1 estrella de oro,106.9
2022M09,2 y 3 estrellas de plata,89.25
2022M09,1 estrella de plata,105.51
2022M09,2 estrellas de oro,110.11
2022M10,TOTAL,112
2022M10,4 estrellas de oro,120.67
2022M10,3 estrellas de oro,109.44
2022M10,1 estrella de oro,83.54
2022M10,2 y 3 estrellas de plata,82.59
2022M10,1 estrella de plata,108.18
2022M10,2 estrellas de oro,114.79
2022M11,TOTAL,100.35
2022M11,4 estrellas de oro,100.5
2022M11,3 estrellas de oro,102.89
2022M11,1 estrella de oro,104.79
2022M11,2 y 3 estrellas de plata,95.2
2022M11,1 estrella de plata,94.76
2022M11,2 estrellas de oro,97.6
2022M12,TOTAL,95.98
2022M12,4 estrellas de oro,103.9
2022M12,3 estrellas de oro,96.67
2022M12,1 estrella de oro,95.04
2022M12,2 y 3 estrellas de plata,81.06
2022M12,1 estrella de plata,116.9
2022M12,2 estrellas de oro,112.26
2023M01,TOTAL,97.5
2023M01,4 estrellas de oro,99.99
2023M01,3 estrellas de oro,95.69
2023M01,1 estrella de oro,116.39
2023M01,2 y 3 estrellas de plata,117.41
2023M01,1 estrella de plata,
2023M01,2 estrellas de oro,111.65
2023M02,TOTAL,93.79
2023M02,4 estrellas de oro,99.66
2023M02,3 estrellas de oro,99.8
2023M02,1 estrella de oro,124.38
2023M02,2 y 3 estrellas de plata,114.19
2023M02,1 estrella de plata,80.02
2023M02,2 estrellas de oro,107.19
2023M03,TOTAL,93.39
2023M03,4 estrellas de oro,112.65
2023M03,3 estrellas de oro,101.95
2023M03,1 estrella de oro,158.23
2023M03,2 y 3 estrellas de plata,132.92
2023M03,1 estrella de plata,83.88
2023M03,2 estrellas de oro,108.17
2023M04,TOTAL,118.32
2023M04,4 estrellas de oro,118.39
2023M04,3 estrellas de oro,114.85
2023M04,1 estrella de oro,129.21
2023M04,2 y 3 estrellas de plata,109.84
2023M04,1 estrella de plata,104.69
2023M04,2 estrellas de oro,114.51
2023M05,TOTAL,122.41
2023M05,4 estrellas de oro,108.35
2023M05,3 estrellas de oro,121.94
2023M05,1 estrella de oro,141.74
2023M05,2 y 3 estrellas de plata,135.13
2023M05,1 estrella de plata,97.7
2023M05,2 estrellas de oro,126.6
2023M06,TOTAL,92.97
2023M06,4 estrellas de oro,112.13
2023M06,3 estrellas de oro,96.44
2023M06,1 estrella de oro,164.77
2023M06,2 y 3 estrellas de plata,84.02
2023M06,1 estrella de plata,96.49
2023M06,2 estrellas de oro,118.17
2023M07,TOTAL,106.91
2023M07,4 estrellas de oro,104.02
2023M07,3 estrellas de oro,109.19
2023M07,1 estrella de oro,127.06
