Municipio,Categoría turística,Indicador,Periodo,DATA
Albelda de Iregua,- De los cuales en bodega,Establecimientos,2020,1
Albelda de Iregua,- De los cuales en bodega,Establecimientos,2021,1
Albelda de Iregua,- De los cuales en bodega,Establecimientos,2022,1
Albelda de Iregua,- De los cuales en bodega,Establecimientos,2023,1
Albelda de Iregua,- De los cuales en bodega,Establecimientos,2024,1
Albelda de Iregua,- De los cuales en bodega,Plazas,2019,28
Albelda de Iregua,- De los cuales en bodega,Plazas,2020,28
Albelda de Iregua,- De los cuales en bodega,Plazas,2021,28
Albelda de Iregua,- De los cuales en bodega,Plazas,2022,28
Albelda de Iregua,- De los cuales en bodega,Plazas,2023,28
Albelda de Iregua,- De los cuales en bodega,Plazas,2024,28
Alberite,Total restaurantes,Establecimientos,2019,2
Alberite,Total restaurantes,Establecimientos,2020,2
Alberite,Total restaurantes,Establecimientos,2021,2
Alberite,Total restaurantes,Establecimientos,2022,2
Alberite,Total restaurantes,Establecimientos,2023,2
Alberite,Total restaurantes,Establecimientos,2024,2
Alberite,Total restaurantes,Plazas,2019,150
Alberite,Total restaurantes,Plazas,2020,150
Alberite,Total restaurantes,Plazas,2021,150
Alberite,Total restaurantes,Plazas,2022,150
Alberite,Total restaurantes,Plazas,2023,150
Alberite,Total restaurantes,Plazas,2024,150
Alberite,- De los cuales en bodega,Establecimientos,2019,0
Alberite,- De los cuales en bodega,Establecimientos,2020,0
Alberite,- De los cuales en bodega,Establecimientos,2021,0
Alberite,- De los cuales en bodega,Establecimientos,2022,0
Alberite,- De los cuales en bodega,Establecimientos,2023,0
Alberite,- De los cuales en bodega,Establecimientos,2024,0
Alberite,- De los cuales en bodega,Plazas,2019,0
Alberite,- De los cuales en bodega,Plazas,2020,0
Alberite,- De los cuales en bodega,Plazas,2021,0
Alberite,- De los cuales en bodega,Plazas,2022,0
Alberite,- De los cuales en bodega,Plazas,2023,0
Alberite,- De los cuales en bodega,Plazas,2024,0
Alcanadre,Total restaurantes,Establecimientos,2019,1
Alcanadre,Total restaurantes,Establecimientos,2020,1
Alcanadre,Total restaurantes,Establecimientos,2021,1
Alcanadre,Total restaurantes,Establecimientos,2022,1
Alcanadre,Total restaurantes,Establecimientos,2023,1
Alcanadre,Total restaurantes,Establecimientos,2024,1
Alcanadre,Total restaurantes,Plazas,2019,80
Alcanadre,Total restaurantes,Plazas,2020,80
Alcanadre,Total restaurantes,Plazas,2021,80
Alcanadre,Total restaurantes,Plazas,2022,80
Alcanadre,Total restaurantes,Plazas,2023,80
Alcanadre,Total restaurantes,Plazas,2024,80
Alcanadre,- De los cuales en bodega,Establecimientos,2019,0
Alcanadre,- De los cuales en bodega,Establecimientos,2020,0
Alcanadre,- De los cuales en bodega,Establecimientos,2021,0
Alcanadre,- De los cuales en bodega,Establecimientos,2022,0
Alcanadre,- De los cuales en bodega,Establecimientos,2023,0
Alcanadre,- De los cuales en bodega,Establecimientos,2024,0
Alcanadre,- De los cuales en bodega,Plazas,2019,0
Alcanadre,- De los cuales en bodega,Plazas,2020,0
Alcanadre,- De los cuales en bodega,Plazas,2021,0
Alcanadre,- De los cuales en bodega,Plazas,2022,0
Alcanadre,- De los cuales en bodega,Plazas,2023,0
Alcanadre,- De los cuales en bodega,Plazas,2024,0
Aldeanueva de Ebro,Total restaurantes,Establecimientos,2019,3
Aldeanueva de Ebro,Total restaurantes,Establecimientos,2020,3
Aldeanueva de Ebro,Total restaurantes,Establecimientos,2021,3
Aldeanueva de Ebro,Total restaurantes,Establecimientos,2022,3
Aldeanueva de Ebro,Total restaurantes,Establecimientos,2023,3
Aldeanueva de Ebro,Total restaurantes,Establecimientos,2024,3
Aldeanueva de Ebro,Total restaurantes,Plazas,2019,165
Aldeanueva de Ebro,Total restaurantes,Plazas,2020,165
Aldeanueva de Ebro,Total restaurantes,Plazas,2021,165
Aldeanueva de Ebro,Total restaurantes,Plazas,2022,165
Aldeanueva de Ebro,Total restaurantes,Plazas,2023,165
Aldeanueva de Ebro,Total restaurantes,Plazas,2024,165
Aldeanueva de Ebro,- De los cuales en bodega,Establecimientos,2019,1
Aldeanueva de Ebro,- De los cuales en bodega,Establecimientos,2020,1
Aldeanueva de Ebro,- De los cuales en bodega,Establecimientos,2021,1
Aldeanueva de Ebro,- De los cuales en bodega,Establecimientos,2022,1
Aldeanueva de Ebro,- De los cuales en bodega,Establecimientos,2023,1
Aldeanueva de Ebro,- De los cuales en bodega,Establecimientos,2024,1
Aldeanueva de Ebro,- De los cuales en bodega,Plazas,2019,65
Aldeanueva de Ebro,- De los cuales en bodega,Plazas,2020,65
Aldeanueva de Ebro,- De los cuales en bodega,Plazas,2021,65
Aldeanueva de Ebro,- De los cuales en bodega,Plazas,2022,65
Aldeanueva de Ebro,- De los cuales en bodega,Plazas,2023,65
Aldeanueva de Ebro,- De los cuales en bodega,Plazas,2024,65
Alesanco,Total restaurantes,Establecimientos,2019,2
Alesanco,Total restaurantes,Establecimientos,2020,2
Alesanco,Total restaurantes,Establecimientos,2021,0
Alesanco,Total restaurantes,Establecimientos,2022,0
Alesanco,Total restaurantes,Establecimientos,2023,0
Alesanco,Total restaurantes,Establecimientos,2024,0
Alesanco,Total restaurantes,Plazas,2019,65
Alesanco,Total restaurantes,Plazas,2020,65
Alesanco,Total restaurantes,Plazas,2021,0
Alesanco,Total restaurantes,Plazas,2022,0
Alesanco,Total restaurantes,Plazas,2023,0
Alesanco,Total restaurantes,Plazas,2024,0
Alesanco,- De los cuales en bodega,Establecimientos,2019,0
Alesanco,- De los cuales en bodega,Establecimientos,2020,0
Alesanco,- De los cuales en bodega,Establecimientos,2021,0
Alesanco,- De los cuales en bodega,Establecimientos,2022,0
Alesanco,- De los cuales en bodega,Establecimientos,2023,0
Alesanco,- De los cuales en bodega,Establecimientos,2024,0
Alesanco,- De los cuales en bodega,Plazas,2019,0
Alesanco,- De los cuales en bodega,Plazas,2020,0
Alesanco,- De los cuales en bodega,Plazas,2021,0
Alesanco,- De los cuales en bodega,Plazas,2022,0
Alesanco,- De los cuales en bodega,Plazas,2023,0
Alesanco,- De los cuales en bodega,Plazas,2024,0
Alesón,Total restaurantes,Establecimientos,2019,2
Alesón,Total restaurantes,Establecimientos,2020,2
Alesón,Total restaurantes,Establecimientos,2021,2
Alesón,Total restaurantes,Establecimientos,2022,2
Alesón,Total restaurantes,Establecimientos,2023,1
Alesón,Total restaurantes,Establecimientos,2024,1
Alesón,Total restaurantes,Plazas,2019,127
Alesón,Total restaurantes,Plazas,2020,127
Alesón,Total restaurantes,Plazas,2021,127
Alesón,Total restaurantes,Plazas,2022,127
Alesón,Total restaurantes,Plazas,2023,91
Alesón,Total restaurantes,Plazas,2024,91
Alesón,- De los cuales en bodega,Establecimientos,2019,0
Alesón,- De los cuales en bodega,Establecimientos,2020,0
Alesón,- De los cuales en bodega,Establecimientos,2021,0
Alesón,- De los cuales en bodega,Establecimientos,2022,0
Alesón,- De los cuales en bodega,Establecimientos,2023,0
Alesón,- De los cuales en bodega,Establecimientos,2024,0
Alesón,- De los cuales en bodega,Plazas,2019,0
Alesón,- De los cuales en bodega,Plazas,2020,0
Alesón,- De los cuales en bodega,Plazas,2021,0
Alesón,- De los cuales en bodega,Plazas,2022,0
Alesón,- De los cuales en bodega,Plazas,2023,0
Alesón,- De los cuales en bodega,Plazas,2024,0
Alfaro,Total restaurantes,Establecimientos,2019,9
Alfaro,Total restaurantes,Establecimientos,2020,10
Alfaro,Total restaurantes,Establecimientos,2021,9
Alfaro,Total restaurantes,Establecimientos,2022,9
Alfaro,Total restaurantes,Establecimientos,2023,9
Alfaro,Total restaurantes,Establecimientos,2024,9
Alfaro,Total restaurantes,Plazas,2019,807
Alfaro,Total restaurantes,Plazas,2020,857
Alfaro,Total restaurantes,Plazas,2021,793
Alfaro,Total restaurantes,Plazas,2022,793
Alfaro,Total restaurantes,Plazas,2023,793
Alfaro,Total restaurantes,Plazas,2024,793
Alfaro,- De los cuales en bodega,Establecimientos,2019,0
Alfaro,- De los cuales en bodega,Establecimientos,2020,0
Alfaro,- De los cuales en bodega,Establecimientos,2021,0
Alfaro,- De los cuales en bodega,Establecimientos,2022,0
Alfaro,- De los cuales en bodega,Establecimientos,2023,0
Alfaro,- De los cuales en bodega,Establecimientos,2024,0
Alfaro,- De los cuales en bodega,Plazas,2019,0
Alfaro,- De los cuales en bodega,Plazas,2020,0
Alfaro,- De los cuales en bodega,Plazas,2021,0
Alfaro,- De los cuales en bodega,Plazas,2022,0
Alfaro,- De los cuales en bodega,Plazas,2023,0
Alfaro,- De los cuales en bodega,Plazas,2024,0
Almarza de Cameros,Total restaurantes,Establecimientos,2019,0
Almarza de Cameros,Total restaurantes,Establecimientos,2020,0
Almarza de Cameros,Total restaurantes,Establecimientos,2021,0
Almarza de Cameros,Total restaurantes,Establecimientos,2022,0
Almarza de Cameros,Total restaurantes,Establecimientos,2023,0
Almarza de Cameros,Total restaurantes,Establecimientos,2024,0
Almarza de Cameros,Total restaurantes,Plazas,2019,0
Almarza de Cameros,Total restaurantes,Plazas,2020,0
Almarza de Cameros,Total restaurantes,Plazas,2021,0
Almarza de Cameros,Total restaurantes,Plazas,2022,0
Almarza de Cameros,Total restaurantes,Plazas,2023,0
Almarza de Cameros,Total restaurantes,Plazas,2024,0
Almarza de Cameros,- De los cuales en bodega,Establecimientos,2019,0
Almarza de Cameros,- De los cuales en bodega,Establecimientos,2020,0
Almarza de Cameros,- De los cuales en bodega,Establecimientos,2021,0
Almarza de Cameros,- De los cuales en bodega,Establecimientos,2022,0
Almarza de Cameros,- De los cuales en bodega,Establecimientos,2023,0
Almarza de Cameros,- De los cuales en bodega,Establecimientos,2024,0
Almarza de Cameros,- De los cuales en bodega,Plazas,2019,0
Almarza de Cameros,- De los cuales en bodega,Plazas,2020,0
Almarza de Cameros,- De los cuales en bodega,Plazas,2021,0
Almarza de Cameros,- De los cuales en bodega,Plazas,2022,0
Almarza de Cameros,- De los cuales en bodega,Plazas,2023,0
Almarza de Cameros,- De los cuales en bodega,Plazas,2024,0
Anguciana,Total restaurantes,Establecimientos,2019,0
Anguciana,Total restaurantes,Establecimientos,2020,0
Anguciana,Total restaurantes,Establecimientos,2021,0
Anguciana,Total restaurantes,Establecimientos,2022,0
Anguciana,Total restaurantes,Establecimientos,2023,0
