Municipio,Indicador,Periodo,DATA
Arnedillo,Plazas / 1000 habitantes,2014,1248.96
Arnedillo,Plazas / 1000 habitantes,2015,1286.32
Arnedillo,Plazas / 1000 habitantes,2016,1289.08
Arnedillo,Plazas / 1000 habitantes,2017,1334.81
Arnedillo,Plazas / 1000 habitantes,2018,1413.15
Arnedillo,Plazas / 1000 habitantes,2019,1436.75
Arnedillo,Plazas / 1000 habitantes,2020,1145.09
Arnedillo,Plazas / 1000 habitantes,2021,1134.96
Arnedillo,Plazas / 1000 habitantes,2022,1140
Arnedillo,Plazas / 1000 habitantes,2023,1176.61
Arnedillo,Plazas / 1000 habitantes,2024,
Arnedo,Plazas Totales,2009,302
Arnedo,Plazas Totales,2010,485
Arnedo,Plazas Totales,2011,485
Arnedo,Plazas Totales,2012,653
Arnedo,Plazas Totales,2013,537
Arnedo,Plazas Totales,2014,437
Arnedo,Plazas Totales,2015,437
Arnedo,Plazas Totales,2016,437
Arnedo,Plazas Totales,2017,437
Arnedo,Plazas Totales,2018,600
Arnedo,Plazas Totales,2019,600
Arnedo,Plazas Totales,2020,652
Arnedo,Plazas Totales,2021,652
Arnedo,Plazas Totales,2022,652
Arnedo,Plazas Totales,2023,652
Arnedo,Plazas Totales,2024,652
Arnedo,Plazas / 1000 habitantes,2009,20.89
Arnedo,Plazas / 1000 habitantes,2010,33.62
Arnedo,Plazas / 1000 habitantes,2011,33.55
Arnedo,Plazas / 1000 habitantes,2012,44.89
Arnedo,Plazas / 1000 habitantes,2013,36.88
Arnedo,Plazas / 1000 habitantes,2014,30.03
Arnedo,Plazas / 1000 habitantes,2015,29.94
Arnedo,Plazas / 1000 habitantes,2016,29.91
Arnedo,Plazas / 1000 habitantes,2017,29.62
Arnedo,Plazas / 1000 habitantes,2018,40.5
Arnedo,Plazas / 1000 habitantes,2019,40.34
Arnedo,Plazas / 1000 habitantes,2020,43.42
Arnedo,Plazas / 1000 habitantes,2021,43.6
Arnedo,Plazas / 1000 habitantes,2022,43.42
Arnedo,Plazas / 1000 habitantes,2023,43.02
Arnedo,Plazas / 1000 habitantes,2024,
Arrúbal,Plazas Totales,2009,96
Arrúbal,Plazas Totales,2010,96
Arrúbal,Plazas Totales,2011,96
Arrúbal,Plazas Totales,2012,96
Arrúbal,Plazas Totales,2013,96
Arrúbal,Plazas Totales,2014,86
Arrúbal,Plazas Totales,2015,86
Arrúbal,Plazas Totales,2016,86
Arrúbal,Plazas Totales,2017,86
Arrúbal,Plazas Totales,2018,86
Arrúbal,Plazas Totales,2019,86
Arrúbal,Plazas Totales,2020,52
Arrúbal,Plazas Totales,2021,52
Arrúbal,Plazas Totales,2022,52
Arrúbal,Plazas Totales,2023,52
Arrúbal,Plazas Totales,2024,52
Arrúbal,Plazas / 1000 habitantes,2009,202.11
Arrúbal,Plazas / 1000 habitantes,2010,197.13
Arrúbal,Plazas / 1000 habitantes,2011,195.52
Arrúbal,Plazas / 1000 habitantes,2012,192.77
Arrúbal,Plazas / 1000 habitantes,2013,192.77
Arrúbal,Plazas / 1000 habitantes,2014,181.43
Arrúbal,Plazas / 1000 habitantes,2015,178.79
Arrúbal,Plazas / 1000 habitantes,2016,177.69
Arrúbal,Plazas / 1000 habitantes,2017,179.54
Arrúbal,Plazas / 1000 habitantes,2018,176.23
Arrúbal,Plazas / 1000 habitantes,2019,169.96
Arrúbal,Plazas / 1000 habitantes,2020,100.78
Arrúbal,Plazas / 1000 habitantes,2021,96.83
Arrúbal,Plazas / 1000 habitantes,2022,91.55
Arrúbal,Plazas / 1000 habitantes,2023,87.84
Arrúbal,Plazas / 1000 habitantes,2024,
Ausejo,Plazas Totales,2009,
Ausejo,Plazas Totales,2010,
Ausejo,Plazas Totales,2011,
Ausejo,Plazas Totales,2012,
Ausejo,Plazas Totales,2013,
Ausejo,Plazas Totales,2014,
Ausejo,Plazas Totales,2015,
Ausejo,Plazas Totales,2016,
Ausejo,Plazas Totales,2017,
Ausejo,Plazas Totales,2018,
Ausejo,Plazas Totales,2019,
Ausejo,Plazas Totales,2020,
Ausejo,Plazas Totales,2021,
Ausejo,Plazas Totales,2022,
Ausejo,Plazas Totales,2023,
Ausejo,Plazas Totales,2024,
Ausejo,Plazas / 1000 habitantes,2009,
Ausejo,Plazas / 1000 habitantes,2010,
Ausejo,Plazas / 1000 habitantes,2011,
Ausejo,Plazas / 1000 habitantes,2012,
Ausejo,Plazas / 1000 habitantes,2013,
Ausejo,Plazas / 1000 habitantes,2014,
Ausejo,Plazas / 1000 habitantes,2015,
Ausejo,Plazas / 1000 habitantes,2016,
Ausejo,Plazas / 1000 habitantes,2017,
Ausejo,Plazas / 1000 habitantes,2018,
Ausejo,Plazas / 1000 habitantes,2019,
Ausejo,Plazas / 1000 habitantes,2020,
Ausejo,Plazas / 1000 habitantes,2021,
Ausejo,Plazas / 1000 habitantes,2022,
Ausejo,Plazas / 1000 habitantes,2023,
Ausejo,Plazas / 1000 habitantes,2024,
Autol,Plazas Totales,2009,137
Autol,Plazas Totales,2010,137
Autol,Plazas Totales,2011,137
Autol,Plazas Totales,2012,137
Autol,Plazas Totales,2013,137
Autol,Plazas Totales,2014,137
Autol,Plazas Totales,2015,137
Autol,Plazas Totales,2016,137
Autol,Plazas Totales,2017,137
Autol,Plazas Totales,2018,137
Autol,Plazas Totales,2019,137
Autol,Plazas Totales,2020,137
Autol,Plazas Totales,2021,113
Autol,Plazas Totales,2022,113
Autol,Plazas Totales,2023,113
Autol,Plazas Totales,2024,113
Autol,Plazas / 1000 habitantes,2009,31.43
Autol,Plazas / 1000 habitantes,2010,31.24
Autol,Plazas / 1000 habitantes,2011,30.73
Autol,Plazas / 1000 habitantes,2012,30.84
Autol,Plazas / 1000 habitantes,2013,30.79
Autol,Plazas / 1000 habitantes,2014,31.37
Autol,Plazas / 1000 habitantes,2015,30.95
Autol,Plazas / 1000 habitantes,2016,30.63
Autol,Plazas / 1000 habitantes,2017,30.4
Autol,Plazas / 1000 habitantes,2018,30.66
Autol,Plazas / 1000 habitantes,2019,30.36
Autol,Plazas / 1000 habitantes,2020,29.63
Autol,Plazas / 1000 habitantes,2021,24.03
Autol,Plazas / 1000 habitantes,2022,23.6
Autol,Plazas / 1000 habitantes,2023,23.49
Autol,Plazas / 1000 habitantes,2024,
Azofra,Plazas Totales,2009,76
Azofra,Plazas Totales,2010,76
Azofra,Plazas Totales,2011,76
Azofra,Plazas Totales,2012,106
Azofra,Plazas Totales,2013,106
Azofra,Plazas Totales,2014,106
Azofra,Plazas Totales,2015,106
Azofra,Plazas Totales,2016,106
Azofra,Plazas Totales,2017,106
Azofra,Plazas Totales,2018,106
Azofra,Plazas Totales,2019,106
Azofra,Plazas Totales,2020,106
Azofra,Plazas Totales,2021,106
Azofra,Plazas Totales,2022,106
Azofra,Plazas Totales,2023,106
Azofra,Plazas Totales,2024,106
Azofra,Plazas / 1000 habitantes,2009,285.71
Azofra,Plazas / 1000 habitantes,2010,288.97
Azofra,Plazas / 1000 habitantes,2011,302.79
Azofra,Plazas / 1000 habitantes,2012,427.42
Azofra,Plazas / 1000 habitantes,2013,471.11
Azofra,Plazas / 1000 habitantes,2014,497.65
Azofra,Plazas / 1000 habitantes,2015,517.07
Azofra,Plazas / 1000 habitantes,2016,530
Azofra,Plazas / 1000 habitantes,2017,519.61
Azofra,Plazas / 1000 habitantes,2018,530
Azofra,Plazas / 1000 habitantes,2019,493.02
Azofra,Plazas / 1000 habitantes,2020,484.02
Azofra,Plazas / 1000 habitantes,2021,471.11
Azofra,Plazas / 1000 habitantes,2022,507.18
Azofra,Plazas / 1000 habitantes,2023,509.62
Azofra,Plazas / 1000 habitantes,2024,
Badarán,Plazas Totales,2009,244
Badarán,Plazas Totales,2010,244
Badarán,Plazas Totales,2011,244
Badarán,Plazas Totales,2012,280
Badarán,Plazas Totales,2013,280
Badarán,Plazas Totales,2014,280
Badarán,Plazas Totales,2015,280
Badarán,Plazas Totales,2016,280
Badarán,Plazas Totales,2017,280
Badarán,Plazas Totales,2018,280
Badarán,Plazas Totales,2019,280
Badarán,Plazas Totales,2020,280
Badarán,Plazas Totales,2021,252
Badarán,Plazas Totales,2022,252
Badarán,Plazas Totales,2023,252
Badarán,Plazas Totales,2024,252
Badarán,Plazas / 1000 habitantes,2009,396.75
Badarán,Plazas / 1000 habitantes,2010,389.78
Badarán,Plazas / 1000 habitantes,2011,410.08
Badarán,Plazas / 1000 habitantes,2012,480.27
Badarán,Plazas / 1000 habitantes,2013,489.51
Badarán,Plazas / 1000 habitantes,2014,504.5
Badarán,Plazas / 1000 habitantes,2015,524.34
Badarán,Plazas / 1000 habitantes,2016,526.32
Badarán,Plazas / 1000 habitantes,2017,552.27
Badarán,Plazas / 1000 habitantes,2018,557.77
Badarán,Plazas / 1000 habitantes,2019,580.91
Badarán,Plazas / 1000 habitantes,2020,587
Badarán,Plazas / 1000 habitantes,2021,501.99
Badarán,Plazas / 1000 habitantes,2022,504
Badarán,Plazas / 1000 habitantes,2023,511.16
Badarán,Plazas / 1000 habitantes,2024,
Bańares,Plazas Totales,2009,28
Bańares,Plazas Totales,2010,28
Bańares,Plazas Totales,2011,28
Bańares,Plazas Totales,2012,28
Bańares,Plazas Totales,2013,28
Bańares,Plazas Totales,2014,28
Bańares,Plazas Totales,2015,28
Bańares,Plazas Totales,2016,28
Bańares,Plazas Totales,2017,28
Bańares,Plazas Totales,2018,28
Bańares,Plazas Totales,2019,28
Bańares,Plazas Totales,2020,28
Bańares,Plazas Totales,2021,28
Bańares,Plazas Totales,2022,28
Bańares,Plazas Totales,2023,28
Bańares,Plazas Totales,2024,28
Bańares,Plazas / 1000 habitantes,2009,86.42
Bańares,Plazas / 1000 habitantes,2010,87.23
Bańares,Plazas / 1000 habitantes,2011,89.46
Bańares,Plazas / 1000 habitantes,2012,92.41
Bańares,Plazas / 1000 habitantes,2013,95.56
Bańares,Plazas / 1000 habitantes,2014,96.89
Bańares,Plazas / 1000 habitantes,2015,98.59
Bańares,Plazas / 1000 habitantes,2016,104.48
Bańares,Plazas / 1000 habitantes,2017,116.67
Bańares,Plazas / 1000 habitantes,2018,119.66
Bańares,Plazas / 1000 habitantes,2019,116.18
Bańares,Plazas / 1000 habitantes,2020,121.74
Bańares,Plazas / 1000 habitantes,2021,127.27
Bańares,Plazas / 1000 habitantes,2022,135.92
Bańares,Plazas / 1000 habitantes,2023,139.3
Bańares,Plazas / 1000 habitantes,2024,
Bańos de Rioja,Plazas Totales,2009,
Bańos de Rioja,Plazas Totales,2010,
Bańos de Rioja,Plazas Totales,2011,
Bańos de Rioja,Plazas Totales,2012,
Bańos de Rioja,Plazas Totales,2013,
Bańos de Rioja,Plazas Totales,2014,
Bańos de Rioja,Plazas Totales,2015,
Bańos de Rioja,Plazas Totales,2016,
Bańos de Rioja,Plazas Totales,2017,
Bańos de Rioja,Plazas Totales,2018,
Bańos de Rioja,Plazas Totales,2019,80
Bańos de Rioja,Plazas Totales,2020,80
Bańos de Rioja,Plazas Totales,2021,
Bańos de Rioja,Plazas Totales,2022,
Bańos de Rioja,Plazas Totales,2023,80
Bańos de Rioja,Plazas Totales,2024,80
Bańos de Rioja,Plazas / 1000 habitantes,2009,
Bańos de Rioja,Plazas / 1000 habitantes,2010,
Bańos de Rioja,Plazas / 1000 habitantes,2011,
Bańos de Rioja,Plazas / 1000 habitantes,2012,
Bańos de Rioja,Plazas / 1000 habitantes,2013,
Bańos de Rioja,Plazas / 1000 habitantes,2014,
Bańos de Rioja,Plazas / 1000 habitantes,2015,
Bańos de Rioja,Plazas / 1000 habitantes,2016,
Bańos de Rioja,Plazas / 1000 habitantes,2017,
Bańos de Rioja,Plazas / 1000 habitantes,2018,
Bańos de Rioja,Plazas / 1000 habitantes,2019,879.12
Bańos de Rioja,Plazas / 1000 habitantes,2020,963.86
Bańos de Rioja,Plazas / 1000 habitantes,2021,
Bańos de Rioja,Plazas / 1000 habitantes,2022,
Bańos de Rioja,Plazas / 1000 habitantes,2023,952.38
Bańos de Rioja,Plazas / 1000 habitantes,2024,
Bańos de Río Tobía,Plazas Totales,2009,40
Bańos de Río Tobía,Plazas Totales,2010,40
Bańos de Río Tobía,Plazas Totales,2011,40
Bańos de Río Tobía,Plazas Totales,2012,40
Bańos de Río Tobía,Plazas Totales,2013,40
Bańos de Río Tobía,Plazas Totales,2014,40
Bańos de Río Tobía,Plazas Totales,2015,40
Bańos de Río Tobía,Plazas Totales,2016,40
Bańos de Río Tobía,Plazas Totales,2017,40
Bańos de Río Tobía,Plazas Totales,2018,40
Bańos de Río Tobía,Plazas Totales,2019,
Bańos de Río Tobía,Plazas Totales,2020,
Bańos de Río Tobía,Plazas Totales,2021,80
Bańos de Río Tobía,Plazas Totales,2022,80
Bańos de Río Tobía,Plazas Totales,2023,
Bańos de Río Tobía,Plazas Totales,2024,
Bańos de Río Tobía,Plazas / 1000 habitantes,2009,23.15
Bańos de Río Tobía,Plazas / 1000 habitantes,2010,23.16
Bańos de Río Tobía,Plazas / 1000 habitantes,2011,23.6
Bańos de Río Tobía,Plazas / 1000 habitantes,2012,24.07
Bańos de Río Tobía,Plazas / 1000 habitantes,2013,24.17
Bańos de Río Tobía,Plazas / 1000 habitantes,2014,24.36
Bańos de Río Tobía,Plazas / 1000 habitantes,2015,24.68
Bańos de Río Tobía,Plazas / 1000 habitantes,2016,24.69
Bańos de Río Tobía,Plazas / 1000 habitantes,2017,25
Bańos de Río Tobía,Plazas / 1000 habitantes,2018,25.16
Bańos de Río Tobía,Plazas / 1000 habitantes,2019,
Bańos de Río Tobía,Plazas / 1000 habitantes,2020,
Bańos de Río Tobía,Plazas / 1000 habitantes,2021,50.54
Bańos de Río Tobía,Plazas / 1000 habitantes,2022,50.35
Bańos de Río Tobía,Plazas / 1000 habitantes,2023,
Bańos de Río Tobía,Plazas / 1000 habitantes,2024,
Berceo,Plazas Totales,2009,82
Berceo,Plazas Totales,2010,82
Berceo,Plazas Totales,2011,82
Berceo,Plazas Totales,2012,82
Berceo,Plazas Totales,2013,82
Berceo,Plazas Totales,2014,82
Berceo,Plazas Totales,2015,82
Berceo,Plazas Totales,2016,82
Berceo,Plazas Totales,2017,82
Berceo,Plazas Totales,2018,82
Berceo,Plazas Totales,2019,82
Berceo,Plazas Totales,2020,82
Berceo,Plazas Totales,2021,82
Berceo,Plazas Totales,2022,82
Berceo,Plazas Totales,2023,82
Berceo,Plazas Totales,2024,82
Berceo,Plazas / 1000 habitantes,2009,431.58
Berceo,Plazas / 1000 habitantes,2010,445.65
Berceo,Plazas / 1000 habitantes,2011,455.56
Berceo,Plazas / 1000 habitantes,2012,471.26
Berceo,Plazas / 1000 habitantes,2013,479.53
Berceo,Plazas / 1000 habitantes,2014,460.67
Berceo,Plazas / 1000 habitantes,2015,476.74
Berceo,Plazas / 1000 habitantes,2016,482.35
Berceo,Plazas / 1000 habitantes,2017,493.98
Berceo,Plazas / 1000 habitantes,2018,515.72
Berceo,Plazas / 1000 habitantes,2019,522.29
Berceo,Plazas / 1000 habitantes,2020,543.05
Berceo,Plazas / 1000 habitantes,2021,561.64
Berceo,Plazas / 1000 habitantes,2022,573.43
Berceo,Plazas / 1000 habitantes,2023,589.93
Berceo,Plazas / 1000 habitantes,2024,
Bergasa,Plazas Totales,2009,
Bergasa,Plazas Totales,2010,
Bergasa,Plazas Totales,2011,
Bergasa,Plazas Totales,2012,
Bergasa,Plazas Totales,2013,
Bergasa,Plazas Totales,2014,
Bergasa,Plazas Totales,2015,
Bergasa,Plazas Totales,2016,
Bergasa,Plazas Totales,2017,
Bergasa,Plazas Totales,2018,
Bergasa,Plazas Totales,2019,
Bergasa,Plazas Totales,2020,
Bergasa,Plazas Totales,2021,
Bergasa,Plazas Totales,2022,
Bergasa,Plazas Totales,2023,
Bergasa,Plazas Totales,2024,
Bergasa,Plazas / 1000 habitantes,2009,
Bergasa,Plazas / 1000 habitantes,2010,
Bergasa,Plazas / 1000 habitantes,2011,
Bergasa,Plazas / 1000 habitantes,2012,
Bergasa,Plazas / 1000 habitantes,2013,
Bergasa,Plazas / 1000 habitantes,2014,
Bergasa,Plazas / 1000 habitantes,2015,
Bergasa,Plazas / 1000 habitantes,2016,
Bergasa,Plazas / 1000 habitantes,2017,
Bergasa,Plazas / 1000 habitantes,2018,
Bergasa,Plazas / 1000 habitantes,2019,
Bergasa,Plazas / 1000 habitantes,2020,
Bergasa,Plazas / 1000 habitantes,2021,
Bergasa,Plazas / 1000 habitantes,2022,
Bergasa,Plazas / 1000 habitantes,2023,
Bergasa,Plazas / 1000 habitantes,2024,
Bergasillas Bajera,Plazas Totales,2009,
Bergasillas Bajera,Plazas Totales,2010,
Bergasillas Bajera,Plazas Totales,2011,
Bergasillas Bajera,Plazas Totales,2012,
Bergasillas Bajera,Plazas Totales,2013,
Bergasillas Bajera,Plazas Totales,2014,
Bergasillas Bajera,Plazas Totales,2015,
Bergasillas Bajera,Plazas Totales,2016,
Bergasillas Bajera,Plazas Totales,2017,
Bergasillas Bajera,Plazas Totales,2018,
Bergasillas Bajera,Plazas Totales,2019,
Bergasillas Bajera,Plazas Totales,2020,
Bergasillas Bajera,Plazas Totales,2021,
Bergasillas Bajera,Plazas Totales,2022,
Bergasillas Bajera,Plazas Totales,2023,
Bergasillas Bajera,Plazas Totales,2024,
Bergasillas Bajera,Plazas / 1000 habitantes,2009,
Bergasillas Bajera,Plazas / 1000 habitantes,2010,
Bergasillas Bajera,Plazas / 1000 habitantes,2011,
Bergasillas Bajera,Plazas / 1000 habitantes,2012,
Bergasillas Bajera,Plazas / 1000 habitantes,2013,
Bergasillas Bajera,Plazas / 1000 habitantes,2014,
Bergasillas Bajera,Plazas / 1000 habitantes,2015,
Bergasillas Bajera,Plazas / 1000 habitantes,2016,
Bergasillas Bajera,Plazas / 1000 habitantes,2017,
Bergasillas Bajera,Plazas / 1000 habitantes,2018,
Bergasillas Bajera,Plazas / 1000 habitantes,2019,
Bergasillas Bajera,Plazas / 1000 habitantes,2020,
Bergasillas Bajera,Plazas / 1000 habitantes,2021,
Bergasillas Bajera,Plazas / 1000 habitantes,2022,
Bergasillas Bajera,Plazas / 1000 habitantes,2023,
Bergasillas Bajera,Plazas / 1000 habitantes,2024,
Bezares,Plazas Totales,2009,
Bezares,Plazas Totales,2010,
Bezares,Plazas Totales,2011,
Bezares,Plazas Totales,2012,
Bezares,Plazas Totales,2013,
Bezares,Plazas Totales,2014,
Bezares,Plazas Totales,2015,
Bezares,Plazas Totales,2016,
Bezares,Plazas Totales,2017,
Bezares,Plazas Totales,2018,
Bezares,Plazas Totales,2019,
Bezares,Plazas Totales,2020,
Bezares,Plazas Totales,2021,
Bezares,Plazas Totales,2022,
Bezares,Plazas Totales,2023,
Bezares,Plazas Totales,2024,
Bezares,Plazas / 1000 habitantes,2009,
Bezares,Plazas / 1000 habitantes,2010,
Bezares,Plazas / 1000 habitantes,2011,
Bezares,Plazas / 1000 habitantes,2012,
Bezares,Plazas / 1000 habitantes,2013,
Bezares,Plazas / 1000 habitantes,2014,
Bezares,Plazas / 1000 habitantes,2015,
Bezares,Plazas / 1000 habitantes,2016,
Bezares,Plazas / 1000 habitantes,2017,
Bezares,Plazas / 1000 habitantes,2018,
Bezares,Plazas / 1000 habitantes,2019,
Bezares,Plazas / 1000 habitantes,2020,
Bezares,Plazas / 1000 habitantes,2021,
Bezares,Plazas / 1000 habitantes,2022,
Bezares,Plazas / 1000 habitantes,2023,
Bezares,Plazas / 1000 habitantes,2024,
Bobadilla,Plazas Totales,2009,
Bobadilla,Plazas Totales,2010,
Bobadilla,Plazas Totales,2011,
Bobadilla,Plazas Totales,2012,20
Bobadilla,Plazas Totales,2013,20
Bobadilla,Plazas Totales,2014,20
Bobadilla,Plazas Totales,2015,20
Bobadilla,Plazas Totales,2016,20
Bobadilla,Plazas Totales,2017,20
Bobadilla,Plazas Totales,2018,20
Bobadilla,Plazas Totales,2019,20
Bobadilla,Plazas Totales,2020,20
Bobadilla,Plazas Totales,2021,20
Bobadilla,Plazas Totales,2022,20
Bobadilla,Plazas Totales,2023,20
Bobadilla,Plazas Totales,2024,20
Bobadilla,Plazas / 1000 habitantes,2009,
Bobadilla,Plazas / 1000 habitantes,2010,
Bobadilla,Plazas / 1000 habitantes,2011,
Bobadilla,Plazas / 1000 habitantes,2012,142.86
Bobadilla,Plazas / 1000 habitantes,2013,153.85
Bobadilla,Plazas / 1000 habitantes,2014,161.29
Bobadilla,Plazas / 1000 habitantes,2015,166.67
Bobadilla,Plazas / 1000 habitantes,2016,172.41
Bobadilla,Plazas / 1000 habitantes,2017,180.18
Bobadilla,Plazas / 1000 habitantes,2018,192.31
Bobadilla,Plazas / 1000 habitantes,2019,200
Bobadilla,Plazas / 1000 habitantes,2020,208.33
Bobadilla,Plazas / 1000 habitantes,2021,202.02
Bobadilla,Plazas / 1000 habitantes,2022,215.05
Bobadilla,Plazas / 1000 habitantes,2023,206.19
Bobadilla,Plazas / 1000 habitantes,2024,
Brieva de Cameros,Plazas Totales,2009,
Brieva de Cameros,Plazas Totales,2010,
Brieva de Cameros,Plazas Totales,2011,
Brieva de Cameros,Plazas Totales,2012,
Brieva de Cameros,Plazas Totales,2013,
Brieva de Cameros,Plazas Totales,2014,
Brieva de Cameros,Plazas Totales,2015,
Brieva de Cameros,Plazas Totales,2016,
Brieva de Cameros,Plazas Totales,2017,
Brieva de Cameros,Plazas Totales,2018,
Brieva de Cameros,Plazas Totales,2019,
Brieva de Cameros,Plazas Totales,2020,
Brieva de Cameros,Plazas Totales,2021,
Brieva de Cameros,Plazas Totales,2022,
Brieva de Cameros,Plazas Totales,2023,
Brieva de Cameros,Plazas Totales,2024,
Brieva de Cameros,Plazas / 1000 habitantes,2009,
Brieva de Cameros,Plazas / 1000 habitantes,2010,
Brieva de Cameros,Plazas / 1000 habitantes,2011,
Brieva de Cameros,Plazas / 1000 habitantes,2012,
Brieva de Cameros,Plazas / 1000 habitantes,2013,
Brieva de Cameros,Plazas / 1000 habitantes,2014,
Brieva de Cameros,Plazas / 1000 habitantes,2015,
Brieva de Cameros,Plazas / 1000 habitantes,2016,
Brieva de Cameros,Plazas / 1000 habitantes,2017,
Brieva de Cameros,Plazas / 1000 habitantes,2018,
Brieva de Cameros,Plazas / 1000 habitantes,2019,
Brieva de Cameros,Plazas / 1000 habitantes,2020,
Brieva de Cameros,Plazas / 1000 habitantes,2021,
Brieva de Cameros,Plazas / 1000 habitantes,2022,
Brieva de Cameros,Plazas / 1000 habitantes,2023,
Brieva de Cameros,Plazas / 1000 habitantes,2024,
Brińas,Plazas Totales,2009,140
Brińas,Plazas Totales,2010,140
Brińas,Plazas Totales,2011,140
Brińas,Plazas Totales,2012,140
Brińas,Plazas Totales,2013,140
Brińas,Plazas Totales,2014,140
Brińas,Plazas Totales,2015,140
Brińas,Plazas Totales,2016,140
Brińas,Plazas Totales,2017,140
Brińas,Plazas Totales,2018,140
Brińas,Plazas Totales,2019,140
Brińas,Plazas Totales,2020,140
Brińas,Plazas Totales,2021,140
Brińas,Plazas Totales,2022,140
Brińas,Plazas Totales,2023,140
Brińas,Plazas Totales,2024,140
Brińas,Plazas / 1000 habitantes,2009,538.46
Brińas,Plazas / 1000 habitantes,2010,555.56
Brińas,Plazas / 1000 habitantes,2011,562.25
Brińas,Plazas / 1000 habitantes,2012,578.51
Brińas,Plazas / 1000 habitantes,2013,622.22
Brińas,Plazas / 1000 habitantes,2014,645.16
Brińas,Plazas / 1000 habitantes,2015,666.67
Brińas,Plazas / 1000 habitantes,2016,689.66
Brińas,Plazas / 1000 habitantes,2017,693.07
Brińas,Plazas / 1000 habitantes,2018,696.52
Brińas,Plazas / 1000 habitantes,2019,725.39
Brińas,Plazas / 1000 habitantes,2020,736.84
Brińas,Plazas / 1000 habitantes,2021,748.66
Brińas,Plazas / 1000 habitantes,2022,736.84
Brińas,Plazas / 1000 habitantes,2023,769.23
Brińas,Plazas / 1000 habitantes,2024,
Briones,Plazas Totales,2009,402
Briones,Plazas Totales,2010,402
Briones,Plazas Totales,2011,402
Briones,Plazas Totales,2012,402
Briones,Plazas Totales,2013,402
Briones,Plazas Totales,2014,402
Briones,Plazas Totales,2015,402
Briones,Plazas Totales,2016,464
Briones,Plazas Totales,2017,464
Briones,Plazas Totales,2018,464
Briones,Plazas Totales,2019,464
Briones,Plazas Totales,2020,464
Briones,Plazas Totales,2021,464
Briones,Plazas Totales,2022,520
Briones,Plazas Totales,2023,520
Briones,Plazas Totales,2024,520
Briones,Plazas / 1000 habitantes,2009,441.27
Briones,Plazas / 1000 habitantes,2010,463.67
Briones,Plazas / 1000 habitantes,2011,460.48
Briones,Plazas / 1000 habitantes,2012,469.63
Briones,Plazas / 1000 habitantes,2013,471.28
Briones,Plazas / 1000 habitantes,2014,478
Briones,Plazas / 1000 habitantes,2015,481.44
Briones,Plazas / 1000 habitantes,2016,574.97
Briones,Plazas / 1000 habitantes,2017,591.84
